Overall graph size pval = 1.0
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
RELA	0.1235	1.0	0.0476
NR3C1	0.1255	0.0591	1.0
YBX1	0.1463	1.0	0.0918
PTGDR	0.2563	1.0	0.1032
E2F6	0.146	1.0	0.1061
TP73	0.1748	0.1171	1.0
TFDP2	0.2776	1.0	0.1325
TFDP1	0.3747	1.0	0.177
SP1	0.3055	0.1962	1.0
MYC	0.3205	0.2077	1.0
TP53	0.5425	1.0	0.3247
MDC1	1.0	1.0	1.0
ATF2	1.0	1.0	1.0
CCNK	1.0	1.0	1.0
CCNT2	1.0	1.0	1.0
CCNT1	1.0	1.0	1.0
CCNH	1.0	1.0	1.0
YY1	1.0	1.0	1.0
CHEK1	1.0	1.0	1.0
EP300	1.0	1.0	1.0
PRKACA	1.0	1.0	1.0
TP63	1.0	1.0	1.0
SUPT16H	1.0	1.0	1.0
CSNK2A1	1.0	1.0	1.0
GTF2F1	1.0	1.0	1.0
GTF2F2	1.0	1.0	1.0
AR	1.0	1.0	1.0
MYCN	1.0	1.0	1.0
FANCD2	1.0	1.0	1.0
MAX	1.0	1.0	1.0
SUPT4H1	1.0	1.0	1.0
FANCI	1.0	1.0	1.0
JUN	1.0	1.0	1.0
PLK1	1.0	1.0	1.0
ELOA2	1.0	1.0	1.0
ELOA3	1.0	1.0	1.0
SUPT5H	1.0	1.0	1.0
ESR1	1.0	1.0	1.0
CDK9	1.0	1.0	1.0
CDK7	1.0	1.0	1.0
CDK5	1.0	1.0	1.0
CDK2	1.0	1.0	1.0
CDK1	1.0	1.0	1.0
ATM	1.0	1.0	1.0
CDK12	1.0	1.0	1.0
MNAT1	1.0	1.0	1.0
ATR	1.0	1.0	1.0
LIN54	1.0	1.0	1.0
ELL	1.0	1.0	1.0
BRCA1	1.0	1.0	1.0
FOXM1	1.0	1.0	1.0
ELOA	1.0	1.0	1.0
NELFB	1.0	1.0	1.0
ELOB	1.0	1.0	1.0
NELFA	1.0	1.0	1.0
NELFCD	1.0	1.0	1.0
ELOC	1.0	1.0	1.0
NELFE	1.0	1.0	1.0
LIN52	1.0	1.0	1.0
FOS	1.0	1.0	1.0
SIRT1	1.0	1.0	1.0
RBL2	1.0	1.0	1.0
RAD51D	1.0	1.0	1.0
RBL1	1.0	1.0	1.0
CTDP1	1.0	1.0	1.0
LIN37	1.0	1.0	1.0
HDAC1	1.0	1.0	1.0
LIN9	1.0	1.0	1.0
POLR2A	1.0	1.0	1.0
RBBP4	1.0	1.0	1.0
POLR2B	1.0	1.0	1.0
POLR2C	1.0	1.0	1.0
POLR2D	1.0	1.0	1.0
POLR2E	1.0	1.0	1.0
E2F1	1.0	1.0	1.0
POLR2F	1.0	1.0	1.0
MAPK1	1.0	1.0	1.0
POLR2G	1.0	1.0	1.0
E2F3	1.0	1.0	1.0
POLR2H	1.0	1.0	1.0
E2F4	1.0	1.0	1.0
POLR2I	1.0	1.0	1.0
E2F5	1.0	1.0	1.0
POLR2J	1.0	1.0	1.0
POLR2K	1.0	1.0	1.0
POLR2L	1.0	1.0	1.0
MAPK3	1.0	1.0	1.0
STAT3	1.0	1.0	1.0
GTF2H1	1.0	1.0	1.0
GTF2H2	1.0	1.0	1.0
SSRP1	1.0	1.0	1.0
GTF2H3	1.0	1.0	1.0
GTF2H4	1.0	1.0	1.0
GTF2H5	1.0	1.0	1.0
ERCC3	1.0	1.0	1.0
ERCC2	1.0	1.0	1.0
ELOA3D	1.0	1.0	1.0
TCEA1	1.0	1.0	1.0
ELOA3B	1.0	1.0	1.0
