Overall graph size pval = 0.5073
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
E2F1	4.0E-4	1.0E-4	0.9393
E2F4	1.0E-4	1.0	1.0E-4
MYCN	0.0047	6.0E-4	1.0
E2F3	0.0043	6.0E-4	1.0
CDK2	0.0015	0.0013	0.8151
RBL2	0.0128	1.0	0.0019
E2F5	0.0112	1.0	0.002
FOXM1	0.0127	0.0027	1.0
HDAC1	0.0305	1.0	0.0089
RBBP4	0.0118	0.4875	0.0177
CHEK1	0.0778	0.0206	1.0
TP53	0.2479	0.9481	0.0239
E2F6	0.0774	1.0	0.0283
RBL1	0.0766	1.0	0.0293
LIN54	0.0346	0.4433	0.054
LIN52	0.0346	0.4433	0.054
LIN37	0.0346	0.4433	0.054
LIN9	0.0346	0.4433	0.054
PTGDR	0.2341	0.0498	1.0
TFDP1	0.1155	0.0748	0.6472
ESR1	0.0785	0.1037	0.4952
CDK5	0.1245	0.0837	0.3728
MAPK1	0.1359	0.5891	0.0887
CDK7	0.2303	0.0988	0.621
CCNH	0.2648	0.1213	1.0
MNAT1	0.2648	0.1213	1.0
MYC	0.4601	0.1277	1.0
TFDP2	0.1288	0.1535	0.4842
PLK1	0.129	0.1791	0.4711
CSNK2A1	0.7423	0.9732	0.1515
MDC1	0.2951	0.1536	1.0
KAT5	0.6895	1.0	0.1662
ATR	0.352	0.198	1.0
RAD51D	0.3884	0.2186	1.0
PRKACA	0.2211	0.4563	0.223
CDK1	0.428	0.2269	1.0
AKT1	0.5471	0.8078	0.2407
AR	0.496	0.2699	1.0
CCNK	0.4824	0.2891	1.0
CCNT2	0.4824	0.2891	1.0
CCNT1	0.4824	0.2891	1.0
GTF2F1	0.4824	0.2891	1.0
GTF2F2	0.4824	0.2891	1.0
SUPT4H1	0.4824	0.2891	1.0
ELOA2	0.4824	0.2891	1.0
ELOA3	0.4824	0.2891	1.0
SUPT5H	0.4824	0.2891	1.0
ELOA	0.4824	0.2891	1.0
NELFB	0.4824	0.2891	1.0
ELOB	0.4824	0.2891	1.0
NELFCD	0.4824	0.2891	1.0
NELFA	0.4824	0.2891	1.0
ELOC	0.4824	0.2891	1.0
NELFE	0.4824	0.2891	1.0
CTDP1	0.4824	0.2891	1.0
POLR2A	0.4824	0.2891	1.0
POLR2B	0.4824	0.2891	1.0
POLR2C	0.4824	0.2891	1.0
POLR2D	0.4824	0.2891	1.0
POLR2E	0.4824	0.2891	1.0
POLR2F	0.4824	0.2891	1.0
POLR2G	0.4824	0.2891	1.0
POLR2H	0.4824	0.2891	1.0
POLR2I	0.4824	0.2891	1.0
POLR2J	0.4824	0.2891	1.0
POLR2K	0.4824	0.2891	1.0
POLR2L	0.4824	0.2891	1.0
GTF2H2	0.4824	0.2891	1.0
GTF2H3	0.4824	0.2891	1.0
GTF2H4	0.4824	0.2891	1.0
GTF2H5	0.4824	0.2891	1.0
ERCC3	0.4824	0.2891	1.0
ELOA3D	0.4824	0.2891	1.0
TCEA1	0.4824	0.2891	1.0
ELOA3B	0.4824	0.2891	1.0
JUN	0.3	0.5218	0.3285
ELL	0.5737	0.3111	1.0
BRCA1	0.5633	0.3268	1.0
EP300	0.5637	0.3364	1.0
SUPT16H	0.5373	0.3374	1.0
GTF2H1	0.5383	0.3417	1.0
ERCC2	0.5745	0.363	1.0
YBX1	0.6036	1.0	0.3661
MAPK3	0.5184	0.7683	0.378
TP73	0.3828	0.4585	0.5252
SSRP1	0.6228	0.412	1.0
CDK12	0.4391	0.533	0.5766
CDK9	0.4931	0.5799	0.5866
SP1	0.6174	0.4965	0.7988
FANCI	0.7035	0.5217	1.0
FANCD2	0.7022	0.5218	1.0
TP63	0.7705	0.5486	1.0
NFKB1	0.7892	0.5955	1.0
FOS	0.6102	0.6516	0.6505
MAPK14	0.7012	0.6462	1.0
MRE11	0.7599	0.7019	1.0
ATF2	0.8928	0.714	1.0
STAT3	0.8958	0.7194	1.0
MAX	0.9301	0.7311	1.0
YY1	0.8458	0.7368	1.0
RELA	0.8787	0.7381	1.0
ATM	0.957	0.8641	1.0
CSNK2A2	0.9261	0.8953	1.0
NBN	0.9538	0.9259	1.0
NR3C1	1.0	1.0	1.0
PRKDC	1.0	1.0	1.0
PLK3	1.0	1.0	1.0
SIRT1	1.0	1.0	1.0
MAPK8	1.0	1.0	1.0
