Overall graph size pval = 0.7774
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
E2F4	1.0E-4	1.0	1.0E-4
RBL2	8.0E-4	1.0	3.0E-4
TP63	0.0325	0.6848	9.0E-4
CHEK1	0.0046	0.4051	0.0016
E2F1	0.0027	0.0061	0.3463
HDAC1	0.0059	1.0	0.0033
CDK2	0.0068	0.0035	1.0
TFDP1	0.0049	0.0508	0.1003
RBL1	0.0131	1.0	0.0073
E2F5	0.0137	1.0	0.0073
E2F6	0.0144	1.0	0.0084
MYCN	0.0156	0.0085	1.0
RBBP4	0.0155	0.5592	0.023
TP53	0.0292	0.4875	0.0195
ELL	0.076	0.5211	0.0248
PTGDR	0.0265	0.0567	0.3765
LIN54	0.0337	0.5368	0.0501
LIN52	0.0337	0.5368	0.0501
LIN37	0.0337	0.5368	0.0501
LIN9	0.0337	0.5368	0.0501
FANCD2	0.204	0.6791	0.0364
RAD51D	0.053	0.3767	0.0369
SP1	0.0396	0.037	0.5845
MDC1	0.0555	0.3772	0.0383
FANCI	0.2084	0.6726	0.0391
E2F3	0.0787	0.044	1.0
CDK7	0.0458	0.2769	0.0585
CCNK	0.1288	0.5093	0.049
CCNT2	0.1288	0.5093	0.049
CCNT1	0.1288	0.5093	0.049
SUPT16H	0.1288	0.5093	0.049
GTF2F1	0.1288	0.5093	0.049
GTF2F2	0.1288	0.5093	0.049
SUPT4H1	0.1288	0.5093	0.049
ELOA2	0.1288	0.5093	0.049
ELOA3	0.1288	0.5093	0.049
SUPT5H	0.1288	0.5093	0.049
ELOA	0.1288	0.5093	0.049
NELFB	0.1288	0.5093	0.049
ELOB	0.1288	0.5093	0.049
NELFCD	0.1288	0.5093	0.049
NELFA	0.1288	0.5093	0.049
ELOC	0.1288	0.5093	0.049
NELFE	0.1288	0.5093	0.049
CTDP1	0.1288	0.5093	0.049
POLR2A	0.1288	0.5093	0.049
POLR2B	0.1288	0.5093	0.049
POLR2C	0.1288	0.5093	0.049
POLR2D	0.1288	0.5093	0.049
POLR2E	0.1288	0.5093	0.049
POLR2F	0.1288	0.5093	0.049
POLR2G	0.1288	0.5093	0.049
POLR2H	0.1288	0.5093	0.049
POLR2I	0.1288	0.5093	0.049
POLR2J	0.1288	0.5093	0.049
POLR2K	0.1288	0.5093	0.049
POLR2L	0.1288	0.5093	0.049
GTF2H1	0.1288	0.5093	0.049
GTF2H2	0.1288	0.5093	0.049
GTF2H3	0.1288	0.5093	0.049
GTF2H4	0.1288	0.5093	0.049
GTF2H5	0.1288	0.5093	0.049
ERCC3	0.1288	0.5093	0.049
ELOA3D	0.1288	0.5093	0.049
TCEA1	0.1288	0.5093	0.049
ELOA3B	0.1288	0.5093	0.049
CCNH	0.1312	0.5107	0.0495
MNAT1	0.1312	0.5107	0.0495
CDK12	0.1469	0.5264	0.0542
CDK9	0.1504	0.5301	0.055
TP73	0.0568	0.2646	0.119
SSRP1	0.076	0.3663	0.059
TFDP2	0.0612	0.2882	0.1179
ERCC2	0.0778	0.3648	0.0612
BRCA1	0.2597	0.5956	0.0813
FOXM1	0.1304	0.0881	1.0
ESR1	0.1031	0.1421	0.5648
YY1	0.1755	0.1268	1.0
EP300	0.1733	0.2472	0.5399
MYC	0.3756	0.1942	0.8944
ATR	0.2248	0.3918	0.285
CDK1	0.2812	0.2288	1.0
JUN	0.2335	0.2922	0.5234
NR3C1	0.4981	0.2643	0.8534
MAX	0.7636	0.2881	1.0
FOS	0.3274	0.4704	0.4759
CSNK2A1	0.4374	0.3612	1.0
YBX1	0.6321	1.0	0.4095
PLK1	0.5421	1.0	0.4626
AKT1	0.5157	0.4631	1.0
ATM	0.5082	0.5497	0.6298
RELA	0.8093	0.9186	0.5323
ATF2	0.6377	0.6317	0.7475
STAT3	0.8868	0.9112	0.7488
SIRT1	0.8869	0.8513	0.8543
AR	0.9679	0.9127	1.0
PRKACA	1.0	1.0	1.0
AURKB	1.0	1.0	1.0
MAPK1	1.0	1.0	1.0
MAPK3	1.0	1.0	1.0
