Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
ESR1	upregulates-expression	TFF3		ESR1-active-by-network-sig	1.0		TFF3-R	11.928592984572804	6.59899637708523E-6
GATA3	upregulates-expression	TFF3		GATA3-G	2.900327748120975	0.0550051892543659	TFF3-R	11.928592984572804	6.59899637708523E-6
GATA3	upregulates-expression	TFF3		GATA3-active-by-network-sig	1.0		TFF3-R	11.928592984572804	6.59899637708523E-6
NELFB	downregulates-expression	TFF1		NELFB-inactive-by-network-sig	-1.0		TFF1-R	9.414981125573126	8.14940028104259E-5
ESR1	upregulates-expression	TFF1		ESR1-active-by-network-sig	1.0		TFF1-R	9.414981125573126	8.14940028104259E-5
GATA3	upregulates-expression	TFF1		GATA3-G	2.900327748120975	0.0550051892543659	TFF1-R	9.414981125573126	8.14940028104259E-5
GATA3	upregulates-expression	TFF1		GATA3-active-by-network-sig	1.0		TFF1-R	9.414981125573126	8.14940028104259E-5
BRCA1	downregulates-expression	TFF1		BRCA1-inactive-by-network-sig	-1.0		TFF1-R	9.414981125573126	8.14940028104259E-5
CDK4	phosphorylates	NCL	T84;T76;S67;T99;T106;T113;S563;T121;T92	CDK4-inactive-by-network-sig	-1.0		NCL-P-T121	-6.22031795513492	0.0019886128270749
CDK4	phosphorylates	NCL	T84;T76;S67;T99;T106;T113;S563;T121;T92	CDK4-inactive-by-network-sig	-1.0		NCL-P-S67	-3.735038655987485	0.0238722482455814
CDK4	phosphorylates	NCL	T84;T76;S67;T99;T106;T113;S563;T121;T92	CDK4-inactive-by-network-sig	-1.0		NCL-P-T76	-9.409851170056275	8.19131375718968E-5
CDK2	phosphorylates	NCL	T76;S67;T121	CDK2-inactive-by-network-sig	-1.0		NCL-P-T76	-9.409851170056275	8.19131375718968E-5
CDK2	phosphorylates	NCL	T76;S67;T121	CDK2-inactive-by-network-sig	-1.0		NCL-P-T121	-6.22031795513492	0.0019886128270749
CDK2	phosphorylates	NCL	T76;S67;T121	CDK2-inactive-by-network-sig	-1.0		NCL-P-S67	-3.735038655987485	0.0238722482455814
YBX1	downregulates-expression	KPNA2		YBX1-active-by-network-sig	1.0		KPNA2-R	-7.87284536234974	3.809488810355E-4
TFDP2	upregulates-expression	CDC45		TFDP2-inactive-by-network-sig	-1.0		CDC45-R	-7.84402884458222	3.920861999241E-4
TFDP1	upregulates-expression	CDC45		TFDP1-inactive-by-network-sig	-1.0		CDC45-R	-7.84402884458222	3.920861999241E-4
E2F1	upregulates-expression	CDC45		E2F1-inactive-by-network-sig	-1.0		CDC45-R	-7.84402884458222	3.920861999241E-4
TFDP2	upregulates-expression	ORC1		TFDP2-inactive-by-network-sig	-1.0		ORC1-R	-7.67956911029839	4.621740019006E-4
TFDP1	upregulates-expression	ORC1		TFDP1-inactive-by-network-sig	-1.0		ORC1-R	-7.67956911029839	4.621740019006E-4
MYCN	upregulates-expression	MCM10		MYCN-inactive-by-network-sig	-1.0		MCM10-R	-7.67956911029839	4.621740019006E-4
E2F3	upregulates-expression	ORC1		E2F3-inactive-by-network-sig	-1.0		ORC1-R	-7.67956911029839	4.621740019006E-4
E2F1	upregulates-expression	ORC1		E2F1-inactive-by-network-sig	-1.0		ORC1-R	-7.67956911029839	4.621740019006E-4
E2F2	upregulates-expression	ORC1		E2F2-inactive-by-network-sig	-1.0		ORC1-R	-7.67956911029839	4.621740019006E-4
E2F4	downregulates-expression	MCM10		E2F4-active-by-network-sig	1.0		MCM10-R	-7.67956911029839	4.621740019006E-4
ESR1	upregulates-expression	FOXA1		ESR1-active-by-network-sig	1.0		FOXA1-R	7.67956911029839	4.621740019006E-4
MYC	upregulates-expression	FOXM1		MYC-inactive-by-network-sig	-1.0		FOXM1-R	-7.295904267719166	6.783112749951E-4
E2F1	upregulates-expression	FOXM1		E2F1-inactive-by-network-sig	-1.0		FOXM1-R	-7.295904267719166	6.783112749951E-4
TP53	downregulates-expression	FOXM1		TP53-active-by-network-sig	1.0		FOXM1-R	-7.295904267719166	6.783112749951E-4
YBX1	downregulates-expression	CDC20		YBX1-active-by-network-sig	1.0		CDC20-R	-6.897499824259536	0.0010103082221287
PTGDR	upregulates-expression	RRM2		PTGDR-inactive-by-network-sig	-1.0		RRM2-R	-6.871313600905778	0.0010371138157811
E2F6	downregulates-expression	RRM2		E2F6-active-by-network-sig	1.0		RRM2-R	-6.871313600905778	0.0010371138157811
E2F1	upregulates-expression	RRM2		E2F1-inactive-by-network-sig	-1.0		RRM2-R	-6.871313600905778	0.0010371138157811
E2F3	upregulates-expression	RRM2		E2F3-inactive-by-network-sig	-1.0		RRM2-R	-6.871313600905778	0.0010371138157811
E2F4	downregulates-expression	PLK1		E2F4-active-by-network-sig	1.0		PLK1-R	-6.7752104572960326	0.0011417301892145
FOXM1	upregulates-expression	PLK1		FOXM1-inactive-by-network-sig	-1.0		PLK1-R	-6.7752104572960326	0.0011417301892145
MYBL2	upregulates-expression	PLK1		MYBL2-inactive-by-network-sig	-1.0		PLK1-R	-6.7752104572960326	0.0011417301892145
E2F1	upregulates-expression	PLK1		E2F1-inactive-by-network-sig	-1.0		PLK1-R	-6.7752104572960326	0.0011417301892145
