Overall graph size pval = 7.0E-4
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MDC1	0.0015	1.0	1.0E-4
LIN54	1.0E-4	2.0E-4	0.0116
LIN52	1.0E-4	1.0E-4	0.0125
LIN37	1.0E-4	1.0E-4	0.0102
MAX	0.0219	0.9745	1.0E-4
FOXM1	1.0E-4	0.1165	1.0E-4
NKX3-1	0.0016	1.0	1.0E-4
E2F1	1.0E-4	0.1389	1.0E-4
E2F3	1.0E-4	0.7259	1.0E-4
E2F4	1.0E-4	1.0E-4	0.785
E2F5	1.0E-4	1.0E-4	1.0
AURKB	1.0E-4	0.822	1.0E-4
AURKA	4.0E-4	1.0	1.0E-4
MYC	0.0027	0.9998	1.0E-4
CDK2	1.0E-4	0.9936	1.0E-4
CDK1	1.0E-4	0.995	1.0E-4
TFDP1	0.001	0.5585	1.0E-4
RBBP4	1.0E-4	4.0E-4	0.0315
MYCN	1.0E-4	0.8553	1.0E-4
ESR1	5.0E-4	1.0E-4	0.6029
RBL2	1.0E-4	1.0E-4	1.0
RBL1	8.0E-4	1.0E-4	1.0
LIN9	1.0E-4	2.0E-4	0.0116
E2F2	9.0E-4	0.574	2.0E-4
TP53	3.0E-4	2.0E-4	0.3331
E2F6	0.0039	3.0E-4	1.0
MYBL2	0.0029	1.0	3.0E-4
TFDP2	4.0E-4	0.0801	0.0014
PTGDR	0.0049	0.6152	4.0E-4
PLK1	0.0037	0.8336	6.0E-4
GATA3	0.0298	7.0E-4	1.0
MNAT1	0.0091	1.0	9.0E-4
CCNH	0.0091	1.0	9.0E-4
IRF1	9.0E-4	0.1717	0.0012
RELA	0.0139	0.5944	0.0012
TOPBP1	0.006	1.0	0.0012
NELFB	0.0118	1.0	0.0014
MSC	0.0178	0.0015	1.0
ASF1B	0.0115	1.0	0.0016
FAM20C	0.1661	0.0016	1.0
CCND3	0.0158	1.0	0.0017
BRCA1	0.0028	0.313	0.0018
YBX1	0.0125	0.0018	0.7498
RPS6KB2	0.0227	0.0018	1.0
TERT	0.0183	0.0019	1.0
POLE3	0.0106	1.0	0.002
PLK4	0.0112	1.0	0.002
MCM6	0.0181	1.0	0.002
MCM7	0.0122	1.0	0.0022
CCNB1	0.0207	1.0	0.0024
MCM5	0.0137	1.0	0.0024
NELFCD	0.0265	1.0	0.0029
HIST2H3C	0.0215	0.0033	1.0
VHL	0.0415	0.0033	1.0
H3F3B	0.0215	0.0033	1.0
HIST1H3E	0.0215	0.0033	1.0
HIST1H2AC	0.0215	0.0033	1.0
NFKB1	0.0251	0.6224	0.0034
CDC6	0.0035	0.3334	0.0052
CDK5R1	0.0128	1.0	0.0037
ERCC2	0.0461	1.0	0.0038
HIST3H2BB	0.0272	0.0039	1.0
H2BFS	0.0272	0.0039	1.0
HIST1H4C	0.0272	0.0039	1.0
HIST1H2BH	0.0272	0.0039	1.0
HIST1H2BG	0.0272	0.0039	1.0
HIST1H2BB	0.0272	0.0039	1.0
HIST1H2BA	0.0272	0.0039	1.0
HIST1H2BD	0.0272	0.0039	1.0
HIST1H2BN	0.0272	0.0039	1.0
HIST1H2BM	0.0272	0.0039	1.0
HIST1H2BO	0.0272	0.0039	1.0
HIST1H2BJ	0.0272	0.0039	1.0
HIST1H2BL	0.0272	0.0039	1.0
HIST1H2BK	0.0272	0.0039	1.0
RAD51D	0.0336	1.0	0.0045
MAP3K8	0.0161	1.0	0.0049
CCNA2	0.019	1.0	0.005
PPP1R13B	0.0344	1.0	0.0054
TP53BP2	0.0344	1.0	0.0054
CDK4	0.045	0.9404	0.0063
HIST2H2BE	0.0445	0.0065	1.0
NELFA	0.049	1.0	0.007
NELFE	0.049	1.0	0.007
CCNT2	0.049	1.0	0.007
ELOA2	0.049	1.0	0.007
ELOA3	0.049	1.0	0.007
CCNK	0.049	1.0	0.007
SUPT4H1	0.049	1.0	0.007
ELOA3D	0.049	1.0	0.007
TCEA1	0.049	1.0	0.007
ELOA3B	0.049	1.0	0.007
SUPT5H	0.049	1.0	0.007
ERCC3	0.049	1.0	0.007
ELOA	0.049	1.0	0.007
ELOB	0.049	1.0	0.007
ELOC	0.049	1.0	0.007
CTDP1	0.049	1.0	0.007
GTF2H3	0.049	1.0	0.007
GTF2H4	0.049	1.0	0.007
GTF2H5	0.049	1.0	0.007
NCOA3	0.0363	0.0071	0.7373
ATM	0.0546	0.895	0.0078
GTF2H1	0.058	1.0	0.0084
RB1	0.0089	0.0158	0.1956
SUPT16H	0.0576	1.0	0.0091
STAT5A	0.0095	0.2717	0.0098
CDKN2A	0.0098	0.0796	0.0713
GTF2H2	0.0688	1.0	0.0105
CCNT1	0.0124	0.3972	0.011
GTF2F1	0.0124	0.3972	0.011
POLR2B	0.0124	0.3972	0.011
POLR2C	0.0124	0.3972	0.011
POLR2D	0.0124	0.3972	0.011
POLR2E	0.0124	0.3972	0.011
POLR2G	0.0124	0.3972	0.011
POLR2H	0.0124	0.3972	0.011
POLR2I	0.0124	0.3972	0.011
POLR2J	0.0124	0.3972	0.011
POLR2K	0.0124	0.3972	0.011
POLR2L	0.0124	0.3972	0.011
OTX2	0.065	1.0	0.0112
FANCD2	0.0698	1.0	0.0115
CHEK1	0.1258	1.0	0.0116
PTTG1	0.1114	1.0	0.0118
CDK9	0.0123	0.3248	0.0194
CDC7	0.0474	1.0	0.0127
GTF2F2	0.0149	0.4106	0.0129
STAT5B	0.0133	0.2166	0.0212
PRKCH	0.068	1.0	0.0164
POLR2A	0.0186	0.4177	0.0165
ETS1	0.0175	0.0562	0.1354
SSRP1	0.1015	1.0	0.0175
WT1	0.1161	0.8873	0.0176
POLR2F	0.0219	0.4449	0.0178
JUN	0.0444	0.4943	0.0179
MAP3K5	0.0782	1.0	0.019
SATB1	0.027	0.019	0.4536
ZBTB16	0.0211	0.29	0.041
KLF5	0.0256	0.4689	0.0211
HIF3A	0.094	1.0	0.0241
ELL	0.0358	0.4977	0.0249
FGFR1	0.0721	1.0	0.0259
EP300	0.0268	0.2631	0.0322
ATR	0.0431	0.5764	0.0274
NPM1	0.1531	0.0279	1.0
E2F7	0.099	0.0283	1.0
FOXD3	0.0993	1.0	0.0285
HIST2H2AA3	0.0987	0.0287	1.0
HIST2H2AC	0.0987	0.0287	1.0
H2AFB1	0.0987	0.0287	1.0
HIST1H2AD	0.0987	0.0287	1.0
HIST1H2AB	0.0987	0.0287	1.0
HIST1H2AJ	0.0987	0.0287	1.0
H2AFJ	0.0987	0.0287	1.0
H2AFZ	0.0987	0.0287	1.0
H2AFV	0.0987	0.0287	1.0
CDK12	0.0288	0.4696	0.0293
NEK9	0.0638	1.0	0.0298
MDM2	0.1108	0.0311	1.0
H2AFX	0.1173	0.0324	1.0
KAT5	0.0577	0.0336	0.5514
TCF4	0.0345	0.0647	0.2458
STK17A	0.035	0.0864	0.2111
PLK3	0.0352	0.4254	0.0374
IRF2	0.1379	1.0	0.0354
HDAC1	0.0358	0.0544	0.2611
AIP	0.1179	1.0	0.0367
CDK5	0.098	0.8435	0.0368
CSNK1D	0.2006	0.0377	1.0
CDC25A	0.0382	0.0657	0.3303
TRERF1	0.1377	0.039	1.0
CDH1	0.118	0.0392	1.0
SIRT1	0.0618	0.0393	0.4713
CDKN1A	0.2486	1.0	0.0394
EGR1	0.0503	0.3988	0.0424
HSF1	0.214	0.0435	1.0
CDKN1C	0.1122	1.0	0.0455
RHOA	0.1456	1.0	0.0464
KLF8	0.052	0.3621	0.0665
FANCI	0.174	1.0	0.0537
TCF3	0.0538	0.0727	0.3791
STAT4	0.0855	0.054	0.5127
PRKCD	0.0548	0.3942	0.0648
IRF7	0.1735	1.0	0.055
ATF2	0.0964	0.0552	0.523
GATA2	0.2579	0.0554	1.0
ZBTB17	0.2672	0.0569	1.0
MAPK8	0.097	0.0569	0.5322
HIF1A	0.1771	0.7328	0.0581
ATF4	0.3521	1.0	0.0586
STAT1	0.1512	0.0597	0.6824
PAX5	0.1091	0.6228	0.0604
NOTCH1	0.0623	0.179	0.1776
NPAS2	0.2868	0.0628	1.0
PIK3CA	0.2333	0.0633	1.0
KAT2A	0.2897	1.0	0.0639
IRF3	0.066	0.3975	0.0856
SP1	0.0665	0.3292	0.0677
PAK4	0.3499	0.0681	1.0
CDK7	0.1829	0.8665	0.0693
NEK6	0.1566	1.0	0.0714
ARNTL	0.3186	0.0719	1.0
PIK3R1	0.3035	0.0781	1.0
NR1I2	0.0784	0.1086	0.339
RBPJ	0.079	0.3311	0.1074
RAD51	0.2384	1.0	0.079
GATA1	0.1053	0.4948	0.0812
SMAD4	0.2377	0.827	0.0823
RPS6KB1	0.2864	0.0841	0.8352
TWIST1	0.1129	0.5119	0.0859
SPP1	0.2576	0.0867	1.0
TBP	0.0878	0.4295	0.1025
CCND1	0.1421	0.6454	0.0887
CDK6	0.0892	0.5048	0.1249
BCL6	0.0903	0.3336	0.1322
MECP2	0.1187	0.5136	0.0915
CDH2	0.0929	0.2554	0.2298
NR1H2	0.0941	0.2474	0.2465
FOXA1	0.2071	0.0949	0.7037
HIC1	0.0956	0.1059	0.4399
FOS	0.4051	0.9144	0.0967
MAPK10	0.1353	0.0976	0.6099
CaMK2	0.2649	0.1001	1.0
SP2	0.1002	0.2523	0.2437
NR3C1	0.4603	0.1011	0.9623
YWHAH	0.207	1.0	0.1018
NFYC	0.1029	0.3702	0.1267
DNMT1	0.2007	0.7002	0.103
SPDEF	0.3052	0.1042	1.0
MAPK9	0.3057	0.1054	0.8269
CLOCK	0.4164	0.1058	1.0
NCOA2	0.1075	0.1543	0.3218
PRKACA	0.4396	0.1085	0.8697
VDR	0.212	0.1086	0.7179
FOXO1	0.2534	0.7359	0.1119
NFYB	0.1194	0.3906	0.14
TFAP2A	0.1198	0.1601	0.3518
ABL2	0.3188	0.1215	1.0
POU2F1	0.1216	0.2549	0.2527
CREB5	0.3467	0.1238	1.0
ROCK2	0.1244	0.212	0.3491
HMGA1	0.3453	1.0	0.1265
ERBB2	0.1315	0.4853	0.1576
SUPT3H	0.1319	0.2844	0.2866
NR1H3	0.1334	0.2897	0.2858
SREBF1	0.1337	0.3741	0.1665
SOX6	0.135	0.2862	0.2807
DYRK1A	0.2348	0.1352	0.6832
PGR	0.1371	0.1391	0.4997
MAPK1	0.1378	0.189	0.3678
PARP1	0.1476	0.5136	0.1379
HDAC7	0.3884	1.0	0.138
NOTCH3	0.3852	1.0	0.1382
FOSB	0.1385	0.2887	0.2981
NR4A1	0.1389	0.139	0.4918
PIM1	0.1615	0.5769	0.1421
CAMK1	0.3213	0.1426	1.0
CEBPB	0.4757	0.1444	0.9398
PPP2R3B	0.1451	0.3273	0.2702
TAF1	0.2926	0.1465	1.0
PPARG	0.147	0.3636	0.1906
ATF6	0.1605	0.1546	0.5276
BTK	0.1546	0.2301	0.3727
AKT1	0.4662	0.1552	0.8551
IL10	0.6301	0.1565	1.0
ARNT	0.3138	0.7276	0.1617
KLF6	0.1675	0.1629	0.5217
PRKAA1	0.1637	0.2925	0.2866
STK39	0.2735	1.0	0.1664
YWHAG	0.3256	1.0	0.1676
PRKG1	0.1692	0.4102	0.2297
REL	0.4469	1.0	0.1705
YWHAE	0.3159	0.1725	0.7366
PCNA	0.1728	0.3342	0.313
NEK4	0.2656	1.0	0.1741
STAT6	0.1747	0.2052	0.4084
CREBBP	0.1752	0.291	0.2829
ONECUT1	0.1791	0.3353	0.331
IKBKB	0.5901	0.1795	1.0
MED1	0.1797	0.2913	0.2978
YWHAB	0.5453	0.1807	0.7384
SOX2	0.5866	0.1818	1.0
TUBA4A	0.3114	0.1851	1.0
FOXA2	0.4781	0.1853	0.9007
RUNX1	0.6678	0.1888	1.0
PPP2R5A	0.354	1.0	0.1915
NEK3	0.4409	0.1927	1.0
MAMLD1	0.5034	1.0	0.1947
MAML3	0.5034	1.0	0.1947
HDAC9	0.5006	1.0	0.1955
FOSL1	0.199	0.3233	0.3255
NANOG	0.3763	0.1994	0.8006
CAMK2A	0.6693	0.1997	1.0
MRE11	0.3026	1.0	0.2008
ING4	0.2253	0.5813	0.201
RUNX2	0.2014	0.3264	0.33
FOXO3	0.2044	0.3286	0.3257
NFYA	0.2055	0.4867	0.2045
BUB1	0.371	1.0	0.2049
CDK16	0.3105	1.0	0.2052
MAPK12	0.2085	0.2727	0.4387
