Overall graph size pval = 1.0
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
PRKCI	0.0084	1.0	0.0054
PRKDC	0.0101	1.0	0.006
PRKCZ	0.0201	1.0	0.0109
MAPKAPK2	0.023	1.0	0.0147
PLK1	0.0276	1.0	0.0185
PAK1	0.0349	1.0	0.0245
CDK5	0.0658	1.0	0.0442
MAPK3	0.1198	1.0	0.0807
CDK2	0.1627	1.0	0.1061
CDK1	0.1574	1.0	0.108
MAPK1	0.1679	1.0	0.113
ARAF	1.0	1.0	1.0
ACTB	1.0	1.0	1.0
RPS6KA3	1.0	1.0	1.0
TBK1	1.0	1.0	1.0
RPS6KA5	1.0	1.0	1.0
PPP2R1B	1.0	1.0	1.0
PPP2R1A	1.0	1.0	1.0
PRKACG	1.0	1.0	1.0
AKT2	1.0	1.0	1.0
RPS6KA2	1.0	1.0	1.0
CHEK2	1.0	1.0	1.0
AKT3	1.0	1.0	1.0
TRBC1	1.0	1.0	1.0
CHEK1	1.0	1.0	1.0
RPS6KA1	1.0	1.0	1.0
KDR	1.0	1.0	1.0
AKT1	1.0	1.0	1.0
PRKACA	1.0	1.0	1.0
BTRC	1.0	1.0	1.0
PRKACB	1.0	1.0	1.0
PRKCG	1.0	1.0	1.0
PRKCH	1.0	1.0	1.0
CSNK2A1	1.0	1.0	1.0
PRKCB	1.0	1.0	1.0
DAPK1	1.0	1.0	1.0
PRKCE	1.0	1.0	1.0
CSNK2A2	1.0	1.0	1.0
PRKCD	1.0	1.0	1.0
CSNK1D	1.0	1.0	1.0
PRKCA	1.0	1.0	1.0
UHMK1	1.0	1.0	1.0
BCR	1.0	1.0	1.0
PRKD3	1.0	1.0	1.0
CSNK2B	1.0	1.0	1.0
BTK	1.0	1.0	1.0
ULK1	1.0	1.0	1.0
PRKCQ	1.0	1.0	1.0
PRKD2	1.0	1.0	1.0
SIK1	1.0	1.0	1.0
PRKD1	1.0	1.0	1.0
TP53	1.0	1.0	1.0
PDGFB	1.0	1.0	1.0
PIK3R1	1.0	1.0	1.0
NLK	1.0	1.0	1.0
PPP3R1	1.0	1.0	1.0
PLCG2	1.0	1.0	1.0
SFN	1.0	1.0	1.0
PLCG1	1.0	1.0	1.0
LYN	1.0	1.0	1.0
SRPK2	1.0	1.0	1.0
PLK3	1.0	1.0	1.0
YES1	1.0	1.0	1.0
FZD2	1.0	1.0	1.0
INSR	1.0	1.0	1.0
FN1	1.0	1.0	1.0
PTK6	1.0	1.0	1.0
CDC7	1.0	1.0	1.0
BRAF	1.0	1.0	1.0
PTK2	1.0	1.0	1.0
GRB2	1.0	1.0	1.0
ATM	1.0	1.0	1.0
CALM1	1.0	1.0	1.0
CALM2	1.0	1.0	1.0
ATR	1.0	1.0	1.0
RET	1.0	1.0	1.0
IKBKB	1.0	1.0	1.0
RPTOR	1.0	1.0	1.0
