Overall graph size pval = 0.789
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
E2F1	3.0E-4	1.0E-4	0.7064
E2F4	0.0011	0.9824	1.0E-4
E2F6	0.0185	1.0	1.0E-4
CTNNB1	0.0805	0.9967	1.0E-4
RBL2	0.0023	1.0	1.0E-4
LEF1	0.0418	0.9927	1.0E-4
YBX1	0.0264	0.9925	2.0E-4
RBL1	0.0024	0.8854	2.0E-4
E2F3	0.0173	0.0017	0.8137
FOXM1	0.0821	0.0019	0.9618
MAX	0.5532	0.0023	0.9999
MYBL2	0.0119	0.0024	0.7469
SREBF1	0.2334	0.0028	0.9973
TFDP2	0.0074	0.0029	0.5055
MYC	0.693	0.0035	1.0
TFDP1	0.0058	0.004	0.4254
MYCN	0.1461	0.0051	0.9625
SP3	0.0131	0.4842	0.0059
PTGDR	0.0264	0.0059	0.69
NFYC	0.1847	0.0061	0.9898
SREBF2	0.3319	0.0066	0.9979
IL12RB2	0.1001	0.0078	0.9401
IL12A	0.1001	0.0078	0.9401
NFYB	0.1305	0.0085	0.9475
TCF7L2	0.0105	0.4385	0.0103
NANOG	0.0112	0.2551	0.0226
FAM20C	0.0316	1.0	0.012
YWHAE	0.0439	1.0	0.0125
NKX2-5	0.1404	0.0126	1.0
JAK1	0.1498	1.0	0.0135
E2F5	0.0341	0.6713	0.0136
CDK7	0.072	0.0136	0.8285
IL10	0.1961	0.9386	0.0141
CHEK1	0.0141	0.0617	0.2063
GTF2H2	0.0703	0.0149	0.8308
EGFR	0.1586	0.0157	1.0
LIN54	0.0161	0.2206	0.0679
LIN37	0.0161	0.2206	0.0679
LIN9	0.0161	0.2206	0.0679
LIN52	0.0162	0.2208	0.068
RBBP4	0.0181	0.4387	0.0234
MOV10	0.0641	0.0204	0.7299
AGO3	0.0641	0.0204	0.7299
AGO4	0.0641	0.0204	0.7299
AGO1	0.0641	0.0204	0.7299
TNRC6C	0.0641	0.0204	0.7299
TNRC6A	0.0644	0.0204	0.7301
TNRC6B	0.0641	0.0204	0.7299
ZNF382	0.2887	0.0207	1.0
ATF6	0.3456	0.0213	1.0
TEAD1	0.1447	1.0	0.022
CTBP1	0.1425	1.0	0.0229
TERT	0.2877	1.0	0.0235
NFE2L2	0.2899	0.0239	1.0
SSRP1	0.1181	0.0245	0.8635
CDK5	0.1088	0.0247	1.0
STAT4	0.0281	0.4268	0.025
CDK2	0.1781	0.0256	1.0
TRBC1	0.1546	0.0263	1.0
CD3G	0.1546	0.0263	1.0
CD3E	0.1546	0.0263	1.0
TRAC	0.1546	0.0263	1.0
CDK6	0.1092	0.0264	1.0
IL12RB1	0.1969	0.0266	0.9071
IL12B	0.1969	0.0266	0.9071
RAD51D	0.0724	0.0266	0.7491
MDC1	0.0709	0.027	0.7515
MAPK3	0.1033	0.0283	0.7544
NF1	0.0711	0.0285	0.7626
LCK	0.1829	1.0	0.0296
HEY1	0.0309	0.4311	0.0328
ATR	0.2667	0.0322	1.0
TYK2	0.2427	0.0332	0.9194
SMARCA4	0.3812	1.0	0.0357
CDKN1A	0.1785	0.0358	0.8658
NFYA	0.2337	0.0359	0.9192
NELFCD	0.1812	0.0361	0.8882
NPM1	0.1805	0.8946	0.0364
PTEN	0.1425	0.0365	1.0
EZH2	0.2174	0.0404	0.8592
MLXIPL	0.129	0.8154	0.0416
IRF8	0.1321	0.0417	0.8044
MSX2	0.1299	0.0433	0.8034
JAK2	0.304	0.0437	0.9328
E2F2	0.0592	0.0445	0.5352
NELFA	0.1288	0.0448	0.7939
NELFE	0.1288	0.0448	0.7939
CCNT2	0.1288	0.0448	0.7939
ELOA2	0.1288	0.0448	0.7939
ELOA3	0.1288	0.0448	0.7939
CCNK	0.1288	0.0448	0.7939
SUPT4H1	0.1288	0.0448	0.7939
ELOA3D	0.1288	0.0448	0.7939
TCEA1	0.1288	0.0448	0.7939
ELOA3B	0.1288	0.0448	0.7939
SUPT5H	0.1288	0.0448	0.7939
ERCC3	0.1288	0.0448	0.7939
ELOA	0.1288	0.0448	0.7939
ELOB	0.1288	0.0448	0.7939
ELOC	0.1288	0.0448	0.7939
CTDP1	0.1288	0.0448	0.7939
GTF2H3	0.1288	0.0448	0.7939
GTF2H4	0.1288	0.0448	0.7939
GTF2H5	0.1288	0.0448	0.7939
SUPT16H	0.1288	0.0448	0.7939
PIN1	0.0964	0.0449	1.0
MNAT1	0.1296	0.0449	0.794
CCNH	0.1296	0.0449	0.794
GTF2H1	0.1292	0.0449	0.7945
JAK3	0.2682	1.0	0.0451
SP1	0.046	0.0597	0.3217
TCF7	0.2745	1.0	0.0466
IL2	0.0618	0.0467	0.5441
CDK12	0.1393	0.047	0.8004
ING1	0.2608	0.0473	1.0
CD3D	0.1356	0.0474	0.802
TIMP3	0.2593	0.0474	1.0
CITED2	0.2598	1.0	0.0478
MAZ	0.2699	0.0489	1.0
AGO2	0.1103	0.0503	0.6852
CD247	0.276	0.0511	1.0
NEUROG3	0.2611	0.0511	1.0
NFKB1	0.5752	0.0515	0.9798
MITF	0.3698	0.9598	0.0557
CDX2	0.2986	0.9118	0.0563
MAPK1	0.3821	0.0581	0.9621
IL2RA	0.115	0.0594	0.6757
SNW1	0.4342	1.0	0.06
HSF2	0.0611	0.2361	0.2325
NFATC2	0.6182	0.0622	0.9974
HEY2	0.1948	0.8419	0.0632
PCNA	0.0645	0.2364	0.2277
ETV4	0.0648	0.3273	0.1244
RELA	0.6819	0.0663	0.9885
IHH	0.067	0.232	0.2325
OTX2	0.2047	0.0683	0.836
NELFB	0.0691	0.0684	0.5022
CCNT1	0.2016	0.069	0.8321
GTF2F1	0.2016	0.069	0.8321
POLR2B	0.2016	0.069	0.8321
POLR2C	0.2016	0.069	0.8321
POLR2D	0.2016	0.069	0.8321
POLR2E	0.2016	0.069	0.8321
POLR2G	0.2016	0.069	0.8321
POLR2H	0.2016	0.069	0.8321
POLR2I	0.2016	0.069	0.8321
POLR2J	0.2016	0.069	0.8321
POLR2K	0.2016	0.069	0.8321
POLR2L	0.2016	0.069	0.8321
GTF2F2	0.2017	0.0692	0.8325
POLR2A	0.2037	0.0693	0.833
IL2RB	0.07	0.1385	0.3267
FANCD2	0.2024	0.0703	0.8367
REL	0.5563	0.0712	1.0
GLI2	0.4358	0.9704	0.073
ERCC2	0.1625	0.0772	0.7177
MLX	0.1361	0.7146	0.0779
FOSB	0.1397	0.0785	0.7083
CDK9	0.2338	0.0791	0.8465
AKT2	0.1379	1.0	0.0796
TRERF1	0.3954	1.0	0.0816
GATA6	0.3949	1.0	0.082
IL18	0.3942	0.0833	1.0
IL18RAP	0.3942	0.0833	1.0
IL18R1	0.3953	0.0835	1.0
EPHB3	0.3137	1.0	0.0871
MET	0.1474	0.0884	0.7076
MYB	0.4831	0.0888	0.9435
BCL2	0.5432	1.0	0.0894
DUSP1	0.3127	0.0895	1.0
VDR	0.4281	0.0922	0.9363
THRAP3	0.2867	0.8715	0.0926
RB1	0.3518	0.8732	0.0947
EDN1	0.5527	1.0	0.0952
NR0B1	0.5326	1.0	0.0958
RPS6KA1	0.1722	1.0	0.0984
CALM2	0.34	1.0	0.0987
ERBB2	0.3296	0.0999	1.0
POLR2F	0.1163	0.1006	0.5562
ATM	0.6297	0.1029	0.9887
HLA-DRA	0.329	0.1032	1.0
ARNT	0.3229	0.1042	0.8085
BRCA1	0.5556	0.1042	0.9579
SPDEF	0.2959	0.1059	0.8688
SOX2	0.397	0.9034	0.106
AKT1	0.1067	0.4047	0.1518
NCOA3	0.1897	0.6436	0.1093
FOXA2	0.1392	0.4919	0.116
ESR1	0.1906	0.1192	0.585
MED12	0.3804	0.8948	0.1222
PPP1R13B	0.5145	0.1222	1.0
TP53BP2	0.5151	0.1226	1.0
MEF2A	0.5141	1.0	0.1232
TFAP2C	0.6217	1.0	0.1264
FANCI	0.2318	0.1269	0.7471
CSNK2A2	0.2127	1.0	0.127
NFKBIA	0.4092	0.894	0.1271
ETS1	0.181	0.1276	0.5759
INS	0.508	1.0	0.1279
PPARD	0.1849	0.6308	0.1281
HIPK2	0.2644	0.1296	0.7733
TBL1X	0.1318	0.2232	0.3212
TBL1XR1	0.1318	0.2232	0.3212
PTTG1	0.1324	0.3843	0.1812
SOX17	0.1363	0.298	0.3076
STAT1	0.1382	0.178	0.3658
ZBTB7A	0.1386	0.3004	0.3118
TGFB1	0.1389	0.304	0.3119
TFAP2A	0.4275	0.8587	0.1436
POU5F1	0.3706	0.819	0.1444
PTPN11	0.1489	0.3404	0.344
NR3C1	0.3292	0.7427	0.153
SOS1	0.1551	0.3464	0.3496
NFATC3	0.7549	0.1558	1.0
CDK11B	0.4827	1.0	0.1576
MAPK9	0.4336	1.0	0.1596
TOPBP1	0.4766	0.161	1.0
BCL6	0.1614	0.2937	0.307
IFNG	0.1614	0.5686	0.1696
CHUK	0.4873	1.0	0.1631
B2M	0.472	0.1634	1.0
TRRAP	0.4711	0.1663	0.9109
PIK3R1	0.4871	1.0	0.1667
MEF2C	0.6104	1.0	0.1668
ELL	0.2578	0.1669	0.6669
GATA4	0.4739	0.1683	0.915
PAX8	0.3324	0.8074	0.1694
AHR	0.4691	0.1697	0.9105
CREM	0.6989	1.0	0.1713
CDK1	0.3697	0.1715	0.8185
ROCK1	0.1724	0.3574	0.3702
TAF9	0.6157	0.1725	1.0
GRB2	0.1757	0.3616	0.3637
FOXA1	0.7055	0.1813	0.9696
RFC2	0.374	1.0	0.1822
IL2RG	0.1897	0.3443	0.3219
GAB1	0.3843	0.1906	1.0
PPARGC1A	0.7521	0.9842	0.1908
HELZ2	0.1917	0.4026	0.2439
MECP2	0.7537	0.192	0.9871
BCL2L11	0.3851	1.0	0.1945
CLK1	0.39	0.1946	1.0
CDKN2A	0.2658	0.6381	0.1947
HIF1A	0.3316	0.1952	0.6586
IKBKG	0.3846	1.0	0.1954
CDH1	0.3878	1.0	0.1992
PKD1	0.3927	1.0	0.1997
NFATC1	0.8067	0.2	1.0
BTRC	0.3918	1.0	0.2005
ETS2	0.6448	0.201	0.9661
HDAC4	0.3345	0.2017	0.7186
CARM1	0.2649	0.2022	0.5895
GLI1	0.3388	0.7328	0.2029
FGG	0.4005	0.2029	1.0
SFN	0.3949	1.0	0.2033
INSR	0.4046	1.0	0.204
HSF1	0.5559	0.2042	0.9287
BTF3	0.2055	0.5111	0.2237
HRAS	0.3982	1.0	0.2078
CHD9	0.2089	0.2215	0.4707
TGS1	0.2089	0.2215	0.4707
SMARCD3	0.2089	0.2215	0.4707
MED19	0.4347	0.8418	0.2116
MED16	0.4347	0.8418	0.2116
MED15	0.4347	0.8418	0.2116
MED18	0.4347	0.8418	0.2116
MED17	0.4347	0.8418	0.2116
MED11	0.4347	0.8418	0.2116
MED14	0.4347	0.8418	0.2116
MED13	0.4347	0.8418	0.2116
MED10	0.4347	0.8418	0.2116
MED27	0.4347	0.8418	0.2116
MED26	0.4347	0.8418	0.2116
MED29	0.4347	0.8418	0.2116
MED28	0.4347	0.8418	0.2116
MED22	0.4347	0.8418	0.2116
MED25	0.4347	0.8418	0.2116
MED24	0.4347	0.8418	0.2116
MED21	0.4347	0.8418	0.2116
MED20	0.4347	0.8418	0.2116
MED30	0.4347	0.8418	0.2116
MED31	0.4347	0.8418	0.2116
CCNC	0.4347	0.8418	0.2116
MED13L	0.4347	0.8418	0.2116
MED8	0.4347	0.8418	0.2116
MED9	0.4347	0.8418	0.2116
MED4	0.4347	0.8418	0.2116
MED6	0.4347	0.8418	0.2116
MED7	0.4347	0.8418	0.2116
FAM120B	0.4347	0.8418	0.2116
CDK19	0.4368	0.8422	0.2128
CDC7	0.4112	1.0	0.2128
CDK8	0.4357	0.842	0.2128
SHC1	0.4132	1.0	0.2141
AURKA	0.4132	1.0	0.2161
NFKB2	0.4402	0.8426	0.2191
GABPA	0.7063	1.0	0.2193
PRDM1	0.2591	0.2207	0.6403
ARNTL	0.3351	0.6839	0.2208
DLX5	0.2613	0.6459	0.221
GABPB1	0.7066	1.0	0.2217
MSX1	0.6056	1.0	0.2224
SF1	0.2616	0.6423	0.2236
ATF5	0.2595	0.642	0.2249
CTCF	0.2645	0.2254	0.6461
FOXQ1	0.6025	1.0	0.2265
MMP13	0.2684	0.6423	0.2269
NR2F2	0.2681	0.2278	0.6493
PTCH1	0.268	0.6445	0.2279
MLLT10	0.6095	1.0	0.2281
USF1	0.3935	0.2282	0.7243
TFAP2B	0.6103	1.0	0.229
TNFRSF11B	0.2601	0.2296	0.6325
NCOA6	0.2297	0.2954	0.407
GLI3	0.2297	0.3771	0.3777
TSC22D3	0.6038	0.2297	1.0
ETV6	0.2624	0.23	0.6348
ANKRD1	0.6036	0.2305	1.0
ESR2	0.2307	0.3842	0.3857
CLK2	0.4347	1.0	0.2319
MTF1	0.2347	0.3862	0.3786
PIK3CA	0.6148	1.0	0.235
E2F7	0.6045	1.0	0.2356
PURA	0.6142	1.0	0.2357
SUPT7L	0.6101	0.2374	1.0
TAF12	0.6101	0.2374	1.0
TAF10	0.6101	0.2374	1.0
SP2	0.6148	1.0	0.2376
SERPINB5	0.2685	0.2383	0.6369
NCOA2	0.2386	0.3701	0.3391
SGK1	0.445	1.0	0.2419
ERG	0.8203	1.0	0.2435
PRKCA	0.6237	0.2463	1.0
TP53	0.3148	0.5594	0.2495
CREBBP	0.5167	0.257	0.7954
MED1	0.2604	0.4579	0.2928
HDAC1	0.2628	0.421	0.3162
MED23	0.5283	0.872	0.2664
STAT5B	0.5224	0.8204	0.2671
NCOA1	0.313	0.5646	0.2679
RPS6KB1	0.4772	1.0	0.2679
YY1	0.269	0.3113	0.4489
SIN3A	0.2917	0.2713	0.5785
ATF3	0.7719	0.2728	1.0
HIC1	0.7796	0.2732	1.0
MAMLD1	0.4961	0.7971	0.277
MAML3	0.4961	0.7971	0.277
MSC	0.2999	0.579	0.2797
MTOR	0.6794	0.2842	1.0
KAT2B	0.2851	0.3025	0.5023
PPARA	0.4233	0.2865	0.6784
ING4	0.295	0.2892	0.5479
SP4	0.713	1.0	0.2894
NRF1	0.291	0.2994	0.5329
HDAC3	0.8086	0.2931	0.9849
FOXO4	0.4651	0.7494	0.2949
TRIM28	0.7087	0.2982	1.0
IL23R	0.7011	0.299	0.9512
SOX6	0.388	0.2993	0.7143
HDAC9	0.707	0.9542	0.2996
ILF3	0.4017	0.7075	0.3003
HDGF	0.3855	0.3029	0.7108
HBP1	0.7087	1.0	0.3032
RORA	0.3979	0.7111	0.3056
ACTL6A	0.7139	0.3065	1.0
NR3C2	0.3925	0.7016	0.3066
MMP7	0.7136	1.0	0.3068
EHMT2	0.7106	1.0	0.3081
IRF7	0.7068	0.3094	1.0
IRF2	0.7218	0.3099	1.0
GAB2	0.3102	0.4544	0.464
IL6ST	0.3965	0.3114	0.6999
SUPT3H	0.7202	0.312	1.0
SALL4	0.3894	0.6979	0.3123
TGFA	0.313	0.4665	0.4546
TFE3	0.3893	0.3141	0.69
MEN1	0.7137	1.0	0.315
IRF1	0.7719	0.3156	0.9522
RXRA	0.3162	0.363	0.4484
RUNX1	0.7967	0.9618	0.3209
