Overall graph size pval = 4.0E-4
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
E2F2	0.006	1.0E-4	1.0
E2F3	0.0025	1.0E-4	0.899
E2F4	0.0443	1.0	1.0E-4
MYC	0.1023	1.0E-4	0.999
RUNX2	1.0E-4	0.4341	1.0E-4
SMAD4	1.0E-4	0.6398	1.0E-4
RBL2	0.0117	1.0	1.0E-4
RBL1	0.0049	1.0	1.0E-4
MAX	0.0219	2.0E-4	0.8799
ESR1	0.0019	0.6127	2.0E-4
TFDP1	0.001	4.0E-4	0.3413
RUVBL2	0.0237	7.0E-4	1.0
ESRRA	0.0154	7.0E-4	1.0
MYBL2	0.018	8.0E-4	1.0
TRRAP	0.0421	0.001	1.0
CDK1	0.0362	0.001	1.0
MYCN	0.0514	0.0011	0.9654
E2F5	0.0394	1.0	0.0012
TP53	0.027	0.8467	0.0012
NOTCH1	0.0046	0.6236	0.0018
SRF	0.0072	0.6764	0.0019
E2F1	0.0521	0.0021	0.7596
FGA	0.006	1.0	0.0024
ETS1	0.1257	1.0	0.0028
CDKN2A	0.0048	0.0028	0.4258
NRF1	0.0305	0.0029	0.8148
RBPJ	0.0168	0.7736	0.003
EPAS1	0.049	1.0	0.0033
PTTG1	0.004	0.0043	0.2416
RAC1	0.0093	1.0	0.0041
PARP1	0.0041	0.0106	0.2348
SMAD2	0.0334	1.0	0.0045
FGG	0.0052	0.0813	0.1224
E2F6	0.1036	1.0	0.0053
KLF2	0.0507	1.0	0.006
CCNA2	0.0401	0.0061	1.0
IL4	0.1132	1.0	0.0063
ETV6	0.0374	1.0	0.0064
ACTL6A	0.0713	0.0065	1.0
PITX2	0.0347	1.0	0.007
HOXB7	0.0155	0.5524	0.0071
CTNNB1	0.0562	0.8599	0.0071
MED19	0.0528	1.0	0.0076
MED16	0.0528	1.0	0.0076
MED15	0.0528	1.0	0.0076
MED18	0.0528	1.0	0.0076
MED17	0.0528	1.0	0.0076
MED11	0.0528	1.0	0.0076
MED14	0.0528	1.0	0.0076
MED13	0.0528	1.0	0.0076
MED10	0.0528	1.0	0.0076
MED27	0.0528	1.0	0.0076
MED26	0.0528	1.0	0.0076
MED29	0.0528	1.0	0.0076
MED28	0.0528	1.0	0.0076
MED22	0.0528	1.0	0.0076
MED25	0.0528	1.0	0.0076
MED24	0.0528	1.0	0.0076
MED21	0.0528	1.0	0.0076
MED20	0.0528	1.0	0.0076
MED30	0.0528	1.0	0.0076
MED31	0.0528	1.0	0.0076
CCNC	0.0528	1.0	0.0076
MED13L	0.0528	1.0	0.0076
MED8	0.0528	1.0	0.0076
MED9	0.0528	1.0	0.0076
MED4	0.0528	1.0	0.0076
MED6	0.0528	1.0	0.0076
MED7	0.0528	1.0	0.0076
CDK19	0.0535	1.0	0.0076
FAM120B	0.0528	1.0	0.0076
CDK8	0.0535	1.0	0.0077
LIN54	0.0086	0.1916	0.0284
LIN37	0.0086	0.1911	0.0282
LIN9	0.0086	0.1916	0.0284
LIN52	0.0087	0.1914	0.0286
KDR	0.0088	0.2069	0.0366
PPARGC1A	0.0093	0.1504	0.0375
EZH2	0.0096	0.0718	0.0733
SNW1	0.0105	0.4678	0.0103
GATA3	0.0856	0.8951	0.0107
KAT5	0.0427	0.0111	0.6987
GATA2	0.1201	1.0	0.0114
RUVBL1	0.1015	0.0117	1.0
KLF4	0.0268	0.5398	0.0121
MED23	0.0781	1.0	0.0122
WWTR1	0.0747	1.0	0.0129
THRAP3	0.0166	0.5229	0.0131
FOSL1	0.0182	0.463	0.0133
CCNB1	0.0556	0.0141	1.0
ZNF382	0.0183	0.0158	0.5016
POU1F1	0.067	1.0	0.0165
KAT2A	0.0175	0.0989	0.0922
GABPB1	0.1869	0.0179	1.0
MITF	0.1212	1.0	0.018
MED12	0.104	1.0	0.0185
KLF10	0.1021	1.0	0.0187
GABPA	0.1845	0.019	1.0
EGR1	0.0292	0.43	0.0196
CCNE1	0.0864	0.0196	1.0
CXCL10	0.042	1.0	0.0198
CXCL11	0.042	1.0	0.0198
PF4	0.042	1.0	0.0198
CXCL9	0.042	1.0	0.0198
ERBB3	0.0423	1.0	0.0202
NBN	0.0521	0.0207	1.0
MAML2	0.0393	0.6723	0.0209
FANCD2	0.1859	0.0211	1.0
YWHAG	0.0534	0.0214	1.0
FOS	0.1507	0.8975	0.0222
NRG1	0.0461	1.0	0.0223
STAT6	0.2825	1.0	0.0225
TWIST2	0.0226	0.1113	0.1116
FOXM1	0.0229	0.0253	0.2635
TLN1	0.0386	1.0	0.0236
IL13	0.2841	1.0	0.0239
WNT5A	0.0469	1.0	0.0242
RELA	0.0901	0.7052	0.0245
ZAP70	0.0507	1.0	0.0245
POLR2F	0.244	0.0252	1.0
CHUK	0.0256	0.0303	0.3816
FZD2	0.05	1.0	0.0263
JUN	0.0754	0.6355	0.0277
VEGFA	0.1103	1.0	0.0278
MAML1	0.0705	0.7345	0.0281
SP1	0.1637	0.8488	0.03
NFKB1	0.0763	0.6048	0.0301
FGR	0.0482	1.0	0.0301
SMAD3	0.0309	0.2202	0.0642
RET	0.0474	1.0	0.0312
YES1	0.0532	1.0	0.0332
CITED2	0.0338	0.348	0.0649
NCOA3	0.0346	0.2065	0.0852
FN1	0.1507	1.0	0.0361
HIST2H2AA3	0.0372	0.2871	0.0864
HIST2H2AC	0.0372	0.2871	0.0864
H2AFB1	0.0372	0.2871	0.0864
HIST1H2AD	0.0372	0.2871	0.0864
HIST1H2AB	0.0372	0.2871	0.0864
HIST1H2AJ	0.0372	0.2871	0.0864
H2AFJ	0.0372	0.2871	0.0864
H2AFZ	0.0372	0.2871	0.0864
H2AFV	0.0372	0.2871	0.0864
CDC42	0.0554	1.0	0.0374
H2AFX	0.0375	0.2877	0.087
TSC22D3	0.0381	0.0753	0.3153
BRCA1	0.0607	0.0383	0.4614
SYK	0.0608	1.0	0.0384
SMAD7	0.0396	0.0762	0.2673
SIRT1	0.0401	0.118	0.1528
CCND2	0.1393	0.0404	1.0
PCNA	0.2088	0.0406	1.0
NKX3-1	0.0408	0.0771	0.3225
EP300	0.1467	0.7827	0.0412
POLE3	0.2109	0.0417	1.0
ZBTB17	0.042	0.0455	0.3949
NELFCD	0.1031	0.0421	0.681
ASF1B	0.2078	0.0422	1.0
RB1	0.1399	0.7206	0.0423
WT1	0.1005	0.0433	0.6285
TFDP2	0.0434	0.0879	0.2092
HEY2	0.0538	0.5237	0.0442
LEF1	0.2147	0.9269	0.0442
MCM5	0.2084	0.0473	1.0
ATF3	0.2352	0.0488	1.0
ELK1	0.3315	0.0497	1.0
MSC	0.2325	1.0	0.051
RBBP4	0.0528	0.3481	0.0695
TP63	0.1593	0.7636	0.0553
ZNF300	0.2078	0.0576	1.0
HSF1	0.0579	0.0798	0.3243
FOXP2	0.2066	1.0	0.0595
NFIC	0.3334	0.0622	1.0
ELL	0.1335	0.064	0.6933
MMP13	0.194	1.0	0.0643
HIST2H3C	0.065	0.3338	0.1244
H3F3B	0.065	0.3338	0.1244
HIST1H3E	0.065	0.3338	0.1244
HIST1H2AC	0.065	0.3338	0.1244
HIST3H2BB	0.0653	0.3344	0.125
H2BFS	0.0653	0.3344	0.125
HIST1H4C	0.0653	0.3344	0.125
HIST1H2BH	0.0653	0.3344	0.125
HIST1H2BG	0.0653	0.3344	0.125
HIST1H2BB	0.0653	0.3344	0.125
HIST1H2BA	0.0653	0.3344	0.125
HIST1H2BD	0.0653	0.3344	0.125
HIST1H2BN	0.0653	0.3344	0.125
HIST1H2BM	0.0653	0.3344	0.125
HIST1H2BO	0.0653	0.3344	0.125
HIST1H2BJ	0.0653	0.3344	0.125
HIST1H2BL	0.0653	0.3344	0.125
HIST1H2BK	0.0653	0.3344	0.125
TFE3	0.0659	0.343	0.1231
MAMLD1	0.0983	0.6472	0.0664
MAML3	0.0983	0.6472	0.0664
REL	0.1661	0.0682	0.7305
CDC25A	0.2872	0.0688	1.0
VHL	0.3351	1.0	0.0703
HEY1	0.0705	0.4298	0.0757
PROX1	0.2866	0.0711	1.0
ARNT	0.4817	0.991	0.0712
TWIST1	0.0718	0.1128	0.2858
MET	0.073	0.3658	0.1194
RAD51D	0.3462	0.0737	1.0
MDC1	0.3468	0.0744	1.0
CDKN1A	0.0745	0.4023	0.0873
HIC1	0.0753	0.2378	0.182
BCL2	0.0757	0.4963	0.0776
CDC6	0.1051	0.0765	0.5382
FGFR1	0.1882	0.0776	1.0
ERBB4	0.1079	0.5775	0.0804
LYN	0.1227	1.0	0.0807
EDNRA	0.2124	1.0	0.0808
ULK1	0.1952	0.0812	1.0
ATR	0.3743	0.0814	1.0
ATG7	0.1982	0.082	1.0
DUSP1	0.0821	0.2302	0.2555
PTGDR	0.0826	0.1253	0.2891
IRF2	0.2765	0.0865	1.0
NANOG	0.0884	0.3895	0.1043
FLNA	0.2107	1.0	0.0897
CBFB	0.3466	0.9404	0.0897
FYN	0.1378	1.0	0.0905
NPAS2	0.1463	0.6877	0.0907
PRKCD	0.2076	1.0	0.0917
NELFA	0.4168	0.095	1.0
NELFE	0.4168	0.095	1.0
CCNT2	0.4168	0.095	1.0
ELOA2	0.4168	0.095	1.0
ELOA3	0.4168	0.095	1.0
CCNK	0.4168	0.095	1.0
SUPT4H1	0.4168	0.095	1.0
ELOA3D	0.4168	0.095	1.0
TCEA1	0.4168	0.095	1.0
ELOA3B	0.4168	0.095	1.0
SUPT5H	0.4168	0.095	1.0
ERCC3	0.4168	0.095	1.0
ELOA	0.4168	0.095	1.0
ELOB	0.4168	0.095	1.0
ELOC	0.4168	0.095	1.0
CTDP1	0.4168	0.095	1.0
GTF2H3	0.4168	0.095	1.0
GTF2H4	0.4168	0.095	1.0
GTF2H5	0.4168	0.095	1.0
SUPT16H	0.4168	0.095	1.0
GTF2H1	0.4172	0.0952	1.0
MNAT1	0.4177	0.0955	1.0
CCNH	0.4177	0.0955	1.0
NF1	0.3378	0.0967	1.0
NKX2-5	0.2669	0.0969	1.0
HDAC7	0.1376	0.0976	0.6082
DCT	0.2702	1.0	0.0979
NPM1	0.0981	0.2299	0.2489
CDK12	0.4272	0.0984	1.0
ERBB2	0.0995	0.21	0.3071
YWHAE	0.2487	0.0997	1.0
DYRK1A	0.2497	0.1014	1.0
NCOA1	0.4448	0.9753	0.1038
HIST2H2BE	0.105	0.4014	0.1491
HBP1	0.2647	0.105	1.0
APC	0.4134	1.0	0.1053
POU5F1	0.1057	0.204	0.2573
HDAC4	0.3801	0.1059	1.0
ARNTL	0.177	0.7072	0.1075
KAT2B	0.1087	0.4244	0.1227
DAPK1	0.1839	1.0	0.1118
IL6ST	0.2802	1.0	0.1125
HSP90AA1	0.1868	1.0	0.1133
SP3	0.1514	0.5325	0.1158
CCNB2	0.2009	0.1168	1.0
HDAC2	0.4478	0.1169	1.0
RHOA	0.1973	1.0	0.1174
CCNT1	0.4781	0.1186	1.0
GTF2F1	0.4781	0.1186	1.0
POLR2B	0.4781	0.1186	1.0
POLR2C	0.4781	0.1186	1.0
POLR2D	0.4781	0.1186	1.0
POLR2E	0.4781	0.1186	1.0
POLR2G	0.4781	0.1186	1.0
POLR2H	0.4781	0.1186	1.0
POLR2I	0.4781	0.1186	1.0
POLR2J	0.4781	0.1186	1.0
POLR2K	0.4781	0.1186	1.0
POLR2L	0.4781	0.1186	1.0
KIT	0.1859	1.0	0.1189
GTF2F2	0.4792	0.1191	1.0
POLR2A	0.4801	0.1195	1.0
ITGB3	0.196	1.0	0.1206
NOTCH4	0.2725	1.0	0.1211
ATF4	0.3062	0.1212	0.7676
AKT1	0.4523	0.1226	1.0
MLX	0.2736	1.0	0.1238
AGO2	0.1355	0.1245	0.5576
CREB1	0.1873	0.1274	0.5271
ERG	0.44	1.0	0.1287
CDK7	0.5074	0.1292	1.0
NELFB	0.4771	0.1295	1.0
GTF2H2	0.192	0.1297	0.6197
INSR	0.2107	1.0	0.13
PPARG	0.1305	0.308	0.207
DNMT1	0.4949	0.1308	1.0
CHEK1	0.481	0.1315	1.0
CDK9	0.5144	0.1328	1.0
TCF3	0.4163	1.0	0.1331
AHR	0.1335	0.2041	0.3477
YY1	0.1347	0.1483	0.3966
YBX1	0.3957	0.8873	0.1358
SNAI2	0.2516	0.7364	0.1372
SKP2	0.3296	0.1373	1.0
KLF8	0.1394	0.4933	0.1545
SSRP1	0.2374	0.141	0.6709
HDAC5	0.3595	0.1436	1.0
MLST8	0.3471	0.1439	1.0
GNAI3	0.2315	1.0	0.1445
GNAI1	0.2315	1.0	0.1445
GNAI2	0.2315	1.0	0.1445
GNAZ	0.2315	1.0	0.1445
GNAO1	0.2315	1.0	0.1445
IRF3	0.1452	0.4672	0.1776
SIN3A	0.5353	1.0	0.1465
MOV10	0.1708	0.1495	0.5861
AGO3	0.1708	0.1495	0.5861
AGO4	0.1708	0.1495	0.5861
AGO1	0.1708	0.1495	0.5861
PIK3R1	0.1495	0.2829	0.3431
TNRC6C	0.1708	0.1495	0.5861
TNRC6A	0.1712	0.1495	0.5869
TNRC6B	0.1708	0.1495	0.5861
RPTOR	0.3562	0.1525	1.0
MYB	0.2318	0.155	0.5585
CDK4	0.1562	0.2442	0.3716
IRF9	0.412	1.0	0.1586
CLOCK	0.2765	0.7698	0.1593
IRF1	0.2301	0.6008	0.1615
SOX2	0.1632	0.339	0.2482
LMO2	0.1887	0.1658	0.5572
CXCR4	0.3217	1.0	0.1697
RPS6KB1	0.2796	1.0	0.18
PLK4	0.4374	0.1857	1.0
TCF7L2	0.186	0.3523	0.2819
JUNB	0.5604	1.0	0.1876
LCK	0.1879	0.2837	0.4038
STK11	0.4463	0.1914	1.0
SNAI1	0.1925	0.2203	0.5012
