Overall graph size pval = 3.0E-4
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
GATA3	1.0E-4	1.0E-4	0.4117
E2F5	0.0063	1.0E-4	1.0
MYC	0.0725	0.999	1.0E-4
ESR1	1.0E-4	1.0E-4	0.1214
E2F1	2.0E-4	0.1178	2.0E-4
MYBL2	0.0032	1.0	2.0E-4
FOXM1	4.0E-4	0.0599	0.0028
RBPJ	5.0E-4	0.0077	0.0627
TFDP1	0.0069	0.5928	5.0E-4
AGO2	7.0E-4	0.0846	0.006
E2F3	0.0311	1.0	7.0E-4
WT1	0.0016	0.3223	8.0E-4
RBL1	0.0222	8.0E-4	1.0
MOV10	9.0E-4	0.0993	0.0085
AGO3	9.0E-4	0.0993	0.0085
AGO4	9.0E-4	0.0993	0.0085
AGO1	9.0E-4	0.0993	0.0085
SP1	0.0193	9.0E-4	0.809
TNRC6C	9.0E-4	0.0993	0.0085
TNRC6A	9.0E-4	0.0993	0.0085
TNRC6B	9.0E-4	0.0993	0.0085
E2F2	0.0175	1.0	0.0012
IL2RA	0.0345	1.0	0.0012
RUNX2	0.0055	0.0014	0.6116
E2F4	0.0621	0.0015	1.0
HOXB7	0.0017	0.0017	0.4026
MAX	0.0564	0.9169	0.0021
IRF1	0.0244	0.6933	0.0035
RBL2	0.0861	0.0035	1.0
CDK1	0.0252	1.0	0.0037
STAT6	0.0771	0.0041	1.0
MAML2	0.0042	0.0156	0.1433
TWIST1	0.0044	0.2352	0.0044
IL2	0.0724	1.0	0.0046
PTTG1	0.0286	0.6719	0.005
RELA	0.0177	0.3709	0.0052
TWIST2	0.0055	0.1049	0.0308
TRBC1	0.006	0.243	0.0111
CD3E	0.006	0.243	0.0111
TRAC	0.006	0.243	0.0111
CD3G	0.0061	0.2432	0.0112
NFKB1	0.0103	0.2726	0.0063
YBX1	0.1119	0.0072	1.0
TP53	0.0286	0.0082	0.5431
MAML1	0.0086	0.0203	0.1931
SIRT1	0.009	0.0839	0.0468
TCF7L2	0.0092	0.1017	0.0416
LMO2	0.0101	0.0853	0.0761
CDKN2A	0.0282	0.6068	0.0102
IL2RG	0.1099	1.0	0.0103
ETS1	0.0811	0.0106	0.9082
RET	0.0269	0.0106	1.0
CTNNB1	0.0106	0.0108	0.3622
NOTCH1	0.0119	0.0108	0.4509
HIST2H2AA3	0.0113	0.0373	0.198
HIST2H2AC	0.0113	0.0373	0.198
H2AFB1	0.0113	0.0373	0.198
HIST1H2AD	0.0113	0.0373	0.198
HIST1H2AB	0.0113	0.0373	0.198
HIST1H2AJ	0.0113	0.0373	0.198
H2AFJ	0.0113	0.0373	0.198
H2AFZ	0.0113	0.0373	0.198
H2AFX	0.0113	0.0373	0.198
H2AFV	0.0113	0.0373	0.198
GATA2	0.0218	0.0114	0.5603
IL2RB	0.11	1.0	0.0118
ESRRA	0.0157	0.4376	0.0118
