Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
E2F1	upregulates-expression	CDC45		E2F1-active-by-network-sig	1.0		CDC45-R	9.409070903206802	8.19770766191961E-5
E2F3	upregulates-expression	ORC1		E2F3-active-by-network-sig	1.0		ORC1-R	9.289365080088128	9.240170934452478E-5
E2F1	upregulates-expression	ORC1		E2F1-active-by-network-sig	1.0		ORC1-R	9.289365080088128	9.240170934452478E-5
MYCN	upregulates-expression	MCM10		MYCN-active-by-network-sig	1.0		MCM10-R	9.289365080088128	9.240170934452478E-5
E2F4	downregulates-expression	MCM10		E2F4-inactive-by-network-sig	-1.0		MCM10-R	9.289365080088128	9.240170934452478E-5
E2F1	upregulates-expression	RRM2		E2F1-active-by-network-sig	1.0		RRM2-R	8.538138353840237	1.9585453280724236E-4
E2F3	upregulates-expression	RRM2		E2F3-active-by-network-sig	1.0		RRM2-R	8.538138353840237	1.9585453280724236E-4
E2F4	downregulates-expression	PLK1		E2F4-inactive-by-network-sig	-1.0		PLK1-R	8.52440266658065	1.9856329015202867E-4
E2F1	upregulates-expression	PLK1		E2F1-active-by-network-sig	1.0		PLK1-R	8.52440266658065	1.9856329015202867E-4
FOXM1	upregulates-expression	PLK1		FOXM1-active-by-network-sig	1.0		PLK1-R	8.52440266658065	1.9856329015202867E-4
FOXM1	upregulates-expression	AURKB		FOXM1-active-by-network-sig	1.0		AURKB-R	8.090255772941111	3.065113497969122E-4
E2F4	downregulates-expression	TTK		E2F4-inactive-by-network-sig	-1.0		TTK-R	8.090255772941111	3.065113497969122E-4
E2F3	upregulates-expression	AURKA		E2F3-active-by-network-sig	1.0		AURKA-R	7.9685620663868795	3.461764068707348E-4
E2F1	upregulates-expression	AURKA		E2F1-active-by-network-sig	1.0		AURKA-R	7.9685620663868795	3.461764068707348E-4
MYCN	upregulates-expression	MCM3		MYCN-active-by-network-sig	1.0		MCM3-R	7.69576744139396	4.547478623035292E-4
E2F3	upregulates-expression	MCM3		E2F3-active-by-network-sig	1.0		MCM3-R	7.69576744139396	4.547478623035292E-4
E2F1	upregulates-expression	MCM3		E2F1-active-by-network-sig	1.0		MCM3-R	7.69576744139396	4.547478623035292E-4
E2F4	downregulates-expression	CCNA2		E2F4-inactive-by-network-sig	-1.0		CCNA2-R	7.431460366861306	5.923218727516685E-4
E2F1	upregulates-expression	CCNA2		E2F1-active-by-network-sig	1.0		CCNA2-R	7.431460366861306	5.923218727516685E-4
E2F1	upregulates-expression	CHEK2		E2F1-active-by-network-sig	1.0		CHEK2-R	6.825719181922694	0.0010854949922996205
E2F1	upregulates-expression	RAD51		E2F1-active-by-network-sig	1.0		RAD51-R	6.600831750277392	0.0013592370214819754
E2F4	downregulates-expression	RAD51		E2F4-inactive-by-network-sig	-1.0		RAD51-R	6.600831750277392	0.0013592370214819754
E2F1	upregulates-expression	FANCA		E2F1-active-by-network-sig	1.0		FANCA-R	6.552262655734369	0.0014268833971068113
FOXM1	upregulates-expression	CDC25A		FOXM1-active-by-network-sig	1.0		CDC25A-R	6.552262655734369	0.0014268833971068113
E2F4	downregulates-expression	CDC25A		E2F4-inactive-by-network-sig	-1.0		CDC25A-R	6.552262655734369	0.0014268833971068113
E2F1	upregulates-expression	CDC25A		E2F1-active-by-network-sig	1.0		CDC25A-R	6.552262655734369	0.0014268833971068113
