Overall graph size pval = 0.7028
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MYC	0.0331	1.0E-4	1.0
MAX	0.0393	1.0E-4	1.0
TFDP1	1.0E-4	2.0E-4	0.1416
TFDP2	1.0E-4	7.0E-4	0.1918
E2F1	0.001	1.0E-4	0.7303
E2F4	1.0E-4	0.9614	1.0E-4
E2F6	0.0068	1.0	1.0E-4
RBL2	5.0E-4	1.0	1.0E-4
FOXM1	0.0079	2.0E-4	0.9037
E2F3	0.0114	3.0E-4	0.8991
YBX1	0.0523	0.9835	5.0E-4
MYCN	0.0222	7.0E-4	0.9132
RBL1	0.0065	0.8341	8.0E-4
RBBP4	0.0012	0.3303	0.0025
PTGDR	0.0013	0.0015	0.3381
FOXA2	0.0014	0.0674	0.0178
GLI2	0.0215	0.8014	0.002
SF1	0.0024	0.593	0.0026
E2F5	0.003	0.274	0.0083
NPM1	0.0278	0.8534	0.0032
EZH2	0.0398	0.004	0.7795
STAT4	0.0208	0.6888	0.0041
NCOA1	0.0623	0.8249	0.0047
JAK1	0.0809	1.0	0.0049
MDC1	0.0054	0.0202	0.2783
RAD51D	0.0054	0.0205	0.2775
GATA6	0.0868	1.0	0.0061
GTF2H2	0.0066	0.0099	0.4001
NKX2-5	0.0841	0.0072	1.0
NRF1	0.0212	0.0072	0.6812
LIN54	0.0073	0.1593	0.0452
LIN52	0.0073	0.1593	0.0452
LIN37	0.0073	0.1593	0.0452
LIN9	0.0073	0.1593	0.0452
NELFB	0.0076	0.0551	0.1444
TRRAP	0.0533	0.0077	0.8591
SP1	0.008	0.0192	0.1965
HELZ2	0.0566	0.7227	0.0082
ZNF382	0.1826	0.0086	1.0
ACTL6A	0.0829	0.0094	1.0
FOXA1	0.0785	0.01	0.8199
CTNNB1	0.3606	0.9913	0.0107
TCF7L2	0.0109	0.3635	0.0118
MED1	0.0866	0.7616	0.0116
ATF6	0.207	0.0128	1.0
TERT	0.1863	1.0	0.0131
POLR2F	0.0133	0.0766	0.1748
CDK12	0.0151	0.0363	0.3395
ELOA	0.0151	0.0363	0.3395
ELOB	0.0151	0.0363	0.3395
ELOC	0.0151	0.0363	0.3395
NELFA	0.0151	0.0363	0.3395
NELFE	0.0151	0.0363	0.3395
CTDP1	0.0151	0.0363	0.3395
GTF2H1	0.0151	0.0363	0.3395
GTF2H3	0.0151	0.0363	0.3395
