Overall graph size pval = 0.8081
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
IL13	0.001	1.0	2.0E-4
IL4	0.002	1.0	4.0E-4
MITF	0.0065	1.0	0.003
NCOA3	0.0031	0.0281	0.0427
RELA	0.0223	0.7616	0.0044
VHL	0.0343	1.0	0.0044
ERBB4	0.0045	0.0289	0.0567
FOXA1	0.0046	0.015	0.1119
TWIST2	0.0584	1.0	0.0049
CCNC	0.0124	1.0	0.0055
MED8	0.0124	1.0	0.0055
MED9	0.0124	1.0	0.0055
MED4	0.0124	1.0	0.0055
MED6	0.0124	1.0	0.0055
MED7	0.0124	1.0	0.0055
CDK19	0.0124	1.0	0.0055
MED13L	0.0124	1.0	0.0055
MED19	0.0124	1.0	0.0055
MED16	0.0124	1.0	0.0055
MED15	0.0124	1.0	0.0055
MED18	0.0124	1.0	0.0055
MED17	0.0124	1.0	0.0055
MED12	0.0124	1.0	0.0055
MED11	0.0124	1.0	0.0055
MED14	0.0124	1.0	0.0055
MED13	0.0124	1.0	0.0055
MED10	0.0124	1.0	0.0055
MED27	0.0124	1.0	0.0055
MED26	0.0124	1.0	0.0055
MED29	0.0124	1.0	0.0055
MED28	0.0124	1.0	0.0055
MED23	0.0124	1.0	0.0055
MED22	0.0124	1.0	0.0055
MED25	0.0124	1.0	0.0055
MED24	0.0124	1.0	0.0055
MED21	0.0124	1.0	0.0055
MED20	0.0124	1.0	0.0055
MED30	0.0124	1.0	0.0055
MED31	0.0124	1.0	0.0055
CDK8	0.0124	1.0	0.0055
THRAP3	0.0124	1.0	0.0055
FAM120B	0.0124	1.0	0.0055
RXRA	0.0063	0.1745	0.0166
PPARG	0.007	0.2777	0.0108
HELZ2	0.0083	0.4649	0.0081
NCOA2	0.0096	0.4945	0.0085
MED1	0.0109	0.4747	0.0095
MTF1	0.088	0.0113	1.0
NFIC	0.0129	0.0114	0.3052
KLF8	0.012	0.0231	0.2543
NCOA1	0.0145	0.4918	0.0133
FOS	0.0767	1.0	0.0166
NFKB1	0.0994	0.9305	0.0168
KLF4	0.0283	0.5354	0.0172
PPARA	0.0511	0.0173	0.528
NR4A1	0.0729	1.0	0.0176
NFE2L2	0.018	0.1752	0.0576
NR3C1	0.019	0.1007	0.0718
TWIST1	0.1555	1.0	0.0217
ESR1	0.2342	0.0224	0.8969
GATA3	0.1171	0.0235	1.0
ATF4	0.072	1.0	0.0246
SMAD4	0.0774	1.0	0.0302
RAD51	0.05	1.0	0.0302
NANOG	0.1499	0.0307	1.0
ETV4	0.065	1.0	0.0322
AR	0.1191	0.0343	0.7543
STAT3	0.0649	0.5931	0.0388
ARNT	0.0647	0.6449	0.0418
PPARGC1A	0.1016	1.0	0.042
BCL6	0.2493	1.0	0.0448
TBL1X	0.0453	0.3993	0.0595
TBL1XR1	0.0453	0.3993	0.0595
ATF2	0.1398	1.0	0.0454
HIF1A	0.0488	0.4435	0.0468
SP1	0.048	0.2354	0.0925
CHD9	0.054	0.4109	0.0661
SMARCD3	0.054	0.4109	0.0661
TGS1	0.054	0.4109	0.0661
CARM1	0.054	0.4109	0.0661
ERG	0.056	0.313	0.0945
NCOA6	0.0612	0.4228	0.0736
GATA1	0.1136	0.0635	0.5505
WT1	0.2882	1.0	0.0648
GLI1	0.1445	1.0	0.0649
HDAC5	0.0689	0.2326	0.1779
CREBBP	0.094	0.6466	0.0697
ZNF382	0.119	0.0712	1.0
FOXM1	0.0776	0.3896	0.1091
GLI2	0.2001	1.0	0.0883
CDC6	0.3275	0.0891	1.0
NFATC2	0.1699	1.0	0.0893
CTNNB1	0.2309	1.0	0.0931
PARP1	0.0933	0.254	0.2226
SP4	0.3706	0.1025	1.0
TP73	0.1096	0.5038	0.1159
SPI1	0.3085	1.0	0.1127
SRF	0.2281	1.0	0.1204
STAT4	0.1297	0.1597	0.3863
SMAD3	0.1378	0.4633	0.1626
VDR	0.1404	0.2494	0.3221
WWTR1	0.3719	0.1411	1.0
CEBPD	0.4661	0.1412	1.0
FOXO1	0.2953	1.0	0.1424
ING4	0.1443	0.2512	0.3327
PPARD	0.146	0.2467	0.3337
CDX2	0.4222	0.1567	1.0
RUNX2	0.285	1.0	0.1584
TP53	0.4528	0.9047	0.1635
JUNB	0.2868	1.0	0.173
STAT1	0.4221	1.0	0.1775
ESRRA	0.3756	0.1779	1.0
IL37	0.5759	0.1849	1.0
HDGF	0.3235	1.0	0.1869
JUN	0.3597	0.858	0.1872
GATA2	0.4211	0.1894	1.0
USF1	0.1895	0.3493	0.2972
GATA6	0.3273	1.0	0.1929
MSX2	0.3315	0.196	1.0
DDIT3	0.1974	0.3619	0.3245
BTF3	0.3708	0.1998	1.0
YBX1	0.2015	0.2048	0.5261
RBMX	0.3204	0.2191	1.0
CD3D	0.3242	1.0	0.2222
VEGFA	0.3299	1.0	0.224
