Overall graph size pval = 0.5514
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MED8	1.0E-4	0.3139	2.0E-4
MED9	1.0E-4	0.3139	2.0E-4
MED4	1.0E-4	0.3139	2.0E-4
MED6	1.0E-4	0.3139	2.0E-4
MED7	1.0E-4	0.3139	2.0E-4
CDK19	1.0E-4	0.3139	2.0E-4
MED19	1.0E-4	0.3139	2.0E-4
MED16	1.0E-4	0.3139	2.0E-4
MED15	1.0E-4	0.3139	2.0E-4
MED18	1.0E-4	0.3139	2.0E-4
MED17	1.0E-4	0.3139	2.0E-4
MED11	1.0E-4	0.3139	2.0E-4
MED14	1.0E-4	0.3139	2.0E-4
MED13	1.0E-4	0.3139	2.0E-4
MED10	1.0E-4	0.3139	2.0E-4
MED27	1.0E-4	0.3139	2.0E-4
MED26	1.0E-4	0.3139	2.0E-4
MED29	1.0E-4	0.3139	2.0E-4
MED28	1.0E-4	0.3139	2.0E-4
MED23	1.0E-4	0.3341	5.0E-4
MED22	1.0E-4	0.3139	2.0E-4
MED25	1.0E-4	0.3139	2.0E-4
MED24	1.0E-4	0.3139	2.0E-4
MED21	1.0E-4	0.3139	2.0E-4
MED20	1.0E-4	0.3139	2.0E-4
MED30	1.0E-4	0.3139	2.0E-4
MED31	1.0E-4	0.3139	2.0E-4
CDK8	1.0E-4	0.3139	2.0E-4
CCNC	1.0E-4	0.3139	2.0E-4
MED13L	1.0E-4	0.3139	2.0E-4
SMAD4	0.0013	1.0	1.0E-4
THRAP3	1.0E-4	0.336	3.0E-4
FAM120B	1.0E-4	0.3139	2.0E-4
HELZ2	3.0E-4	0.1885	0.0012
MED1	4.0E-4	0.2016	0.0017
MED12	4.0E-4	0.3539	8.0E-4
SRF	4.0E-4	0.4832	4.0E-4
PARP1	4.0E-4	0.0533	0.0051
CBFB	6.0E-4	0.0167	0.0299
NCOA1	7.0E-4	0.2313	0.0019
NCOA2	8.0E-4	0.2447	0.0022
ETS1	0.0072	0.8935	0.0013
RXRA	0.0014	0.3513	0.0021
RUNX2	0.0037	0.5674	0.0016
PPARA	0.0038	0.118	0.0226
VEGFA	0.0137	1.0	0.0042
PPARGC1A	0.0044	0.0732	0.0296
FOXP3	0.0372	1.0	0.0044
IL4	0.0793	1.0	0.0047
RELA	0.0574	0.9341	0.0054
NCOA3	0.0058	0.0405	0.0506
SMAD3	0.0142	0.6216	0.0058
E2F3	0.2872	0.0063	1.0
MSC	0.0611	1.0	0.0071
IL13	0.0981	1.0	0.0072
TFE3	0.0081	0.0129	0.1732
EPAS1	0.0327	1.0	0.0107
EDNRA	0.0288	1.0	0.0108
CREBBP	0.011	0.3679	0.0138
SP3	0.0431	0.0112	0.4408
NKX2-5	0.0506	0.0115	1.0
NFKB1	0.0779	0.9037	0.0116
TWIST2	0.0118	0.2358	0.0234
ELF1	0.037	1.0	0.0138
SMARCD3	0.0156	0.3343	0.0266
CHD9	0.0156	0.3343	0.0266
CREB1	0.3282	0.0156	0.9144
TGS1	0.0156	0.3343	0.0266
ATF5	0.1771	0.0198	1.0
HIPK2	0.0813	0.0213	1.0
ESRRA	0.189	0.0242	1.0
HEY1	0.0537	0.0257	0.4882
GABPA	0.4214	0.0266	1.0
STAT3	0.0286	0.0787	0.1129
NCOA6	0.0286	0.3655	0.0416
ZNF382	0.058	0.029	1.0
CITED2	0.0297	0.3061	0.061
NCOR1	0.085	0.0306	1.0
CARM1	0.0336	0.3805	0.0484
