Overall graph size pval = 8.0E-4
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
CDK2	1.0E-4	1.0	1.0E-4
CDK1	1.0E-4	0.3005	1.0E-4
AURKB	1.0E-4	0.3898	1.0E-4
CCNB1	0.0015	1.0	7.0E-4
AURKA	0.0038	1.0	0.0012
CDK5R1	0.0058	1.0	0.002
NEK6	0.0319	1.0	0.017
CDC7	0.0315	1.0	0.0183
PLK1	0.0602	1.0	0.0246
CDK4	0.099	1.0	0.0308
PPP2R5A	0.0986	1.0	0.0334
STK3	0.1339	0.0344	1.0
PRKCD	0.1067	1.0	0.0516
CDK5	0.1959	1.0	0.072
MARK2	0.2821	0.0858	1.0
RHOA	0.1597	1.0	0.0879
CHEK1	0.191	1.0	0.0962
MRE11	0.1336	1.0	0.0982
FAM20C	0.5684	0.1026	1.0
TOPBP1	0.1421	1.0	0.1048
NEK9	0.1551	1.0	0.1159
CDK3	0.1655	1.0	0.1186
CCNA2	0.1648	1.0	0.1207
YWHAB	0.359	0.1232	0.7826
PRKCH	0.1743	1.0	0.1292
MAP3K7	0.4474	0.1489	1.0
PPP2CA	0.4181	1.0	0.1552
VRK1	0.2108	1.0	0.1563
ATM	0.256	1.0	0.1591
MAP3K8	0.2156	1.0	0.1599
PRKD1	0.4777	0.1635	1.0
ROCK2	0.2241	1.0	0.1667
YWHAH	0.2288	1.0	0.1732
PPP3CA	0.2418	0.1831	1.0
PPP3R1	0.2423	0.185	1.0
CCNB2	0.2469	1.0	0.1862
SFN	0.2712	1.0	0.2
RAF1	0.4698	0.2053	1.0
CAMK2A	0.5726	0.2055	1.0
CALM1	0.3544	0.2197	1.0
PRKAA1	0.2696	0.2541	0.5213
HIPK2	0.3318	1.0	0.2543
MAPK8	0.2583	0.5322	0.2924
YWHAG	0.367	1.0	0.281
BUB1	0.3974	1.0	0.3072
CLK2	0.4097	1.0	0.3157
STK17A	0.4109	1.0	0.3205
MAPKAPK5	0.4326	1.0	0.3381
PRKCZ	0.656	0.3418	1.0
MAPK9	0.8276	0.3874	1.0
CDK9	0.5019	1.0	0.3961
GSK3A	0.5052	1.0	0.402
MAPK1	0.6187	0.8823	0.4466
RPS6KA3	0.594	1.0	0.4729
RPS6KB1	0.6358	1.0	0.5152
MAPK10	0.69	1.0	0.5725
GSK3B	0.8103	0.573	0.9009
PRKCA	0.7499	1.0	0.5784
CDK7	0.8086	1.0	0.6999
MAPK3	0.7585	0.7774	0.721
CDK6	0.8335	1.0	0.7256
PRKACA	0.79	0.7756	0.7634
ARAF	1.0	1.0	1.0
ACTB	1.0	1.0	1.0
RPS6KA4	1.0	1.0	1.0
TBK1	1.0	1.0	1.0
RPS6KA5	1.0	1.0	1.0
PPP2R1B	1.0	1.0	1.0
PPP2R1A	1.0	1.0	1.0
PRKACG	1.0	1.0	1.0
AKT2	1.0	1.0	1.0
RPS6KA2	1.0	1.0	1.0
CHEK2	1.0	1.0	1.0
AKT3	1.0	1.0	1.0
RPS6KA1	1.0	1.0	1.0
TRBC1	1.0	1.0	1.0
KDR	1.0	1.0	1.0
AKT1	1.0	1.0	1.0
BTRC	1.0	1.0	1.0
PRKACB	1.0	1.0	1.0
PRKCG	1.0	1.0	1.0
