Overall graph size pval = 0.742
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
E2F5	0.0088	1.0	0.0045
E2F1	0.0433	0.0072	1.0
E2F4	0.0208	1.0	0.0085
JUN	0.0086	0.0088	0.4755
FOS	0.0659	0.0088	1.0
YBX1	0.0668	1.0	0.0262
TFDP1	0.151	0.0269	1.0
RBL2	0.0764	1.0	0.0439
RBL1	0.0694	1.0	0.0439
HDAC1	0.1047	1.0	0.067
ESR1	0.069	0.1709	0.2605
LIN54	0.2046	1.0	0.11
LIN52	0.2046	1.0	0.11
LIN37	0.2046	1.0	0.11
LIN9	0.2046	1.0	0.11
ATF2	0.2844	0.1225	1.0
MYCN	0.1972	0.1319	1.0
E2F3	0.1979	0.1329	1.0
PTGDR	0.2979	0.1443	1.0
RBBP4	0.2784	1.0	0.1669
TP53	0.1946	0.4222	0.2474
EP300	0.208	0.4909	0.2368
RELA	0.6209	1.0	0.231
AR	0.6311	1.0	0.2364
FOXM1	0.4222	0.3327	1.0
STAT3	0.6893	1.0	0.3504
TFDP2	0.6611	0.3791	1.0
MAX	0.7459	0.5138	1.0
MYC	0.7428	0.5332	1.0
SP1	0.7037	0.8199	0.5335
YY1	0.6209	0.5523	1.0
E2F6	0.6988	1.0	0.6313
MDC1	0.7476	0.6823	1.0
FANCD2	0.7512	0.6832	1.0
RAD51D	0.7487	0.6853	1.0
ATR	0.7516	0.6873	1.0
CHEK1	0.7918	0.6906	1.0
CCNK	0.7954	0.7332	1.0
CCNT2	0.7954	0.7332	1.0
CCNT1	0.7954	0.7332	1.0
CCNH	0.7954	0.7332	1.0
ELOA	0.7954	0.7332	1.0
NELFB	0.7954	0.7332	1.0
ELOB	0.7954	0.7332	1.0
NELFA	0.7954	0.7332	1.0
NELFCD	0.7954	0.7332	1.0
ELOC	0.7954	0.7332	1.0
NELFE	0.7954	0.7332	1.0
SUPT16H	0.7954	0.7332	1.0
GTF2F1	0.7954	0.7332	1.0
GTF2F2	0.7954	0.7332	1.0
CTDP1	0.7954	0.7332	1.0
SUPT4H1	0.7954	0.7332	1.0
POLR2A	0.7954	0.7332	1.0
POLR2B	0.7954	0.7332	1.0
POLR2C	0.7954	0.7332	1.0
POLR2D	0.7954	0.7332	1.0
POLR2E	0.7954	0.7332	1.0
POLR2F	0.7954	0.7332	1.0
POLR2G	0.7954	0.7332	1.0
POLR2H	0.7954	0.7332	1.0
POLR2I	0.7954	0.7332	1.0
POLR2J	0.7954	0.7332	1.0
POLR2K	0.7954	0.7332	1.0
POLR2L	0.7954	0.7332	1.0
ELOA2	0.7954	0.7332	1.0
GTF2H1	0.7954	0.7332	1.0
ELOA3	0.7954	0.7332	1.0
GTF2H2	0.7954	0.7332	1.0
GTF2H3	0.7954	0.7332	1.0
SUPT5H	0.7954	0.7332	1.0
GTF2H4	0.7954	0.7332	1.0
GTF2H5	0.7954	0.7332	1.0
CDK9	0.7954	0.7332	1.0
CDK7	0.7954	0.7332	1.0
ERCC3	0.7954	0.7332	1.0
ELOA3D	0.7954	0.7332	1.0
TCEA1	0.7954	0.7332	1.0
ELOA3B	0.7954	0.7332	1.0
CDK12	0.7954	0.7332	1.0
MNAT1	0.7954	0.7332	1.0
ELL	0.831	0.7388	1.0
ATM	0.8352	0.7393	1.0
ERCC2	0.8323	0.7725	1.0
SSRP1	0.831	0.7756	1.0
BRCA1	0.8917	0.8428	1.0
NR3C1	1.0	1.0	1.0
TP63	1.0	1.0	1.0
SIRT1	1.0	1.0	1.0
FANCI	1.0	1.0	1.0
TP73	1.0	1.0	1.0
