Overall graph size pval = 0.8877
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MYCN	2.0E-4	1.0E-4	1.0
E2F3	0.0029	0.0012	1.0
E2F1	0.0098	0.0014	1.0
E2F4	0.0043	1.0	0.0014
RBL2	0.0137	1.0	0.0059
TFDP1	0.0346	0.0375	0.4356
PTGDR	0.1657	0.0472	1.0
RBL1	0.1035	1.0	0.068
ATF2	0.3774	0.1468	1.0
JUN	0.4118	0.1484	1.0
TP53	0.1554	0.4008	0.2145
FOS	0.4706	0.1594	1.0
TFDP2	0.1677	0.3462	0.2893
HDAC1	0.2429	1.0	0.1679
FOXM1	0.3672	0.2847	1.0
E2F6	0.3702	1.0	0.2906
YBX1	0.4833	1.0	0.3075
TP63	0.3815	0.6414	0.3256
FANCD2	0.4713	0.3781	1.0
ATR	0.4736	0.3808	1.0
ATM	0.565	0.39	1.0
CHEK1	0.5613	0.3957	1.0
CCNK	0.5635	0.4638	1.0
CCNT2	0.5635	0.4638	1.0
ELL	0.5635	0.4638	1.0
CCNT1	0.5635	0.4638	1.0
CCNH	0.5635	0.4638	1.0
ELOA	0.5635	0.4638	1.0
NELFB	0.5635	0.4638	1.0
ELOB	0.5635	0.4638	1.0
NELFA	0.5635	0.4638	1.0
NELFCD	0.5635	0.4638	1.0
ELOC	0.5635	0.4638	1.0
NELFE	0.5635	0.4638	1.0
SUPT16H	0.5635	0.4638	1.0
GTF2F1	0.5635	0.4638	1.0
GTF2F2	0.5635	0.4638	1.0
RAD51D	0.5635	0.4638	1.0
CTDP1	0.5635	0.4638	1.0
SUPT4H1	0.5635	0.4638	1.0
POLR2A	0.5635	0.4638	1.0
POLR2B	0.5635	0.4638	1.0
POLR2C	0.5635	0.4638	1.0
POLR2D	0.5635	0.4638	1.0
POLR2E	0.5635	0.4638	1.0
POLR2F	0.5635	0.4638	1.0
POLR2G	0.5635	0.4638	1.0
POLR2H	0.5635	0.4638	1.0
POLR2I	0.5635	0.4638	1.0
POLR2J	0.5635	0.4638	1.0
POLR2K	0.5635	0.4638	1.0
POLR2L	0.5635	0.4638	1.0
ELOA2	0.5635	0.4638	1.0
GTF2H1	0.5635	0.4638	1.0
ELOA3	0.5635	0.4638	1.0
GTF2H2	0.5635	0.4638	1.0
SSRP1	0.5635	0.4638	1.0
GTF2H3	0.5635	0.4638	1.0
SUPT5H	0.5635	0.4638	1.0
GTF2H4	0.5635	0.4638	1.0
GTF2H5	0.5635	0.4638	1.0
CDK9	0.5635	0.4638	1.0
CDK7	0.5635	0.4638	1.0
ERCC3	0.5635	0.4638	1.0
ELOA3D	0.5635	0.4638	1.0
TCEA1	0.5635	0.4638	1.0
ELOA3B	0.5635	0.4638	1.0
CDK12	0.5635	0.4638	1.0
MNAT1	0.5635	0.4638	1.0
BRCA1	0.643	0.5408	1.0
ERCC2	0.645	0.5427	1.0
SP1	0.9638	1.0	0.649
MYC	0.8176	0.6801	1.0
ESR1	0.8284	0.7129	1.0
FANCI	0.8323	0.7709	1.0
MDC1	0.8327	0.7753	1.0
NR3C1	1.0	1.0	1.0
SIRT1	1.0	1.0	1.0
RELA	1.0	1.0	1.0
STAT3	1.0	1.0	1.0
