Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
IL13	upregulates-expression	FN1		IL13-active-by-network-sig	1.0		FN1-R	20.866496331222823	8.66554310066071E-10
RELA	upregulates-expression	FN1		RELA-active-by-network-sig	1.0		FN1-R	20.866496331222823	8.66554310066071E-10
IL4	upregulates-expression	FN1		IL4-active-by-network-sig	1.0		FN1-R	20.866496331222823	8.66554310066071E-10
NFKB1	upregulates-expression	FN1		NFKB1-active-by-network-sig	1.0		FN1-R	20.866496331222823	8.66554310066071E-10
RELA	upregulates-expression	MMP2		RELA-active-by-network-sig	1.0		MMP2-R	20.099958629200767	1.86508608040849E-9
RUNX2	upregulates-expression	MMP2		RUNX2-active-by-network-sig	1.0		MMP2-R	20.099958629200767	1.86508608040849E-9
RUNX2	upregulates-expression	MMP2		RUNX2-G	6.512036853174342	0.0014854509939959	MMP2-R	20.099958629200767	1.86508608040849E-9
MSC	upregulates-expression	MMP2		MSC-active-by-network-sig	1.0		MMP2-R	20.099958629200767	1.86508608040849E-9
JUN	upregulates-expression	MMP2		JUN-active-by-network-sig	1.0		MMP2-R	20.099958629200767	1.86508608040849E-9
NFKB1	upregulates-expression	MMP2		NFKB1-active-by-network-sig	1.0		MMP2-R	20.099958629200767	1.86508608040849E-9
SRF	upregulates-expression	MMP2		SRF-active-by-network-sig	1.0		MMP2-R	20.099958629200767	1.86508608040849E-9
IL13	upregulates-expression	COL1A2		IL13-active-by-network-sig	1.0		COL1A2-R	19.84416764132282	2.4087265265497203E-9
EDNRA	upregulates-expression	COL1A2		EDNRA-active-by-network-sig	1.0		COL1A2-R	19.84416764132282	2.4087265265497203E-9
IL4	upregulates-expression	COL1A2		IL4-active-by-network-sig	1.0		COL1A2-R	19.84416764132282	2.4087265265497203E-9
JUN	upregulates-expression	COL1A2		JUN-active-by-network-sig	1.0		COL1A2-R	19.84416764132282	2.4087265265497203E-9
EDNRA	upregulates-expression	COL3A1		EDNRA-active-by-network-sig	1.0		COL3A1-R	18.81899128857875	6.714534790120789E-9
PARP1	upregulates-expression	ZEB1		PARP1-active-by-network-sig	1.0		ZEB1-R	18.487309071408145	9.3554285231876E-9
CBFB	upregulates-expression	ITGA5		CBFB-active-by-network-sig	1.0		ITGA5-R	18.436344896687377	9.844578920318647E-9
RUNX2	upregulates-expression	ITGA5		RUNX2-active-by-network-sig	1.0		ITGA5-R	18.436344896687377	9.844578920318647E-9
RUNX2	upregulates-expression	ITGA5		RUNX2-G	6.512036853174342	0.0014854509939959	ITGA5-R	18.436344896687377	9.844578920318647E-9
EPAS1	upregulates-expression	MMP14		EPAS1-active-by-network-sig	1.0		MMP14-R	16.951052013783105	4.347620700983069E-8
NFKB1	upregulates-expression	MMP14		NFKB1-active-by-network-sig	1.0		MMP14-R	16.951052013783105	4.347620700983069E-8
SRF	upregulates-expression	MMP14		SRF-active-by-network-sig	1.0		MMP14-R	16.951052013783105	4.347620700983069E-8
RELA	upregulates-expression	MMP14		RELA-active-by-network-sig	1.0		MMP14-R	16.951052013783105	4.347620700983069E-8
RUNX2	upregulates-expression	COL1A1		RUNX2-active-by-network-sig	1.0		COL1A1-R	16.726456063952348	5.4424247082870594E-8
RUNX2	upregulates-expression	COL1A1		RUNX2-G	6.512036853174342	0.0014854509939959	COL1A1-R	16.726456063952348	5.4424247082870594E-8
RELA	upregulates-expression	PLAU		RELA-active-by-network-sig	1.0		PLAU-R	16.564308468443457	6.40047544257594E-8
NFKB1	upregulates-expression	PLAU		NFKB1-active-by-network-sig	1.0		PLAU-R	16.564308468443457	6.40047544257594E-8
SRF	upregulates-expression	PLAU		SRF-active-by-network-sig	1.0		PLAU-R	16.564308468443457	6.40047544257594E-8
NFKB1	upregulates-expression	BGN		NFKB1-active-by-network-sig	1.0		BGN-R	16.34433138214672	7.97530076792094E-8
RELA	upregulates-expression	BGN		RELA-active-by-network-sig	1.0		BGN-R	16.34433138214672	7.97530076792094E-8
RUNX2	upregulates-expression	SNAI2		RUNX2-G	6.512036853174342	0.0014854509939959	SNAI2-R	15.91116217065244	1.2299007564375E-7
RUNX2	upregulates-expression	SNAI2		RUNX2-active-by-network-sig	1.0		SNAI2-R	15.91116217065244	1.2299007564375E-7
CREBBP	upregulates-expression	ACTA2		CREBBP-active-by-network-sig	1.0		ACTA2-R	15.463610579328371	1.92415146206092E-7
EPAS1	upregulates-expression	MSC		EPAS1-active-by-network-sig	1.0		MSC-R	15.338787570666732	2.1799633839170006E-7
ETS1	upregulates-expression	TMEM158		ETS1-active-by-network-sig	1.0		TMEM158-R	13.944377328966747	8.79091078167091E-7
EPAS1	upregulates-expression	COL10A1		EPAS1-active-by-network-sig	1.0		COL10A1-R	13.74437242311428	1.07372953509305E-6
CREBBP	upregulates-expression	HEYL		CREBBP-active-by-network-sig	1.0		HEYL-R	13.189546272096996	1.8700483494765E-6
RUNX2	upregulates-expression	ITGBL1		RUNX2-active-by-network-sig	1.0		ITGBL1-R	11.098430474302944	1.51360616241064E-5
RUNX2	upregulates-expression	ITGBL1		RUNX2-G	6.512036853174342	0.0014854509939959	ITGBL1-R	11.098430474302944	1.51360616241064E-5
CBFB	upregulates-expression	ITGBL1		CBFB-active-by-network-sig	1.0		ITGBL1-R	11.098430474302944	1.51360616241064E-5
RELA	upregulates-expression	CXCL12		RELA-active-by-network-sig	1.0		CXCL12-R	10.9311954828416	1.7891309195201898E-5
NFKB1	upregulates-expression	CXCL12		NFKB1-active-by-network-sig	1.0		CXCL12-R	10.9311954828416	1.7891309195201898E-5
RELA	upregulates-expression	PLAUR		RELA-active-by-network-sig	1.0		PLAUR-R	10.350574032762786	3.1974430138205296E-5
JUN	upregulates-expression	PLAUR		JUN-active-by-network-sig	1.0		PLAUR-R	10.350574032762786	3.1974430138205296E-5
NFKB1	upregulates-expression	PLAUR		NFKB1-active-by-network-sig	1.0		PLAUR-R	10.350574032762786	3.1974430138205296E-5
JUN	upregulates-expression	COL24A1		JUN-active-by-network-sig	1.0		COL24A1-R	10.193247151974367	3.74221736092137E-5
ETS1	upregulates-expression	BMP4		ETS1-active-by-network-sig	1.0		BMP4-R	9.53139704158489	7.25382142703167E-5
SRF	upregulates-expression	TAGLN		SRF-active-by-network-sig	1.0		TAGLN-R	9.426376505560068	8.05706188295353E-5
