Overall graph size pval = 0.5588
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
SRF	0.0092	0.8457	5.0E-4
MYCN	0.0284	9.0E-4	0.8926
SP1	0.1344	0.9593	0.0018
MYC	0.5774	0.002	0.9998
FOXM1	0.0059	0.0121	0.2665
E2F2	0.0516	0.0102	0.8108
EGR1	0.149	0.9084	0.0137
SOX9	0.1455	1.0	0.0145
ZEB1	0.1523	1.0	0.0147
HNF4A	0.2071	1.0	0.0169
IL13	0.3089	1.0	0.0193
RXRA	0.1209	0.81	0.0211
SMAD4	0.295	1.0	0.0221
CEBPB	0.1125	0.8012	0.0223
TRRAP	0.0705	0.0224	0.7337
SNAI2	0.2698	1.0	0.0229
CEBPD	0.0709	0.7233	0.0291
XBP1	0.1007	0.6934	0.0304
ATR	0.2072	0.033	1.0
KAT5	0.0334	0.0349	0.4122
ACTL6A	0.0532	0.0339	0.5933
RUVBL2	0.0532	0.0339	0.5933
MAX	0.7741	0.034	1.0
NELFCD	0.2755	0.0354	1.0
E2F3	0.2482	0.0354	0.9442
MYBL2	0.051	0.0354	0.5778
VDR	0.1077	0.0359	0.7756
TWIST2	0.0362	0.1502	0.146
ATF2	0.2481	0.9171	0.0373
CTNNB1	0.1896	0.8566	0.0377
PARP1	0.0386	0.0796	0.3007
AGO2	0.1056	0.0389	0.762
FOXA3	0.2051	1.0	0.039
HELZ2	0.3104	0.9501	0.0393
MLX	0.2105	1.0	0.0394
KLF8	0.0399	0.0827	0.3017
MED1	0.3512	0.9557	0.0457
HIF1A	0.4178	0.9597	0.0466
TP53	0.618	0.9918	0.0485
CDK12	0.2939	0.0516	1.0
ELOA	0.2939	0.0516	1.0
ELOB	0.2939	0.0516	1.0
NELFA	0.2939	0.0516	1.0
ELOC	0.2939	0.0516	1.0
NELFE	0.2939	0.0516	1.0
CTDP1	0.2939	0.0516	1.0
GTF2H1	0.2939	0.0516	1.0
GTF2H2	0.2939	0.0516	1.0
GTF2H3	0.2939	0.0516	1.0
GTF2H4	0.2939	0.0516	1.0
GTF2H5	0.2939	0.0516	1.0
CCNT2	0.2939	0.0516	1.0
CCNT1	0.2939	0.0516	1.0
SUPT16H	0.2939	0.0516	1.0
GTF2F1	0.2939	0.0516	1.0
GTF2F2	0.2939	0.0516	1.0
ELOA2	0.2939	0.0516	1.0
ELOA3	0.2939	0.0516	1.0
CDK9	0.2939	0.0516	1.0
CDK7	0.2939	0.0516	1.0
MNAT1	0.2939	0.0516	1.0
POLR2A	0.2939	0.0516	1.0
POLR2B	0.2939	0.0516	1.0
POLR2C	0.2939	0.0516	1.0
POLR2D	0.2939	0.0516	1.0
POLR2E	0.2939	0.0516	1.0
POLR2F	0.2939	0.0516	1.0
POLR2G	0.2939	0.0516	1.0
POLR2H	0.2939	0.0516	1.0
POLR2I	0.2939	0.0516	1.0
POLR2J	0.2939	0.0516	1.0
POLR2K	0.2939	0.0516	1.0
POLR2L	0.2939	0.0516	1.0
CCNK	0.2939	0.0516	1.0
CCNH	0.2939	0.0516	1.0
SUPT4H1	0.2939	0.0516	1.0
RAD51D	0.2939	0.0516	1.0
ELOA3D	0.2939	0.0516	1.0
TCEA1	0.2939	0.0516	1.0
ELOA3B	0.2939	0.0516	1.0
SUPT5H	0.2939	0.0516	1.0
ERCC3	0.2939	0.0516	1.0
