Overall graph size pval = 0.2914
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MYCN	0.0021	1.0	0.002
RELA	0.5446	0.0076	1.0
FOS	0.3284	1.0	0.0411
ATM	0.1763	1.0	0.0953
ATR	0.103	1.0	0.096
CCNK	0.1781	1.0	0.1663
CCNT2	0.1781	1.0	0.1663
ELL	0.1781	1.0	0.1663
CCNT1	0.1781	1.0	0.1663
CCNH	0.1781	1.0	0.1663
ELOA	0.1781	1.0	0.1663
NELFB	0.1781	1.0	0.1663
ELOB	0.1781	1.0	0.1663
NELFA	0.1781	1.0	0.1663
NELFCD	0.1781	1.0	0.1663
ELOC	0.1781	1.0	0.1663
NELFE	0.1781	1.0	0.1663
SUPT16H	0.1781	1.0	0.1663
GTF2F1	0.1781	1.0	0.1663
GTF2F2	0.1781	1.0	0.1663
RAD51D	0.1781	1.0	0.1663
CTDP1	0.1781	1.0	0.1663
SUPT4H1	0.1781	1.0	0.1663
POLR2A	0.1781	1.0	0.1663
POLR2B	0.1781	1.0	0.1663
POLR2C	0.1781	1.0	0.1663
POLR2D	0.1781	1.0	0.1663
POLR2E	0.1781	1.0	0.1663
POLR2F	0.1781	1.0	0.1663
POLR2G	0.1781	1.0	0.1663
POLR2H	0.1781	1.0	0.1663
POLR2I	0.1781	1.0	0.1663
POLR2J	0.1781	1.0	0.1663
POLR2K	0.1781	1.0	0.1663
POLR2L	0.1781	1.0	0.1663
ELOA2	0.1781	1.0	0.1663
GTF2H1	0.1781	1.0	0.1663
ELOA3	0.1781	1.0	0.1663
GTF2H2	0.1781	1.0	0.1663
SSRP1	0.1781	1.0	0.1663
GTF2H3	0.1781	1.0	0.1663
SUPT5H	0.1781	1.0	0.1663
GTF2H4	0.1781	1.0	0.1663
GTF2H5	0.1781	1.0	0.1663
CDK9	0.1781	1.0	0.1663
CDK7	0.1781	1.0	0.1663
ERCC3	0.1781	1.0	0.1663
ELOA3D	0.1781	1.0	0.1663
TCEA1	0.1781	1.0	0.1663
ELOA3B	0.1781	1.0	0.1663
CDK12	0.1781	1.0	0.1663
MNAT1	0.1781	1.0	0.1663
FOXM1	0.2123	1.0	0.2029
BRCA1	0.2675	1.0	0.2522
ERCC2	0.269	1.0	0.254
ATF2	0.5563	1.0	0.2649
TP53	0.2987	0.5327	0.284
FANCD2	0.3309	1.0	0.3169
FANCI	0.3314	1.0	0.3175
MDC1	0.3319	1.0	0.3188
CHEK1	0.4472	1.0	0.3218
JUN	0.6428	1.0	0.3236
TFDP1	0.7642	1.0	0.3605
RBL2	0.444	0.4291	1.0
E2F4	0.4564	0.4387	1.0
RBL1	0.5494	0.5339	1.0
YBX1	0.6692	0.5454	1.0
NR3C1	0.8728	1.0	0.5579
STAT3	0.9181	0.5654	1.0
HDAC1	0.7521	0.7423	1.0
SP1	0.9366	1.0	0.8148
E2F3	0.8261	1.0	0.8157
E2F1	0.8786	1.0	0.8296
MYC	0.9348	1.0	0.8984
PTGDR	0.9791	1.0	0.9472
TP63	1.0	1.0	1.0
TFDP2	1.0	1.0	1.0
ESR1	1.0	1.0	1.0
