Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
POLR2B	upregulates-expression	FANCD2		POLR2B-G	-4.105866982601316	0.016475728474577324	FANCD2-G	-3.950707451624991	0.019241084822562836
POLR2J	upregulates-expression	FANCD2		POLR2J-G	-4.770358840980743	0.008477337597950208	FANCD2-G	-3.950707451624991	0.019241084822562836
FANCI	upregulates-expression	FANCD2		FANCI-G	-3.7581090957327605	0.023327809350905795	FANCD2-G	-3.950707451624991	0.019241084822562836
FANCD2	upregulates-expression	FANCI		FANCD2-G	-3.950707451624991	0.019241084822562836	FANCI-G	-3.7581090957327605	0.023327809350905795
POLR2J	upregulates-expression	FANCI		POLR2J-G	-4.770358840980743	0.008477337597950208	FANCI-G	-3.7581090957327605	0.023327809350905795
POLR2B	upregulates-expression	FANCI		POLR2B-G	-4.105866982601316	0.016475728474577324	FANCI-G	-3.7581090957327605	0.023327809350905795
FANCI	upregulates-expression	MDC1		FANCI-G	-3.7581090957327605	0.023327809350905795	MDC1-G	-3.5317148767237683	0.029254704614287804
MDC1	upregulates-expression	FANCI		MDC1-G	-3.5317148767237683	0.029254704614287804	FANCI-G	-3.7581090957327605	0.023327809350905795
FANCD2	upregulates-expression	MDC1		FANCD2-G	-3.950707451624991	0.019241084822562836	MDC1-G	-3.5317148767237683	0.029254704614287804
MDC1	upregulates-expression	FANCD2		MDC1-G	-3.5317148767237683	0.029254704614287804	FANCD2-G	-3.950707451624991	0.019241084822562836
POLR2B	upregulates-expression	MDC1		POLR2B-G	-4.105866982601316	0.016475728474577324	MDC1-G	-3.5317148767237683	0.029254704614287804
POLR2J	upregulates-expression	MDC1		POLR2J-G	-4.770358840980743	0.008477337597950208	MDC1-G	-3.5317148767237683	0.029254704614287804
POLR2C	upregulates-expression	FANCD2		POLR2C-G	-2.5350976762020863	0.07925397765911442	FANCD2-G	-3.950707451624991	0.019241084822562836
POLR2C	upregulates-expression	MDC1		POLR2C-G	-2.5350976762020863	0.07925397765911442	MDC1-G	-3.5317148767237683	0.029254704614287804
POLR2C	upregulates-expression	FANCI		POLR2C-G	-2.5350976762020863	0.07925397765911442	FANCI-G	-3.7581090957327605	0.023327809350905795
POLR2D	upregulates-expression	FANCD2		POLR2D-G	-2.5265250198517317	0.0799363153183492	FANCD2-G	-3.950707451624991	0.019241084822562836
POLR2D	upregulates-expression	MDC1		POLR2D-G	-2.5265250198517317	0.0799363153183492	MDC1-G	-3.5317148767237683	0.029254704614287804
POLR2D	upregulates-expression	FANCI		POLR2D-G	-2.5265250198517317	0.0799363153183492	FANCI-G	-3.7581090957327605	0.023327809350905795
YY1	upregulates-expression	PCNA		YY1-G	-2.402409464326718	0.09049963473817035	PCNA-G	-4.347678015465498	0.012936816820891626
FANCD2	upregulates-expression	CHEK1		FANCD2-G	-3.950707451624991	0.019241084822562836	CHEK1-G	-2.375600120364416	0.0929586860674785
CHEK1	upregulates-expression	FANCD2		CHEK1-G	-2.375600120364416	0.0929586860674785	FANCD2-G	-3.950707451624991	0.019241084822562836
POLR2D	upregulates-expression	CHEK1		POLR2D-G	-2.5265250198517317	0.0799363153183492	CHEK1-G	-2.375600120364416	0.0929586860674785
POLR2B	upregulates-expression	CHEK1		POLR2B-G	-4.105866982601316	0.016475728474577324	CHEK1-G	-2.375600120364416	0.0929586860674785
POLR2C	upregulates-expression	CHEK1		POLR2C-G	-2.5350976762020863	0.07925397765911442	CHEK1-G	-2.375600120364416	0.0929586860674785
POLR2J	upregulates-expression	CHEK1		POLR2J-G	-4.770358840980743	0.008477337597950208	CHEK1-G	-2.375600120364416	0.0929586860674785
MDC1	upregulates-expression	CHEK1		MDC1-G	-3.5317148767237683	0.029254704614287804	CHEK1-G	-2.375600120364416	0.0929586860674785
CHEK1	upregulates-expression	MDC1		CHEK1-G	-2.375600120364416	0.0929586860674785	MDC1-G	-3.5317148767237683	0.029254704614287804
FANCI	upregulates-expression	CHEK1		FANCI-G	-3.7581090957327605	0.023327809350905795	CHEK1-G	-2.375600120364416	0.0929586860674785
CHEK1	upregulates-expression	FANCI		CHEK1-G	-2.375600120364416	0.0929586860674785	FANCI-G	-3.7581090957327605	0.023327809350905795
POLR2E	upregulates-expression	FANCD2		POLR2E-G	-2.2617726330594388	0.10416567348539645	FANCD2-G	-3.950707451624991	0.019241084822562836
POLR2E	upregulates-expression	CHEK1		POLR2E-G	-2.2617726330594388	0.10416567348539645	CHEK1-G	-2.375600120364416	0.0929586860674785
POLR2E	upregulates-expression	MDC1		POLR2E-G	-2.2617726330594388	0.10416567348539645	MDC1-G	-3.5317148767237683	0.029254704614287804
POLR2E	upregulates-expression	FANCI		POLR2E-G	-2.2617726330594388	0.10416567348539645	FANCI-G	-3.7581090957327605	0.023327809350905795
