Overall graph size pval = 0.2588
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
PPARGC1A	1.0E-4	0.3204	1.0E-4
CREBBP	0.001	0.7055	1.0E-4
MED19	1.0E-4	0.1092	1.0E-4
MED16	1.0E-4	0.1092	1.0E-4
MED15	1.0E-4	0.1092	1.0E-4
MED18	1.0E-4	0.1092	1.0E-4
MED17	1.0E-4	0.1092	1.0E-4
MED12	1.0E-4	0.1294	1.0E-4
MED11	1.0E-4	0.1092	1.0E-4
MED14	1.0E-4	0.1092	1.0E-4
MED13	1.0E-4	0.1092	1.0E-4
MED10	1.0E-4	0.1092	1.0E-4
MED27	1.0E-4	0.1092	1.0E-4
MED26	1.0E-4	0.1092	1.0E-4
MED29	1.0E-4	0.1092	1.0E-4
MED28	1.0E-4	0.1092	1.0E-4
MED23	1.0E-4	0.1207	1.0E-4
MED22	1.0E-4	0.1092	1.0E-4
MED25	1.0E-4	0.1092	1.0E-4
MED24	1.0E-4	0.1092	1.0E-4
MED21	1.0E-4	0.1092	1.0E-4
MED20	1.0E-4	0.1092	1.0E-4
PPARG	4.0E-4	0.5055	1.0E-4
MED30	1.0E-4	0.1092	1.0E-4
MED31	1.0E-4	0.1092	1.0E-4
NFKB1	9.0E-4	0.6545	1.0E-4
CCNC	1.0E-4	0.1092	1.0E-4
MED13L	1.0E-4	0.1092	1.0E-4
NCOA1	1.0E-4	0.4949	1.0E-4
NCOA2	1.0E-4	0.4799	1.0E-4
NCOA3	1.0E-4	0.2579	1.0E-4
RELA	0.0016	0.6927	1.0E-4
RXRA	1.0E-4	0.5438	1.0E-4
MED1	1.0E-4	0.4663	1.0E-4
MED8	1.0E-4	0.1092	1.0E-4
MED9	1.0E-4	0.1092	1.0E-4
MED4	1.0E-4	0.1092	1.0E-4
MED6	1.0E-4	0.1092	1.0E-4
MED7	1.0E-4	0.1092	1.0E-4
CDK19	1.0E-4	0.1093	1.0E-4
MITF	8.0E-4	1.0	1.0E-4
CDK8	1.0E-4	0.1095	1.0E-4
KLF8	1.0E-4	0.0044	0.005
HELZ2	1.0E-4	0.4531	1.0E-4
CTNNB1	0.001	1.0	1.0E-4
THRAP3	1.0E-4	0.1205	1.0E-4
FAM120B	1.0E-4	0.1092	1.0E-4
ETV4	0.0022	1.0	2.0E-4
CEBPB	0.0096	1.0	5.0E-4
TWIST1	0.0012	0.3315	9.0E-4
SRF	0.0068	1.0	0.0012
ESR1	0.042	0.0012	1.0
EGR1	0.0034	0.5161	0.0013
TWIST2	0.0015	0.2504	0.003
CREB3L3	0.0061	1.0	0.0017
ARNT	0.0071	0.5707	0.002
IL4	0.0129	1.0	0.002
EP300	0.0027	0.1096	0.0095
HIPK2	0.0134	0.0031	1.0
FOS	0.0114	0.5986	0.004
CBFB	0.004	0.0134	0.1004
IL13	0.0263	1.0	0.0052
ATF4	0.0304	1.0	0.0055
ELF1	0.0201	1.0	0.006
PRKCI	0.0104	1.0	0.0062
MSC	0.0247	1.0	0.0063
SPDEF	0.0263	0.0064	1.0
HIF1A	0.0075	0.3077	0.007
NCOR1	0.007	0.0199	0.1834
ERBB4	0.031	0.0074	1.0
CEBPA	0.0554	1.0	0.0095
IL2RG	0.0313	1.0	0.0097
NR4A1	0.0358	1.0	0.0099
LEF1	0.0579	1.0	0.0107
