Overall graph size pval = 0.161
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
CDK7	2.0E-4	1.0E-4	1.0
CDK2	0.0039	0.0026	0.4901
CDK6	0.0238	0.0112	1.0
YWHAB	0.2524	0.5173	0.0259
ROCK1	0.1682	1.0	0.0411
CTNNB1	0.0782	1.0	0.0434
PAK3	0.0595	0.0442	1.0
PRKAB1	0.0673	0.0504	1.0
PRKAG2	0.0673	0.0504	1.0
CCNA2	0.0709	0.0547	1.0
MTOR	0.1148	0.0642	1.0
PRKACB	0.107	0.0831	1.0
SFN	0.1103	0.0846	1.0
PRKACG	0.1161	0.0904	1.0
RPS6KB1	0.3436	1.0	0.0962
YWHAZ	0.3274	0.2521	0.097
CDC7	0.137	0.1041	1.0
CSNK2A1	0.2011	0.5219	0.1196
CSNK2A2	0.4307	1.0	0.1299
PAK2	0.1744	0.1339	1.0
MAPKAPK5	0.1988	0.1516	1.0
DYRK1A	0.2094	0.1613	1.0
PIN1	0.2361	0.1683	1.0
PRKG1	0.2246	0.1744	1.0
DYRK2	0.2248	0.1748	1.0
PRKCB	0.2278	0.1775	1.0
CDK4	0.2673	0.1789	1.0
PRKAA2	0.2346	0.1802	1.0
CDK5	0.3545	0.2414	1.0
AKT1	0.3999	0.6322	0.3008
PRKAA1	0.3878	0.3083	1.0
CDK1	0.5219	0.3408	1.0
PAK1	0.4306	0.3499	1.0
CHEK1	0.474	0.3817	1.0
AURKB	0.485	0.3883	1.0
PRKACA	0.9059	0.8308	1.0
MAPK3	0.9121	0.8383	1.0
MAPK1	0.9734	0.9332	1.0
ARAF	1.0	1.0	1.0
ACTB	1.0	1.0	1.0
RPS6KA4	1.0	1.0	1.0
RPS6KA3	1.0	1.0	1.0
TBK1	1.0	1.0	1.0
RPS6KA5	1.0	1.0	1.0
PPP2R1B	1.0	1.0	1.0
PPP2R1A	1.0	1.0	1.0
AKT2	1.0	1.0	1.0
RPS6KA2	1.0	1.0	1.0
CHEK2	1.0	1.0	1.0
AKT3	1.0	1.0	1.0
RPS6KA1	1.0	1.0	1.0
TRIM24	1.0	1.0	1.0
KDR	1.0	1.0	1.0
BTRC	1.0	1.0	1.0
PRKCG	1.0	1.0	1.0
PRKCI	1.0	1.0	1.0
PRKCH	1.0	1.0	1.0
DAPK1	1.0	1.0	1.0
PRKCE	1.0	1.0	1.0
PRKCD	1.0	1.0	1.0
CSNK1D	1.0	1.0	1.0
PRKCA	1.0	1.0	1.0
CSNK1E	1.0	1.0	1.0
UHMK1	1.0	1.0	1.0
BCR	1.0	1.0	1.0
CSNK2B	1.0	1.0	1.0
BTK	1.0	1.0	1.0
PRKCQ	1.0	1.0	1.0
PRKD2	1.0	1.0	1.0
SIK1	1.0	1.0	1.0
ULK1	1.0	1.0	1.0
PRKD1	1.0	1.0	1.0
TP53	1.0	1.0	1.0
PRKDC	1.0	1.0	1.0
PDGFB	1.0	1.0	1.0
PIK3R1	1.0	1.0	1.0
NLK	1.0	1.0	1.0
PRKCZ	1.0	1.0	1.0
NUAK1	1.0	1.0	1.0
PLCG2	1.0	1.0	1.0
PLCG1	1.0	1.0	1.0
LYN	1.0	1.0	1.0
SRPK2	1.0	1.0	1.0
PLK3	1.0	1.0	1.0
YES1	1.0	1.0	1.0
FZD2	1.0	1.0	1.0
INSR	1.0	1.0	1.0
PLK1	1.0	1.0	1.0
FN1	1.0	1.0	1.0
PTK6	1.0	1.0	1.0
BRAF	1.0	1.0	1.0
PTK2	1.0	1.0	1.0
WNK1	1.0	1.0	1.0
GRB2	1.0	1.0	1.0
ATM	1.0	1.0	1.0
CALM1	1.0	1.0	1.0
CALM2	1.0	1.0	1.0
CDK16	1.0	1.0	1.0
ATR	1.0	1.0	1.0
RET	1.0	1.0	1.0
BRCA1	1.0	1.0	1.0
IKBKB	1.0	1.0	1.0
RPTOR	1.0	1.0	1.0
PPP3CA	1.0	1.0	1.0
SMPD1	1.0	1.0	1.0
RAC1	1.0	1.0	1.0
IKBKG	1.0	1.0	1.0
JAK2	1.0	1.0	1.0
IKBKE	1.0	1.0	1.0
JAK1	1.0	1.0	1.0
SYK	1.0	1.0	1.0
RHOC	1.0	1.0	1.0
RHOA	1.0	1.0	1.0
HCK	1.0	1.0	1.0
KIT	1.0	1.0	1.0
FAM20C	1.0	1.0	1.0
SGK3	1.0	1.0	1.0
SGK1	1.0	1.0	1.0
GNAI3	1.0	1.0	1.0
CK1	1.0	1.0	1.0
CXCR4	1.0	1.0	1.0
CaMK2	1.0	1.0	1.0
EGFR	1.0	1.0	1.0
GNAI1	1.0	1.0	1.0
GNAI2	1.0	1.0	1.0
PPP2CA	1.0	1.0	1.0
PPP2CB	1.0	1.0	1.0
NRAS	1.0	1.0	1.0
FLNA	1.0	1.0	1.0
PAK4	1.0	1.0	1.0
MAP3K1	1.0	1.0	1.0
CSNK1A1	1.0	1.0	1.0
RPA1	1.0	1.0	1.0
HIPK1	1.0	1.0	1.0
VEGFA	1.0	1.0	1.0
HIPK2	1.0	1.0	1.0
KITLG	1.0	1.0	1.0
STK17A	1.0	1.0	1.0
CAMK4	1.0	1.0	1.0
PKN1	1.0	1.0	1.0
CDK5R1	1.0	1.0	1.0
MRE11	1.0	1.0	1.0
EPO	1.0	1.0	1.0
STK11	1.0	1.0	1.0
CDH1	1.0	1.0	1.0
PIM1	1.0	1.0	1.0
EP300	1.0	1.0	1.0
MAP3K8	1.0	1.0	1.0
NEK3	1.0	1.0	1.0
PIM2	1.0	1.0	1.0
NBN	1.0	1.0	1.0
MAP3K7	1.0	1.0	1.0
MAP3K5	1.0	1.0	1.0
PDGFRB	1.0	1.0	1.0
MAP2K4	1.0	1.0	1.0
MAP2K1	1.0	1.0	1.0
CDKL5	1.0	1.0	1.0
MAP2K2	1.0	1.0	1.0
WNT5A	1.0	1.0	1.0
DYRK1B	1.0	1.0	1.0
TUBA4A	1.0	1.0	1.0
MAPKAPK2	1.0	1.0	1.0
RAF1	1.0	1.0	1.0
BLK	1.0	1.0	1.0
GNAZ	1.0	1.0	1.0
SHC1	1.0	1.0	1.0
PXN	1.0	1.0	1.0
STK4	1.0	1.0	1.0
STK3	1.0	1.0	1.0
CCNB1	1.0	1.0	1.0
GRK5	1.0	1.0	1.0
STK38	1.0	1.0	1.0
ABL1	1.0	1.0	1.0
ABL2	1.0	1.0	1.0
MAP2K7	1.0	1.0	1.0
MARK3	1.0	1.0	1.0
MARK2	1.0	1.0	1.0
NEK9	1.0	1.0	1.0
NEK6	1.0	1.0	1.0
CLK2	1.0	1.0	1.0
GNAO1	1.0	1.0	1.0
GH2	1.0	1.0	1.0
CLK1	1.0	1.0	1.0
CDK9	1.0	1.0	1.0
GH1	1.0	1.0	1.0
GNAQ	1.0	1.0	1.0
CDK3	1.0	1.0	1.0
GNB1	1.0	1.0	1.0
YWHAE	1.0	1.0	1.0
DYRK4	1.0	1.0	1.0
GSK3B	1.0	1.0	1.0
GSK3A	1.0	1.0	1.0
ITGB3	1.0	1.0	1.0
ARRB1	1.0	1.0	1.0
ARRB2	1.0	1.0	1.0
PKD1	1.0	1.0	1.0
YWHAQ	1.0	1.0	1.0
MLST8	1.0	1.0	1.0
PRKG2	1.0	1.0	1.0
TOPBP1	1.0	1.0	1.0
YWHAG	1.0	1.0	1.0
YWHAH	1.0	1.0	1.0
HSP90AA1	1.0	1.0	1.0
KSR1	1.0	1.0	1.0
AMP	1.0	1.0	1.0
CHUK	1.0	1.0	1.0
PDPK1	1.0	1.0	1.0
PKC	1.0	1.0	1.0
PPP2R5A	1.0	1.0	1.0
NRG1	1.0	1.0	1.0
PPP2R5D	1.0	1.0	1.0
TRAF2	1.0	1.0	1.0
PPP2R5C	1.0	1.0	1.0
LATS1	1.0	1.0	1.0
FGR	1.0	1.0	1.0
LCK	1.0	1.0	1.0
TRAF6	1.0	1.0	1.0
SOS1	1.0	1.0	1.0
MET	1.0	1.0	1.0
CAMK2B	1.0	1.0	1.0
CAMK2D	1.0	1.0	1.0
ROCK2	1.0	1.0	1.0
SRC	1.0	1.0	1.0
CAMK2A	1.0	1.0	1.0
AURKA	1.0	1.0	1.0
CDC42	1.0	1.0	1.0
MAPK9	1.0	1.0	1.0
MAPK8	1.0	1.0	1.0
GNG2	1.0	1.0	1.0
MAPK7	1.0	1.0	1.0
ERBB2	1.0	1.0	1.0
PTK2B	1.0	1.0	1.0
FYN	1.0	1.0	1.0
CSK	1.0	1.0	1.0
BUB1	1.0	1.0	1.0
CAMK2G	1.0	1.0	1.0
EGF	1.0	1.0	1.0
PTPN11	1.0	1.0	1.0
MAPK14	1.0	1.0	1.0
EPOR	1.0	1.0	1.0
MAPK12	1.0	1.0	1.0
MAPK13	1.0	1.0	1.0
MAPK10	1.0	1.0	1.0
MAPK11	1.0	1.0	1.0
WEE1	1.0	1.0	1.0
RPS6KB2	1.0	1.0	1.0
BCAR1	1.0	1.0	1.0
