Overall graph size pval = 0.2699
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
TFDP1	0.005	0.3845	0.0048
RBL2	0.0109	0.0054	1.0
E2F1	0.0394	1.0	0.0078
E2F4	0.0226	0.0109	1.0
RBL1	0.0231	0.0136	1.0
CDK2	0.0261	1.0	0.0206
TP53	0.0841	0.0353	0.6178
PRKACA	0.0557	1.0	0.0512
MAPK3	0.8136	0.0567	1.0
YBX1	0.1256	0.0582	1.0
MYC	0.1924	1.0	0.0612
MAPK1	0.579	0.0755	0.8848
PTGDR	0.0757	0.4925	0.0913
MYCN	0.1195	1.0	0.0802
E2F3	0.117	1.0	0.081
E2F5	0.1263	0.0931	1.0
E2F6	0.1274	0.0946	1.0
TFDP2	0.1067	0.2643	0.2301
CDK5	0.1301	1.0	0.1202
FOS	0.3964	1.0	0.1295
LIN54	0.3131	0.1893	1.0
LIN52	0.3131	0.1893	1.0
LIN37	0.3131	0.1893	1.0
LIN9	0.3131	0.1893	1.0
CHEK1	0.2869	1.0	0.1895
NFKB1	0.6493	0.2706	1.0
RBBP4	0.4064	0.2711	1.0
RELA	0.7262	0.2839	1.0
EP300	0.3487	0.2845	0.6285
ESR1	0.3955	0.2921	0.6781
SP1	0.5896	1.0	0.3442
TP73	0.4955	1.0	0.349
JUN	0.638	1.0	0.3696
NR3C1	0.7443	1.0	0.411
RAD51D	0.4914	1.0	0.4181
HDAC1	0.4951	0.4203	1.0
FANCD2	0.5213	1.0	0.4476
MRE11	0.4856	1.0	0.4726
FOXM1	0.5657	1.0	0.489
CCNK	0.5686	1.0	0.4911
CCNT2	0.5686	1.0	0.4911
CCNT1	0.5686	1.0	0.4911
SUPT16H	0.5686	1.0	0.4911
GTF2F1	0.5686	1.0	0.4911
GTF2F2	0.5686	1.0	0.4911
SUPT4H1	0.5686	1.0	0.4911
ELOA2	0.5686	1.0	0.4911
ELOA3	0.5686	1.0	0.4911
SUPT5H	0.5686	1.0	0.4911
ELOA	0.5686	1.0	0.4911
NELFB	0.5686	1.0	0.4911
ELOB	0.5686	1.0	0.4911
NELFCD	0.5686	1.0	0.4911
NELFA	0.5686	1.0	0.4911
ELOC	0.5686	1.0	0.4911
NELFE	0.5686	1.0	0.4911
CTDP1	0.5686	1.0	0.4911
POLR2A	0.5686	1.0	0.4911
POLR2B	0.5686	1.0	0.4911
POLR2C	0.5686	1.0	0.4911
POLR2D	0.5686	1.0	0.4911
POLR2E	0.5686	1.0	0.4911
POLR2F	0.5686	1.0	0.4911
POLR2G	0.5686	1.0	0.4911
POLR2H	0.5686	1.0	0.4911
POLR2I	0.5686	1.0	0.4911
POLR2J	0.5686	1.0	0.4911
POLR2K	0.5686	1.0	0.4911
POLR2L	0.5686	1.0	0.4911
GTF2H2	0.5686	1.0	0.4911
GTF2H3	0.5686	1.0	0.4911
GTF2H4	0.5686	1.0	0.4911
GTF2H5	0.5686	1.0	0.4911
ERCC3	0.5686	1.0	0.4911
ELOA3D	0.5686	1.0	0.4911
TCEA1	0.5686	1.0	0.4911
ELOA3B	0.5686	1.0	0.4911
ELL	0.631	1.0	0.4988
MDC1	0.571	1.0	0.5003
PLK3	0.5187	1.0	0.504
CCNH	0.5933	1.0	0.516
MNAT1	0.5933	1.0	0.516
GTF2H1	0.5942	1.0	0.519
CDK7	0.5963	1.0	0.5255
SSRP1	0.631	1.0	0.5512
ERCC2	0.6361	1.0	0.5564
AKT1	0.5932	1.0	0.57
ATF2	0.7872	1.0	0.6054
MAX	0.8306	1.0	0.6201
YY1	0.7172	1.0	0.6634
ATR	0.7245	1.0	0.6725
CDK12	0.7344	1.0	0.6755
CDK9	0.7464	1.0	0.6881
BRCA1	0.7769	1.0	0.7122
CDK1	0.7425	1.0	0.7141
NBN	0.7536	1.0	0.7405
FANCI	0.8302	1.0	0.7881
TP63	0.8717	1.0	0.7976
ATM	0.8959	1.0	0.8452
CSNK2A1	0.9916	1.0	0.9908
KAT5	1.0	1.0	1.0
AR	1.0	1.0	1.0
PLK1	1.0	1.0	1.0
TOPBP1	1.0	1.0	1.0
SIRT1	1.0	1.0	1.0
MAPK8	1.0	1.0	1.0
STAT3	1.0	1.0	1.0
