Overall graph size pval = 0.1244
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MYC	0.2739	0.9999	1.0E-4
GATA3	3.0E-4	1.0E-4	0.4949
E2F5	0.0119	1.0E-4	1.0
ESR1	1.0E-4	1.0E-4	0.1758
TFDP1	0.0202	0.7314	5.0E-4
MYBL2	0.007	1.0	5.0E-4
E2F1	0.0028	0.3133	7.0E-4
RBL1	0.0406	9.0E-4	1.0
AGO2	0.0015	0.1042	0.0124
E2F2	0.0352	1.0	0.0015
IL2RA	0.0552	1.0	0.0015
E2F3	0.0662	1.0	0.0018
RBPJ	0.0022	0.0236	0.0739
E2F4	0.0973	0.0023	1.0
HOXB7	0.0035	0.0027	0.4478
MOV10	0.003	0.1192	0.0166
AGO3	0.003	0.1192	0.0166
AGO4	0.003	0.1192	0.0166
AGO1	0.003	0.1192	0.0166
TNRC6C	0.003	0.1192	0.0166
TNRC6A	0.003	0.1192	0.0166
TNRC6B	0.003	0.1192	0.0166
WT1	0.0075	0.4212	0.0032
FOXM1	0.004	0.1386	0.0056
RUNX2	0.0135	0.0044	0.6441
IL2	0.113	1.0	0.0048
RBL2	0.1365	0.0051	1.0
MAX	0.1926	0.9686	0.0058
IRF1	0.0666	0.7901	0.0075
PTTG1	0.0593	0.7543	0.0082
MAML2	0.0101	0.0356	0.165
TWIST1	0.0135	0.3398	0.0103
IL2RG	0.1532	1.0	0.0113
IL2RB	0.1543	1.0	0.013
YBX1	0.1885	0.0137	1.0
STAT6	0.162	0.0143	1.0
RELA	0.1023	0.6761	0.0144
NFKB1	0.0754	0.5673	0.0155
TWIST2	0.0166	0.1632	0.0507
HIST2H2AA3	0.0169	0.0574	0.2141
HIST2H2AC	0.0169	0.0574	0.2141
HIST1H2AD	0.0169	0.0574	0.2141
HIST1H2AB	0.0169	0.0574	0.2141
HIST1H2AJ	0.0169	0.0574	0.2141
H2AFB1	0.0169	0.0574	0.2141
H2AFJ	0.0169	0.0574	0.2141
H2AFZ	0.0169	0.0574	0.2141
H2AFX	0.0169	0.0574	0.2141
H2AFV	0.0169	0.0574	0.2141
PRDM1	0.1216	0.0177	1.0
CD247	0.1243	1.0	0.0179
TRRAP	0.19	1.0	0.0184
ESRRA	0.028	0.5013	0.0186
LIN54	0.0191	0.0925	0.1264
LIN52	0.0191	0.0925	0.1264
LIN37	0.0191	0.0925	0.1264
LIN9	0.0191	0.0925	0.1264
ELK1	0.1915	1.0	0.02
CREM	0.061	0.02	0.632
LMO2	0.02	0.1153	0.1023
MAML1	0.0201	0.0464	0.2287
TCF7L2	0.0211	0.1704	0.053
CDKN2A	0.0569	0.6682	0.0214
EZH2	0.0369	0.022	0.4057
SP1	0.1534	0.0225	0.8773
GATA2	0.0485	0.0226	0.6164
STAT5A	0.224	0.9227	0.0243
NOTCH1	0.0271	0.0244	0.4843
SRF	0.1121	0.0244	1.0
BRCA1	0.0438	0.4445	0.0247
IL12RB2	0.2614	1.0	0.0248
IL12A	0.2614	1.0	0.0248
SIRT1	0.0258	0.1253	0.1051
MSC	0.0309	0.0276	0.4608
ATF3	0.1273	1.0	0.0287
HIST3H2BB	0.0304	0.0839	0.2518
H3F3B	0.0304	0.0839	0.2518
HIST2H3C	0.0304	0.0839	0.2518
HIST1H3E	0.0304	0.0839	0.2518
HIST1H4C	0.0304	0.0839	0.2518
HIST1H2AC	0.0304	0.0839	0.2518
HIST1H2BH	0.0304	0.0839	0.2518
HIST1H2BG	0.0304	0.0839	0.2518
HIST1H2BB	0.0304	0.0839	0.2518
HIST1H2BA	0.0304	0.0839	0.2518
HIST1H2BD	0.0304	0.0839	0.2518
H2BFS	0.0304	0.0839	0.2518
HIST1H2BN	0.0304	0.0839	0.2518
HIST1H2BM	0.0304	0.0839	0.2518
HIST1H2BO	0.0304	0.0839	0.2518
HIST1H2BJ	0.0304	0.0839	0.2518
HIST1H2BL	0.0304	0.0839	0.2518
HIST1H2BK	0.0304	0.0839	0.2518
REL	0.2305	1.0	0.0309
CTNNB1	0.035	0.0311	0.4172
TAL1	0.0325	0.0583	0.3038
IL6ST	0.1723	1.0	0.0326
SALL4	0.033	0.3255	0.0558
VHL	0.194	0.0334	1.0
CREB1	0.0776	0.5186	0.0335
MAML3	0.0343	0.1232	0.1494
MAMLD1	0.0343	0.1232	0.1494
ETS1	0.1875	0.0349	0.9287
NCOA3	0.0656	0.0353	0.6699
NR4A1	0.1917	0.0373	1.0
RUVBL2	0.2238	1.0	0.0376
FOSL2	0.0457	0.0384	0.5435
ERBB4	0.044	0.0398	0.4761
PTGDR	0.1904	0.7893	0.0399
IL12RB1	0.4918	1.0	0.0402
IL12B	0.4918	1.0	0.0402
ETV6	0.1306	0.0424	1.0
MYCN	0.4443	1.0	0.044
FOSL1	0.0442	0.2096	0.0931
HDAC7	0.1904	1.0	0.0477
NKX3-1	0.1272	1.0	0.0481
TYK2	0.52	1.0	0.0483
HIST2H2BE	0.0485	0.0997	0.3142
EDNRA	0.1309	0.05	1.0
FOXA1	0.3376	0.0501	1.0
AIP	0.1269	1.0	0.0504
STAT5B	0.1627	0.6814	0.0504
IRF2	0.1732	1.0	0.0522
TP53	0.1657	0.0535	0.7198
EPAS1	0.2116	0.0536	1.0
NF1	0.2267	1.0	0.0537
TCF4	0.1404	0.7156	0.0537
CIITA	0.3008	1.0	0.0546
GABPB1	0.3224	1.0	0.0567
GABPA	0.3221	1.0	0.0575
CD3D	0.2735	1.0	0.0576
JAK2	0.549	1.0	0.0583
