Overall graph size pval = 0.0
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
LIN54	1.0E-4	1.0E-4	0.0118
LIN52	1.0E-4	1.0E-4	0.0126
LIN37	1.0E-4	1.0E-4	0.0113
MAX	0.0175	0.9747	1.0E-4
FOXM1	1.0E-4	0.1188	1.0E-4
E2F1	1.0E-4	0.1216	1.0E-4
E2F2	8.0E-4	0.5691	1.0E-4
E2F3	1.0E-4	0.7256	1.0E-4
E2F4	1.0E-4	1.0E-4	0.7146
E2F5	1.0E-4	1.0E-4	1.0
TP53	1.0E-4	1.0E-4	0.3077
AURKB	1.0E-4	0.372	1.0E-4
AURKA	8.0E-4	1.0	1.0E-4
MYC	0.0021	0.9998	1.0E-4
CDK2	1.0E-4	1.0	1.0E-4
CDK1	1.0E-4	0.3769	1.0E-4
TFDP1	9.0E-4	0.5399	1.0E-4
RBBP4	1.0E-4	3.0E-4	0.0317
MYCN	1.0E-4	0.8503	1.0E-4
ESR1	4.0E-4	1.0E-4	0.5893
TOPBP1	0.001	1.0	1.0E-4
RBL2	1.0E-4	1.0E-4	1.0
RBL1	5.0E-4	1.0E-4	1.0
LIN9	1.0E-4	1.0E-4	0.0118
MYBL2	0.0036	1.0	2.0E-4
TFDP2	2.0E-4	0.0771	0.0017
PLK1	0.0017	1.0	3.0E-4
E2F6	0.0041	4.0E-4	1.0
ATM	0.0044	0.781	5.0E-4
GATA3	0.0274	6.0E-4	1.0
NELFB	0.0123	1.0	8.0E-4
IRF1	8.0E-4	0.1702	0.0011
PTGDR	0.0051	0.6108	8.0E-4
MCM7	0.0073	1.0	0.0011
TERT	0.0176	0.0012	1.0
CCNB1	0.0065	1.0	0.0013
PLK4	0.0056	1.0	0.0013
BRCA1	0.0019	0.2823	0.0015
POLE3	0.0094	1.0	0.0015
MCM5	0.0133	1.0	0.0015
YBX1	0.0132	0.0015	0.7459
RELA	0.0119	0.5859	0.0018
VHL	0.036	0.0018	1.0
CDK5R1	0.0044	1.0	0.0018
ASF1B	0.0112	1.0	0.002
MSC	0.0186	0.0021	1.0
MCM6	0.0124	1.0	0.0022
NELFCD	0.0289	1.0	0.0024
NKX3-1	0.015	1.0	0.0025
HIST2H3C	0.0184	0.0032	1.0
H3F3B	0.0184	0.0032	1.0
HIST1H3E	0.0184	0.0032	1.0
HIST1H2AC	0.0184	0.0032	1.0
HIST3H2BB	0.0207	0.0033	1.0
H2BFS	0.0207	0.0033	1.0
HIST1H4C	0.0207	0.0033	1.0
HIST1H2BH	0.0207	0.0033	1.0
HIST1H2BG	0.0207	0.0033	1.0
HIST1H2BB	0.0207	0.0033	1.0
HIST1H2BA	0.0207	0.0033	1.0
HIST1H2BD	0.0207	0.0033	1.0
HIST1H2BN	0.0207	0.0033	1.0
HIST1H2BM	0.0207	0.0033	1.0
HIST1H2BO	0.0207	0.0033	1.0
HIST1H2BJ	0.0207	0.0033	1.0
HIST1H2BL	0.0207	0.0033	1.0
HIST1H2BK	0.0207	0.0033	1.0
NFKB1	0.0235	0.6183	0.0034
CDC6	0.0035	0.3282	0.0057
PRKCH	0.0209	1.0	0.0038
ERCC2	0.0443	1.0	0.0039
PPP1R13B	0.0337	1.0	0.0044
TP53BP2	0.0337	1.0	0.0044
HIST2H2BE	0.0345	0.005	1.0
RAD51D	0.0353	1.0	0.005
MAP3K5	0.02	1.0	0.0055
CCND3	0.0343	1.0	0.0069
CDKN2A	0.0075	0.064	0.0652
MDC1	0.0459	1.0	0.0079
NCOA3	0.0385	0.0083	0.7354
NELFA	0.053	1.0	0.0084
NELFE	0.053	1.0	0.0084
CCNT2	0.053	1.0	0.0084
ELOA2	0.053	1.0	0.0084
ELOA3	0.053	1.0	0.0084
CCNK	0.053	1.0	0.0084
SUPT4H1	0.053	1.0	0.0084
ELOA3D	0.053	1.0	0.0084
TCEA1	0.053	1.0	0.0084
ELOA3B	0.053	1.0	0.0084
SUPT5H	0.053	1.0	0.0084
ERCC3	0.053	1.0	0.0084
ELOA	0.053	1.0	0.0084
ELOB	0.053	1.0	0.0084
ELOC	0.053	1.0	0.0084
CTDP1	0.053	1.0	0.0084
GTF2H3	0.053	1.0	0.0084
GTF2H4	0.053	1.0	0.0084
GTF2H5	0.053	1.0	0.0084
MNAT1	0.0556	1.0	0.009
CCNH	0.0556	1.0	0.009
PLK3	0.0352	1.0	0.0093
GTF2H1	0.0565	1.0	0.0094
SUPT16H	0.0555	1.0	0.0094
STAT5B	0.0101	0.2109	0.0186
CCNT1	0.0118	0.4083	0.0116
GTF2F1	0.0118	0.4083	0.0116
POLR2B	0.0118	0.4083	0.0116
POLR2C	0.0118	0.4083	0.0116
POLR2D	0.0118	0.4083	0.0116
POLR2E	0.0118	0.4083	0.0116
POLR2G	0.0118	0.4083	0.0116
POLR2H	0.0118	0.4083	0.0116
POLR2I	0.0118	0.4083	0.0116
POLR2J	0.0118	0.4083	0.0116
POLR2K	0.0118	0.4083	0.0116
POLR2L	0.0118	0.4083	0.0116
GTF2H2	0.0695	1.0	0.0118
FANCD2	0.07	1.0	0.0118
PTTG1	0.1057	1.0	0.012
OTX2	0.0691	1.0	0.0123
GTF2F2	0.0128	0.4114	0.0127
POLR2A	0.0136	0.4153	0.0139
NEK6	0.0291	1.0	0.0144
CDK9	0.0207	0.5105	0.0159
POLR2F	0.0195	0.4443	0.0159
JUN	0.043	0.4723	0.0163
ETS1	0.0168	0.0582	0.1411
CDK12	0.0842	1.0	0.0177
SSRP1	0.0931	1.0	0.0179
PRKCD	0.0182	0.4344	0.0198
CCNA2	0.0483	1.0	0.0183
WT1	0.1188	0.8863	0.0184
SATB1	0.0248	0.0189	0.4623
CHEK1	0.0905	1.0	0.0191
KLF5	0.0249	0.4612	0.0198
NPM1	0.1275	0.0201	1.0
STAT5A	0.0205	0.2578	0.0305
ZBTB16	0.0211	0.2798	0.0408
RB1	0.0219	0.0535	0.1806
FOXD3	0.1001	1.0	0.0251
MDM2	0.0829	0.0254	1.0
HIST2H2AA3	0.0943	0.0255	1.0
HIST2H2AC	0.0943	0.0255	1.0
H2AFB1	0.0943	0.0255	1.0
HIST1H2AD	0.0943	0.0255	1.0
HIST1H2AB	0.0943	0.0255	1.0
HIST1H2AJ	0.0943	0.0255	1.0
H2AFJ	0.0943	0.0255	1.0
H2AFZ	0.0943	0.0255	1.0
H2AFV	0.0943	0.0255	1.0
EP300	0.0257	0.2606	0.0311
H2AFX	0.1015	0.0261	1.0
KAT5	0.0432	0.0262	0.5191
