Overall graph size pval = 0.0446
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
E2F5	0.012	1.0	1.0E-4
ESR1	1.0E-4	0.1752	1.0E-4
MYBL2	0.0074	1.0E-4	1.0
MYC	0.2631	2.0E-4	0.9998
GATA3	5.0E-4	0.4774	3.0E-4
E2F1	0.0041	7.0E-4	0.3183
RBL1	0.0397	1.0	8.0E-4
E2F2	0.0358	0.0011	1.0
TFDP1	0.0243	0.0012	0.7341
E2F3	0.0663	0.0013	1.0
E2F4	0.1039	1.0	0.0018
FOXM1	0.0019	0.0051	0.1391
IL2RA	0.0589	0.002	1.0
AGO2	0.0027	0.0136	0.0971
RBPJ	0.0029	0.0718	0.021
WT1	0.0061	0.003	0.4201
HOXB7	0.0046	0.4412	0.0031
MOV10	0.0043	0.0187	0.1112
AGO3	0.0043	0.0187	0.1112
AGO4	0.0043	0.0187	0.1112
AGO1	0.0043	0.0187	0.1112
TNRC6C	0.0043	0.0187	0.1112
TNRC6A	0.0043	0.0187	0.1112
TNRC6B	0.0043	0.0187	0.1112
RBL2	0.1387	1.0	0.0054
RUNX2	0.015	0.66	0.0058
IL2	0.1223	0.0059	1.0
MAX	0.1782	0.0061	0.9639
IRF1	0.0662	0.0063	0.7942
PTTG1	0.0596	0.0068	0.77
IL2RG	0.1577	0.0112	1.0
TWIST1	0.0145	0.0118	0.3357
MAML2	0.012	0.1647	0.0354
IL2RB	0.1612	0.0133	1.0
STAT6	0.1613	1.0	0.0135
NFKB1	0.0725	0.0139	0.5726
RELA	0.1067	0.0144	0.6824
TWIST2	0.0169	0.0478	0.1622
YBX1	0.1876	1.0	0.0169
ESRRA	0.0331	0.0172	0.5086
TRRAP	0.1887	0.0173	1.0
CREM	0.0598	0.6365	0.018
HIST2H2AA3	0.0183	0.2071	0.0592
HIST2H2AC	0.0183	0.2071	0.0592
HIST1H2AD	0.0183	0.2071	0.0592
HIST1H2AB	0.0183	0.2071	0.0592
HIST1H2AJ	0.0183	0.2071	0.0592
H2AFB1	0.0183	0.2071	0.0592
H2AFJ	0.0183	0.2071	0.0592
H2AFZ	0.0183	0.2071	0.0592
H2AFX	0.0183	0.2071	0.0592
H2AFV	0.0183	0.2071	0.0592
CD247	0.1292	0.019	1.0
PRDM1	0.1239	1.0	0.019
ELK1	0.1906	0.0201	1.0
LIN54	0.0201	0.1278	0.094
LIN52	0.0201	0.1278	0.094
LIN37	0.0201	0.1278	0.094
LIN9	0.0201	0.1278	0.094
TCF7L2	0.0206	0.0532	0.1737
LMO2	0.0208	0.1066	0.1177
MAML1	0.021	0.2294	0.0438
SRF	0.1147	1.0	0.0217
GATA2	0.0429	0.6067	0.022
NOTCH1	0.0233	0.481	0.0225
SP1	0.1491	0.8816	0.0225
CDKN2A	0.0616	0.0235	0.669
BRCA1	0.0443	0.0236	0.4536
MSC	0.0291	0.4512	0.0241
EZH2	0.0389	0.4056	0.0244
STAT5A	0.2179	0.0245	0.9264
SIRT1	0.0249	0.0981	0.1267
REL	0.227	0.0261	1.0
ATF3	0.1277	0.0275	1.0
TAL1	0.0303	0.2985	0.0623
IL12RB2	0.263	0.0309	1.0
IL12A	0.263	0.0309	1.0
HIST3H2BB	0.0322	0.2413	0.0823
H3F3B	0.0322	0.2413	0.0823
HIST2H3C	0.0322	0.2413	0.0823
HIST1H3E	0.0322	0.2413	0.0823
HIST1H4C	0.0322	0.2413	0.0823
HIST1H2AC	0.0322	0.2413	0.0823
HIST1H2BH	0.0322	0.2413	0.0823
HIST1H2BG	0.0322	0.2413	0.0823
HIST1H2BB	0.0322	0.2413	0.0823
HIST1H2BA	0.0322	0.2413	0.0823
HIST1H2BD	0.0322	0.2413	0.0823
H2BFS	0.0322	0.2413	0.0823
HIST1H2BN	0.0322	0.2413	0.0823
HIST1H2BM	0.0322	0.2413	0.0823
HIST1H2BO	0.0322	0.2413	0.0823
HIST1H2BJ	0.0322	0.2413	0.0823
HIST1H2BL	0.0322	0.2413	0.0823
HIST1H2BK	0.0322	0.2413	0.0823
FOSL2	0.042	0.5519	0.0329
CREB1	0.0798	0.0329	0.5178
SALL4	0.0331	0.0531	0.3348
MAML3	0.0342	0.1474	0.1233
MAMLD1	0.0342	0.1474	0.1233
VHL	0.1987	1.0	0.0342
RUVBL2	0.2156	0.0357	1.0
NCOA3	0.0657	0.6606	0.0359
CTNNB1	0.0366	0.4183	0.037
ETV6	0.1224	1.0	0.0376
ERBB4	0.0421	0.4758	0.0379
ETS1	0.1862	0.9307	0.0381
IL6ST	0.1773	0.0388	1.0
PTGDR	0.1941	0.0409	0.7822
NR4A1	0.1956	1.0	0.0414
FOSL1	0.0431	0.0909	0.2075
MYCN	0.4497	0.044	1.0
IL12RB1	0.4943	0.045	1.0
IL12B	0.4943	0.045	1.0
EDNRA	0.1234	1.0	0.0459
NKX3-1	0.1276	0.0481	1.0
AIP	0.1256	0.0485	1.0
TP53	0.1527	0.7179	0.0494
HIST2H2BE	0.0495	0.3025	0.0969
HDAC7	0.1937	0.0503	1.0
FOXA1	0.3393	1.0	0.0504
EPAS1	0.2076	1.0	0.0507
STAT5B	0.1572	0.0512	0.6763
APC	0.2642	1.0	0.0523
IRF2	0.1786	0.053	1.0
TYK2	0.5226	0.0533	1.0
NF1	0.2233	0.0539	1.0
EP300	0.0719	0.4787	0.0551
TCF4	0.1398	0.0555	0.7049
CIITA	0.3019	0.0556	1.0
CD3D	0.27	0.0563	1.0
NKX2-5	0.1714	0.059	1.0
GABPB1	0.3259	0.0606	1.0
GABPA	0.3281	0.0607	1.0
DCT	0.1752	1.0	0.0612
JAK2	0.5531	0.0617	1.0
EGR1	0.1127	0.608	0.0632
SNAI2	0.1145	0.6269	0.066
IRF3	0.2764	0.0663	1.0
NELFB	0.3292	0.0699	1.0
REST	0.0717	0.1572	0.2408
KLF8	0.072	0.3934	0.1001
TCF3	0.072	0.428	0.0792
POLR2F	0.1288	0.0726	0.5875
RBBP4	0.0741	0.2496	0.1534
HDAC1	0.0747	0.0887	0.3679
FOS	0.1246	0.0755	0.478
HIF1A	0.1461	0.6568	0.0757
TFDP2	0.2942	0.0757	0.8304
HSF1	0.0773	0.1765	0.2262
SMAD4	0.0784	0.4534	0.078
SP3	0.1085	0.5158	0.0793
MYB	0.0807	0.2162	0.1811
POU1F1	0.1752	1.0	0.0831
MMP7	0.1779	1.0	0.0844
HES1	0.1194	0.0852	0.5976
ATF2	0.0971	0.0946	0.3606
JUN	0.0946	0.1394	0.2577
SNW1	0.0956	0.3422	0.1721
PAX8	0.2742	1.0	0.0963
HEY2	0.1	0.4167	0.1291
SNAI1	0.1006	0.1417	0.3987
KAT2B	0.104	0.2764	0.198
JUND	0.1812	0.1084	0.5704
NELFCD	0.4196	0.1086	1.0
AHR	0.4676	0.1141	1.0
LEF1	0.2637	0.8319	0.1173
PIK3CA	0.1206	0.2378	0.3193
BCL2	0.1212	0.3646	0.1951
SMARCA4	0.4187	0.1233	1.0
DLX5	0.1247	0.2348	0.323
PCNA	0.1259	0.2078	0.3522
PURA	0.1259	0.3212	0.2383
SMAD2	0.2822	1.0	0.1269
NOTCH2	0.1278	0.2028	0.3545
TFAP2A	0.3556	0.8922	0.1286
MITF	0.3393	1.0	0.1297
NANOG	0.289	0.8256	0.1314
POU5F1	0.1553	0.524	0.1361
ZBTB17	0.1382	0.2888	0.2571
FOXA3	0.2728	1.0	0.141
NCOR1	0.1412	0.3706	0.1774
NRF1	0.3106	0.1432	0.727
PDX1	0.2761	1.0	0.1446
NFIC	0.4697	0.1497	1.0
ATF4	0.4637	0.1514	0.8876
IL23R	0.5902	0.1532	1.0
IL10	0.7407	1.0	0.1539
IL4	0.4867	1.0	0.1572
POU2F1	0.1586	0.2221	0.3679
MAPK3	0.1593	0.4008	0.2283
RB1	0.4362	0.8675	0.1603
