Overall graph size pval = 0.4526
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MED19	1.0E-4	0.3703	1.0E-4
MED16	1.0E-4	0.3703	1.0E-4
MED15	1.0E-4	0.3703	1.0E-4
MED18	1.0E-4	0.3703	1.0E-4
MED17	1.0E-4	0.3703	1.0E-4
MED11	1.0E-4	0.3703	1.0E-4
MED14	1.0E-4	0.3703	1.0E-4
MED13	1.0E-4	0.3703	1.0E-4
MED10	1.0E-4	0.3703	1.0E-4
MED27	1.0E-4	0.3703	1.0E-4
MED26	1.0E-4	0.3703	1.0E-4
MED29	1.0E-4	0.3703	1.0E-4
MED28	1.0E-4	0.3703	1.0E-4
MED23	1.0E-4	0.3982	1.0E-4
MED22	1.0E-4	0.3703	1.0E-4
MED25	1.0E-4	0.3703	1.0E-4
MED24	1.0E-4	0.3703	1.0E-4
MED21	1.0E-4	0.3703	1.0E-4
MED20	1.0E-4	0.3703	1.0E-4
MED30	1.0E-4	0.3703	1.0E-4
MED31	1.0E-4	0.3703	1.0E-4
CCNC	1.0E-4	0.3703	1.0E-4
MED13L	1.0E-4	0.3703	1.0E-4
RELA	0.0246	0.9727	1.0E-4
MED8	1.0E-4	0.3703	1.0E-4
MED9	1.0E-4	0.3703	1.0E-4
MED4	1.0E-4	0.3703	1.0E-4
MED6	1.0E-4	0.3703	1.0E-4
MED7	1.0E-4	0.3703	1.0E-4
CDK19	1.0E-4	0.3714	1.0E-4
CDK8	1.0E-4	0.3718	1.0E-4
HELZ2	1.0E-4	0.3542	5.0E-4
SMAD4	5.0E-4	1.0	1.0E-4
THRAP3	1.0E-4	0.3974	1.0E-4
FAM120B	1.0E-4	0.3703	1.0E-4
MED12	5.0E-4	0.4255	2.0E-4
SRF	7.0E-4	0.5485	2.0E-4
ETS1	0.004	0.9287	2.0E-4
MED1	2.0E-4	0.3791	5.0E-4
RUNX2	0.0025	0.6456	2.0E-4
PARP1	2.0E-4	0.043	0.0059
NCOA1	3.0E-4	0.4279	5.0E-4
RXRA	0.0011	0.5501	4.0E-4
CBFB	5.0E-4	0.0407	0.0096
NCOA2	6.0E-4	0.4198	0.0011
CREBBP	0.0035	0.6262	7.0E-4
NFKB1	0.0362	0.9542	9.0E-4
SMAD3	0.0075	0.7045	0.0017
PPARGC1A	0.0023	0.161	0.0092
EPAS1	0.0205	1.0	0.0023
MAPK10	0.0296	0.0023	0.1969
FOXP3	0.03	1.0	0.0032
PPARA	0.0035	0.1702	0.0083
NCOA3	0.0035	0.0886	0.0205
VEGFA	0.0143	1.0	0.0036
IL13	0.0731	1.0	0.0038
IL4	0.0594	1.0	0.0041
TFE3	0.0046	0.027	0.1106
MSC	0.0455	1.0	0.0059
CHD9	0.012	0.531	0.0064
TGS1	0.012	0.531	0.0064
SMARCD3	0.012	0.531	0.0064
ELF1	0.0308	1.0	0.0065
EDNRA	0.0247	1.0	0.0065
E2F3	0.2322	0.0072	1.0
CDK6	0.1093	0.0077	0.3655
JUN	0.1164	0.9702	0.0081
TWIST2	0.0085	0.2075	0.0146
NKX2-5	0.0413	0.0094	1.0
NCOA6	0.0196	0.5684	0.0108
ARNT	0.1611	1.0	0.011
CARM1	0.0229	0.5783	0.0117
EGR1	0.116	0.9638	0.0121
STAT3	0.0123	0.2049	0.0211
TP53	0.0802	0.7791	0.0129
ZNF382	0.0452	0.0139	1.0
MITF	0.0721	1.0	0.015
CTNNB1	0.0757	0.9086	0.0158
NCOR1	0.0663	0.0163	1.0
HIPK2	0.0813	0.0175	1.0
TBL1X	0.0263	0.532	0.0181
TBL1XR1	0.0263	0.532	0.0181
SP3	0.0268	0.0222	0.2997
HEY1	0.0349	0.0223	0.421
CITED2	0.0237	0.2938	0.049
ESRRA	0.1726	0.0242	1.0
CEBPB	0.0978	0.9033	0.0246
RUNX1	0.0247	0.1981	0.0647
ATF5	0.1521	0.0254	1.0
LMO2	0.0275	0.116	0.1372
FOS	0.2319	0.9791	0.03
NFKB2	0.0312	0.3795	0.0477
SOX2	0.0328	0.1989	0.0718
POU5F1	0.046	0.0348	0.4004
CREB1	0.2511	0.0349	0.8291
CD3D	0.1053	1.0	0.0351
FOXP2	0.152	1.0	0.0379
NEK9	0.0511	1.0	0.0397
CREB5	0.2016	0.0422	1.0
STAT6	0.2461	1.0	0.0423
ZEB2	0.043	0.3633	0.0646
NOTCH1	0.1307	1.0	0.0446
STAT5B	0.0476	0.4218	0.0502
F2	0.209	0.0481	1.0
AURKB	0.0793	1.0	0.0519
PPARG	0.0875	0.5297	0.053
SNW1	0.1289	1.0	0.0536
MAMLD1	0.1565	1.0	0.054
MAML3	0.1565	1.0	0.054
GABPA	0.3709	0.054	1.0
PKC	0.0691	1.0	0.055
E2F2	0.3719	0.0582	1.0
TFDP1	0.0972	0.0582	0.4575
NR4A1	0.245	1.0	0.059
PRKCA	0.1227	1.0	0.061
MAPK3	0.1668	1.0	0.0613
SALL4	0.2114	1.0	0.0634
PITX2	0.1551	1.0	0.0635
MAML2	0.1875	1.0	0.0659
TWIST1	0.0663	0.3582	0.0786
PRKCB	0.1202	1.0	0.0679
NR3C1	0.3018	0.0688	0.8994
CDC42	0.0927	1.0	0.0696
FOSL1	0.0699	0.3113	0.1139
EDN1	0.1771	1.0	0.0699
UHMK1	0.0959	1.0	0.0738
HDAC7	0.244	0.0763	1.0
MAML1	0.1051	0.6034	0.0769
E2F6	0.4712	1.0	0.0777
FAM20C	0.0786	0.0979	0.3139
MAPK7	0.1013	1.0	0.0797
NOTCH3	0.0807	0.4764	0.0886
TP63	0.1608	0.7066	0.0814
ETV4	0.2105	1.0	0.0825
CEBPA	0.1824	0.8065	0.0884
KLF8	0.0955	0.0919	0.4922
DYRK2	0.1181	1.0	0.0945
EP300	0.3436	0.9432	0.0951
NANOG	0.0963	0.2592	0.1867
ERG	0.3251	1.0	0.0969
MAPKAPK5	0.1295	1.0	0.1014
CCNB2	0.1919	0.1085	1.0
CDK5	0.164	0.1506	0.1088
PRKAA2	0.1423	1.0	0.113
HOXB7	0.1606	0.1153	0.5741
ZBTB17	0.41	0.1158	1.0
SP1	0.2111	0.6901	0.1162
HDAC5	0.2789	0.1172	1.0
HIC1	0.1679	0.5958	0.1176
CHUK	0.1182	0.1741	0.3654
POU1F1	0.2095	1.0	0.1192
HIF1A	0.3904	0.939	0.1196
KIT	0.1709	1.0	0.1248
DAPK1	0.1773	1.0	0.1254
HEY2	0.1266	0.4444	0.1636
NFYA	0.6264	0.1278	0.9578
ELK1	0.5316	0.1286	1.0
TCF3	0.3209	0.1307	1.0
PRKCD	0.2188	1.0	0.1329
E2F1	0.7195	0.1363	0.9693
GATA2	0.19	0.6451	0.1387
TFDP2	0.139	0.1996	0.3105
KLF2	0.3794	1.0	0.1394
GSK3B	0.14	0.1397	0.4078
RBPJ	0.3599	1.0	0.1407
