Overall graph size pval = 0.6902
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
E2F3	0.0063	1.0	1.0E-4
E2F4	0.0018	1.0E-4	1.0
IRF1	4.0E-4	0.4707	1.0E-4
MYCN	0.02	1.0	3.0E-4
E2F1	0.0369	0.9683	4.0E-4
E2F5	0.0041	6.0E-4	1.0
FOXA1	0.0089	6.0E-4	0.8164
STAT6	0.0184	0.0012	1.0
LIN54	0.0022	0.0391	0.0398
LIN52	0.0022	0.0391	0.0398
LIN37	0.0022	0.0391	0.0398
LIN9	0.0022	0.0391	0.0398
SREBF2	0.0502	1.0	0.0023
FOXM1	0.0464	1.0	0.0026
MYBL2	0.0191	1.0	0.0033
RBL2	0.0263	0.0033	1.0
E2F2	0.0471	1.0	0.0043
BRCA1	0.1248	1.0	0.0047
NFYB	0.0593	1.0	0.0055
NFYC	0.0593	1.0	0.0055
AHR	0.0347	1.0	0.0058
YBX1	0.09	0.0062	1.0
CEBPD	0.069	0.0088	1.0
KLF5	0.0472	1.0	0.0092
NELFB	0.0471	1.0	0.0096
NFYA	0.1005	1.0	0.0102
SREBF1	0.1517	1.0	0.0113
IL10	0.0906	0.015	1.0
RBBP4	0.0162	0.1066	0.0954
CDKN2A	0.086	0.0165	1.0
TP53	0.1272	0.0186	0.8062
E2F6	0.0896	0.0193	1.0
CEBPA	0.1995	0.02	1.0
FOXA3	0.0208	0.032	0.3164
TFDP1	0.1501	0.8936	0.0261
POU2F1	0.0932	1.0	0.0279
HNF4A	0.1693	0.0305	1.0
CIITA	0.1646	1.0	0.0314
NOTCH3	0.0341	0.32	0.0578
MYC	0.285	0.9328	0.0348
MYB	0.0364	0.068	0.2299
MAX	0.282	0.9404	0.0368
GATA3	0.1945	0.0373	1.0
NPM1	0.1468	0.0412	1.0
KLF4	0.3092	0.0449	1.0
SATB1	0.0449	0.0611	0.3825
ATR	0.1368	1.0	0.048
IL8	0.179	0.0529	1.0
STAT1	0.2066	0.8678	0.0561
FANCD2	0.1746	1.0	0.0602
CDK12	0.1747	1.0	0.0641
ELOA	0.1747	1.0	0.0641
ELOB	0.1747	1.0	0.0641
ELOC	0.1747	1.0	0.0641
NELFA	0.1747	1.0	0.0641
NELFE	0.1747	1.0	0.0641
CTDP1	0.1747	1.0	0.0641
GTF2H1	0.1747	1.0	0.0641
GTF2H2	0.1747	1.0	0.0641
GTF2H3	0.1747	1.0	0.0641
GTF2H4	0.1747	1.0	0.0641
GTF2H5	0.1747	1.0	0.0641
CCNT2	0.1747	1.0	0.0641
SUPT16H	0.1747	1.0	0.0641
ELOA2	0.1747	1.0	0.0641
ELOA3	0.1747	1.0	0.0641
CDK7	0.1747	1.0	0.0641
MNAT1	0.1747	1.0	0.0641
CCNK	0.1747	1.0	0.0641
CCNH	0.1747	1.0	0.0641
SUPT4H1	0.1747	1.0	0.0641
RAD51D	0.1747	1.0	0.0641
ELOA3D	0.1747	1.0	0.0641
TCEA1	0.1747	1.0	0.0641
ELOA3B	0.1747	1.0	0.0641
SUPT5H	0.1747	1.0	0.0641
ERCC3	0.1747	1.0	0.0641
SPI1	0.3334	1.0	0.0645
ESR1	0.2572	0.0645	0.8472
RBL1	0.1794	0.0646	1.0
CHEK1	0.1813	1.0	0.0647
EDN1	0.2233	0.0651	1.0
MAML2	0.0696	0.0745	0.4233
FOSL2	0.0698	0.075	0.4247
RUNX1	0.0713	0.1701	0.2065
JUNB	0.0782	0.1821	0.2199
CEBPB	0.5182	0.0825	1.0
SSRP1	0.2209	1.0	0.0826
CCNT1	0.2216	1.0	0.0829
GTF2F1	0.2216	1.0	0.0829
GTF2F2	0.2216	1.0	0.0829
CDK9	0.2216	1.0	0.0829
POLR2A	0.2216	1.0	0.0829
POLR2B	0.2216	1.0	0.0829
POLR2C	0.2216	1.0	0.0829
POLR2D	0.2216	1.0	0.0829
POLR2E	0.2216	1.0	0.0829
POLR2F	0.2216	1.0	0.0829
POLR2G	0.2216	1.0	0.0829
POLR2H	0.2216	1.0	0.0829
POLR2I	0.2216	1.0	0.0829
POLR2J	0.2216	1.0	0.0829
POLR2K	0.2216	1.0	0.0829
POLR2L	0.2216	1.0	0.0829
GATA1	0.0884	0.1145	0.3691
KAT5	0.0886	0.095	0.4528
CDX2	0.0907	0.0935	0.4584
MAML1	0.091	0.0923	0.4488
NR1H4	0.3063	0.092	1.0
EP300	0.3673	0.0923	0.8863
TAL1	0.0967	0.2492	0.2543
SUPT3H	0.0974	0.2309	0.2612
ELL	0.2648	1.0	0.0982
TCF7L2	0.263	1.0	0.0998
FOXA2	0.1124	0.3389	0.153
NELFCD	0.307	1.0	0.1157
EZH2	0.4784	1.0	0.1202
TP73	0.6054	0.1207	1.0
RB1	0.4238	0.1222	1.0
ETS2	0.1399	0.1224	0.5309
ARNT	0.1251	0.2956	0.2047
RELA	0.1881	0.5548	0.1267
SOX2	0.3951	0.1276	1.0
CCND1	0.35	1.0	0.1315
ERG	0.3978	0.1392	1.0
RBPJ	0.1698	0.1442	0.545
IL4	0.4442	0.1494	1.0
NFKB1	0.1794	0.4741	0.1524
ERCC2	0.3965	1.0	0.1597
ETS1	0.1743	0.255	0.3273
