Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
IL13	upregulates-expression	F13A1		IL13-inactive-by-network-sig	-1.0		F13A1-G	-8.143397982675587	2.906479018463E-4
TWIST2	upregulates-expression	AKR1C2		TWIST2-inactive-by-network-sig	-1.0		AKR1C2-G	-8.143397982675587	2.906479018463E-4
IL4	upregulates-expression	F13A1		IL4-inactive-by-network-sig	-1.0		F13A1-G	-8.143397982675587	2.906479018463E-4
CDK8	upregulates-expression	CD36		CDK8-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
HELZ2	upregulates-expression	CD36		HELZ2-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
IL4	upregulates-expression	CD36		IL4-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED18	upregulates-expression	CD36		MED18-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED19	upregulates-expression	CD36		MED19-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED16	upregulates-expression	CD36		MED16-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED17	upregulates-expression	CD36		MED17-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED14	upregulates-expression	CD36		MED14-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED15	upregulates-expression	CD36		MED15-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED12	upregulates-expression	CD36		MED12-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED13	upregulates-expression	CD36		MED13-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED10	upregulates-expression	CD36		MED10-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED11	upregulates-expression	CD36		MED11-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED6	upregulates-expression	CD36		MED6-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED7	upregulates-expression	CD36		MED7-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED8	upregulates-expression	CD36		MED8-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED1	upregulates-expression	CD36		MED1-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED4	upregulates-expression	CD36		MED4-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED9	upregulates-expression	CD36		MED9-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
NCOA2	upregulates-expression	CD36		NCOA2-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED29	upregulates-expression	CD36		MED29-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
CCNC	upregulates-expression	CD36		CCNC-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED27	upregulates-expression	CD36		MED27-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED28	upregulates-expression	CD36		MED28-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED25	upregulates-expression	CD36		MED25-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED26	upregulates-expression	CD36		MED26-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
THRAP3	upregulates-expression	CD36		THRAP3-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED23	upregulates-expression	CD36		MED23-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED24	upregulates-expression	CD36		MED24-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED21	upregulates-expression	CD36		MED21-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED22	upregulates-expression	CD36		MED22-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED20	upregulates-expression	CD36		MED20-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
FAM120B	upregulates-expression	CD36		FAM120B-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED30	upregulates-expression	CD36		MED30-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED31	upregulates-expression	CD36		MED31-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
MED13L	upregulates-expression	CD36		MED13L-inactive-by-network-sig	-1.0		CD36-G	-7.866906453529631	3.832180331794E-4
