Overall graph size pval = 0.7384
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
SRF	0.0056	0.7982	9.0E-4
IL13	0.0717	1.0	0.0012
HNF4A	0.0322	1.0	0.0015
SMAD4	0.0199	0.845	0.0028
HELZ2	0.049	0.9109	0.0035
MED1	0.0603	0.9189	0.0044
NCOA2	0.0626	0.9211	0.0045
SP1	0.0321	0.7384	0.0049
SMAD3	0.1238	0.9751	0.0058
RXRA	0.0501	0.8516	0.0059
TBL1X	0.047	0.8407	0.006
TBL1XR1	0.047	0.8407	0.006
RELA	0.1469	0.9615	0.0065
NFKB1	0.2279	0.9876	0.0077
CHD9	0.0606	0.8545	0.0078
SMARCD3	0.0606	0.8545	0.0078
TGS1	0.0606	0.8545	0.0078
CARM1	0.0606	0.8545	0.0078
NCOA1	0.0955	0.9373	0.008
IL4	0.1256	1.0	0.0084
NCOA6	0.0349	0.6741	0.0102
ARNT	0.4204	1.0	0.0102
ZEB1	0.1576	1.0	0.0108
HIF1A	0.1887	0.9644	0.012
KAT5	0.2242	0.0172	1.0
PPARD	0.225	0.0192	1.0
FOSL1	0.0193	0.0979	0.1424
GATA6	0.0249	0.0201	0.5336
SNAI1	0.0213	0.2937	0.0465
XBP1	0.2284	0.9647	0.0218
MSX2	0.1312	0.0218	1.0
NANOG	0.0722	0.0226	0.7603
PARP1	0.0234	0.0625	0.2417
ACTL6A	0.2228	0.0248	1.0
RUVBL2	0.2228	0.0248	1.0
TWIST2	0.0273	0.3062	0.0481
FOXA2	0.0288	0.097	0.1818
CREBBP	0.1164	0.77	0.0315
SPDEF	0.2105	0.0327	1.0
FOXA3	0.1423	1.0	0.0343
NOTCH3	0.0564	0.0351	0.6087
NFIC	0.1016	0.0413	0.6859
CEBPD	0.0413	0.2386	0.1184
PPARGC1A	0.0456	0.3119	0.0745
HDGF	0.2091	1.0	0.0458
RUVBL1	0.3089	0.046	1.0
MITF	0.2126	1.0	0.0517
GLI2	0.0554	0.4221	0.0667
GABPB1	0.3862	0.0564	1.0
KLF8	0.1029	0.0564	0.6614
MLX	0.2143	1.0	0.0574
GABPA	0.3825	0.058	1.0
HDAC2	0.1204	0.6254	0.0618
FOS	0.3959	0.9626	0.0632
TRRAP	0.3988	0.066	1.0
FOXA1	0.1007	0.586	0.0667
VDR	0.0735	0.0924	0.3938
ERBB4	0.0788	0.3388	0.1339
ERG	0.0841	0.485	0.0814
NR3C1	0.0838	0.1085	0.3578
MLXIPL	0.2999	1.0	0.0868
CCNC	0.3049	1.0	0.0877
MED8	0.3049	1.0	0.0877
MED9	0.3049	1.0	0.0877
MED4	0.3049	1.0	0.0877
MED6	0.3049	1.0	0.0877
MED7	0.3049	1.0	0.0877
CDK19	0.3049	1.0	0.0877
MED13L	0.3049	1.0	0.0877
MED19	0.3049	1.0	0.0877
MED16	0.3049	1.0	0.0877
MED15	0.3049	1.0	0.0877
MED18	0.3049	1.0	0.0877
MED17	0.3049	1.0	0.0877
MED12	0.3049	1.0	0.0877
MED11	0.3049	1.0	0.0877
MED14	0.3049	1.0	0.0877
MED13	0.3049	1.0	0.0877
MED10	0.3049	1.0	0.0877
MED27	0.3049	1.0	0.0877
MED26	0.3049	1.0	0.0877
MED29	0.3049	1.0	0.0877
MED28	0.3049	1.0	0.0877
MED23	0.3049	1.0	0.0877
MED22	0.3049	1.0	0.0877
MED25	0.3049	1.0	0.0877
MED24	0.3049	1.0	0.0877
MED21	0.3049	1.0	0.0877
MED20	0.3049	1.0	0.0877
MED30	0.3049	1.0	0.0877
MED31	0.3049	1.0	0.0877
CDK8	0.3049	1.0	0.0877
THRAP3	0.3049	1.0	0.0877
FAM120B	0.3049	1.0	0.0877
TWIST1	0.1261	0.5487	0.0909
NRF1	0.4088	0.0909	0.9307
PPARA	0.1161	0.5102	0.0922
STAT4	0.0952	0.1159	0.374
KLF10	0.0962	0.2487	0.2553
EGR1	0.098	0.2267	0.2345
CDC6	0.4194	0.104	1.0
MYC	0.8158	0.106	0.9969
SP3	0.1156	0.4756	0.1119
ZNF382	0.3871	0.1157	1.0
SMARCA4	0.4235	0.1213	1.0
ELK1	0.4291	0.1238	1.0
FLI1	0.4174	0.1286	1.0
RAD51	0.1331	0.4692	0.1845
HMGA1	0.4267	1.0	0.1337
VHL	0.5499	1.0	0.1485
ATF4	0.572	1.0	0.1495
AGO2	0.213	0.1529	0.6822
TP73	0.3341	0.7969	0.1544
