Overall graph size pval = 0.522
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MYCN	6.0E-4	1.0E-4	0.6971
E2F2	0.0075	1.0E-4	1.0
SRF	0.0023	0.6751	4.0E-4
FOXM1	7.0E-4	0.0021	0.161
SOX9	0.0112	1.0	9.0E-4
TFDP1	0.0272	0.001	0.8735
E2F3	0.0404	0.0012	1.0
MYC	0.3575	0.0026	0.9996
SP1	0.1118	0.9232	0.0026
KLF5	0.0067	0.0038	0.5489
SPI1	0.1768	0.0048	1.0
STAT3	0.0049	0.0675	0.0417
KLF8	0.0062	0.0266	0.1586
STAT6	0.0291	0.724	0.0067
ESR1	0.1297	0.9523	0.0071
NELFCD	0.0878	0.0088	1.0
MYBL2	0.0752	0.0088	1.0
ATR	0.0737	0.0095	1.0
CEBPD	0.0111	0.1781	0.0425
YBX1	0.0852	0.8704	0.0118
HOXB7	0.0125	0.1874	0.0442
RELA	0.0136	0.0755	0.0931
E2F4	0.0468	0.6882	0.0154
CCNK	0.1154	0.0166	1.0
CCNH	0.1154	0.0166	1.0
SUPT4H1	0.1154	0.0166	1.0
CDK12	0.1154	0.0166	1.0
ELOA	0.1154	0.0166	1.0
ELOB	0.1154	0.0166	1.0
NELFA	0.1154	0.0166	1.0
ELOC	0.1154	0.0166	1.0
NELFE	0.1154	0.0166	1.0
RAD51D	0.1154	0.0166	1.0
CTDP1	0.1154	0.0166	1.0
GTF2H1	0.1154	0.0166	1.0
GTF2H2	0.1154	0.0166	1.0
GTF2H3	0.1154	0.0166	1.0
GTF2H4	0.1154	0.0166	1.0
GTF2H5	0.1154	0.0166	1.0
ELOA3D	0.1154	0.0166	1.0
TCEA1	0.1154	0.0166	1.0
ELOA3B	0.1154	0.0166	1.0
CCNT2	0.1154	0.0166	1.0
CCNT1	0.1154	0.0166	1.0
SUPT16H	0.1154	0.0166	1.0
GTF2F1	0.1154	0.0166	1.0
GTF2F2	0.1154	0.0166	1.0
ELOA2	0.1154	0.0166	1.0
ELOA3	0.1154	0.0166	1.0
SUPT5H	0.1154	0.0166	1.0
CDK9	0.1154	0.0166	1.0
CDK7	0.1154	0.0166	1.0
MNAT1	0.1154	0.0166	1.0
POLR2A	0.1154	0.0166	1.0
POLR2B	0.1154	0.0166	1.0
POLR2C	0.1154	0.0166	1.0
POLR2D	0.1154	0.0166	1.0
