Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
E2F3	upregulates-expression	RRM1		E2F3-active-by-network-sig	1.0		RRM1-G	17.15599443716132	3.54198146628698E-8
MYCN	upregulates-expression	MCM7		MYCN-active-by-network-sig	1.0		MCM7-G	8.175039540943642	2.815953234335E-4
MYCN	upregulates-expression	MCM3		MYCN-active-by-network-sig	1.0		MCM3-G	8.107541603610812	3.012585765736E-4
E2F3	upregulates-expression	MCM3		E2F3-active-by-network-sig	1.0		MCM3-G	8.107541603610812	3.012585765736E-4
MYCN	upregulates-expression	MCM5		MYCN-active-by-network-sig	1.0		MCM5-G	8.021056023023363	3.284729645824E-4
MYCN	upregulates-expression	MCM4		MYCN-active-by-network-sig	1.0		MCM4-G	7.9417321685237185	3.555900027313E-4
MOV10	downregulates-expression	MECP2		MOV10-G	8.105224481948655	3.019574387089E-4	MECP2-G	-7.696602899091216	4.543680983621E-4
MYCN	upregulates-expression	MCM6		MYCN-active-by-network-sig	1.0		MCM6-G	6.950075801964699	9.5856249002E-4
MYCN	upregulates-expression	MCM2		MYCN-active-by-network-sig	1.0		MCM2-G	6.89863082448841	0.0010091662092284
CBFB	upregulates-expression	OCLN		CBFB-G	7.433403722673993	5.911718983639E-4	OCLN-G	6.89445291913842	0.0010133912298555
E2F3	upregulates-expression	RRM2		E2F3-active-by-network-sig	1.0		RRM2-G	5.242936249756806	0.0052847167839269
STAT1	upregulates-expression	ICAM1		STAT1-G	4.73459408254637	0.0087860145046628	ICAM1-G	4.8246468928244965	0.0080293886046144
STAT1	upregulates-expression	UPP1		STAT1-G	4.73459408254637	0.0087860145046628	UPP1-G	4.5197955457753345	0.0108912502030504
E2F3	upregulates-expression	TYMS		E2F3-active-by-network-sig	1.0		TYMS-G	4.362245612250654	0.0127497245408455
CDX2	upregulates-expression	MEP1A		CDX2-G	-14.746654493178124	3.94102624544224E-7	MEP1A-G	-4.299901504629142	0.0135698955182716
E2F3	upregulates-expression	TK1		E2F3-active-by-network-sig	1.0		TK1-G	4.224778258456495	0.0146285781134724
CDX2	upregulates-expression	HEPH		CDX2-G	-14.746654493178124	3.94102624544224E-7	HEPH-G	-3.9706640278490615	0.0188609048099811
CBFB	upregulates-expression	SPP1		CBFB-G	7.433403722673993	5.911718983639E-4	SPP1-G	3.934721151986204	0.0195511503668809
UHRF1	downregulates-expression	ABCB1		UHRF1-G	8.130608155004047	2.943891121428E-4	ABCB1-G	-3.7645541372416385	0.0231779441139297
MYCN	downregulates-expression	ABCB1		MYCN-active-by-network-sig	1.0		ABCB1-G	-3.7645541372416385	0.0231779441139297
ZFHX3	downregulates-expression	MUC5AC		ZFHX3-G	-3.667094402188389	0.0255506019687713	MUC5AC-G	5.441759920571661	0.0043318528413047
HDAC1	downregulates-expression	ABCB1		HDAC1-G	3.494254311325312	0.0303713875944551	ABCB1-G	-3.7645541372416385	0.0231779441139297
HDAC1	upregulates-expression	ICAM1		HDAC1-G	3.494254311325312	0.0303713875944551	ICAM1-G	4.8246468928244965	0.0080293886046144
E2F3	upregulates-expression	SUZ12		E2F3-active-by-network-sig	1.0		SUZ12-G	3.475049183830692	0.0309603110390327
SUPT16H	upregulates-expression	FANCD2		SUPT16H-G	3.332755553206908	0.035694611027308	FANCD2-G	4.068888001704578	0.0170963890967489
SPDEF	upregulates-expression	AGR2		SPDEF-G	3.1924710991312555	0.0410702567656134	AGR2-G	8.501870698816754	2.030880967718E-4
E2F3	upregulates-expression	CDK1		E2F3-active-by-network-sig	1.0		CDK1-G	2.986579649653679	0.0504597318621029
POLR2H	upregulates-expression	FANCD2		POLR2H-G	2.925040630054391	0.0536625115576731	FANCD2-G	4.068888001704578	0.0170963890967489
PURA	downregulates-expression	PCNA		PURA-G	-2.8494167392093863	0.0578780690401985	PCNA-G	3.4968629168461285	0.0302922638712605
PURA	downregulates-expression	FAS		PURA-G	-2.8494167392093863	0.0578780690401985	FAS-G	3.3177206324912145	0.0362353313318067
HTATIP2	downregulates-expression	SPP1		HTATIP2-G	-2.798365171770926	0.0609095579389234	SPP1-G	3.934721151986204	0.0195511503668809
REL	downregulates-expression	EPHB2		REL-G	2.536598840670384	0.0791350936584255	EPHB2-G	-8.402821148700834	2.242338340245E-4
SMAD4	downregulates-expression	DACH1		SMAD4-G	4.9681931322508115	0.0069557047257317	DACH1-G	-2.534384143024499	0.0793105481817022
MYCN	downregulates-expression	NGFR		MYCN-active-by-network-sig	1.0		NGFR-G	-2.5185747757322385	0.080574361489842
CTDP1	upregulates-expression	FANCD2		CTDP1-G	2.461513061942148	0.085305780340706	FANCD2-G	4.068888001704578	0.0170963890967489
ALPI	upregulates-expression	SMAD2		ALPI-G	2.457503940424813	0.0856484680595736	SMAD2-G	2.9916259568848855	0.0502057379569631
ALPI	upregulates-expression	SMAD4		ALPI-G	2.457503940424813	0.0856484680595736	SMAD4-G	4.9681931322508115	0.0069557047257317
MYCN	upregulates-expression	MCM8		MYCN-active-by-network-sig	1.0		MCM8-G	2.442929951472777	0.0869058481529576
NFYC	upregulates-expression	HMGCS1		NFYC-G	2.431719794192843	0.0878855574672588	HMGCS1-G	3.772214362841794	0.0230010741299383
NFYC	upregulates-expression	FDPS		NFYC-G	2.431719794192843	0.0878855574672588	FDPS-G	8.658785599033596	1.735949928761E-4
NFYC	upregulates-expression	FASN		NFYC-G	2.431719794192843	0.0878855574672588	FASN-G	4.299901504629142	0.0135698955182716
AGO2	downregulates-expression	KPNA2		AGO2-G	-3.7514579275478885	0.0234834836684238	KPNA2-G	2.4056931339773686	0.0902029512061228
STAT1	downregulates-expression	FCGRT		STAT1-G	4.73459408254637	0.0087860145046628	FCGRT-G	-2.3817712505438076	0.0923867923447009
SSRP1	upregulates-expression	FANCD2		SSRP1-G	2.324923711168557	0.0977909041205876	FANCD2-G	4.068888001704578	0.0170963890967489
PML	upregulates-expression	CASP3		PML-P-S38	2.25523626586526	0.104848768624605	CASP3-G	2.283659727499887	0.1019105585337209
