Overall graph size pval = 8.0E-4
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
CDK2	1.0E-4	1.0E-4	1.0
CDK1	1.0E-4	1.0E-4	0.3036
AURKB	1.0E-4	1.0E-4	0.3739
CCNB1	0.0016	5.0E-4	1.0
AURKA	0.0045	0.0017	1.0
CDK5R1	0.0039	0.0018	1.0
NEK6	0.0287	0.0162	1.0
CDC7	0.0361	0.019	1.0
PLK1	0.0619	0.0236	1.0
CDK4	0.1041	0.0316	1.0
PPP2R5A	0.092	0.0333	1.0
STK3	0.1273	1.0	0.0375
PRKCD	0.1098	0.0522	1.0
CDK5	0.1975	0.0715	1.0
MARK2	0.2866	1.0	0.0858
RHOA	0.1571	0.0867	1.0
CHEK1	0.1877	0.0943	1.0
MRE11	0.1309	0.0966	1.0
FAM20C	0.5797	1.0	0.0975
TOPBP1	0.147	0.1068	1.0
NEK9	0.1643	0.1185	1.0
CDK3	0.1651	0.1205	1.0
CCNA2	0.1646	0.1213	1.0
YWHAB	0.3548	0.7882	0.1214
PRKCH	0.1775	0.1317	1.0
MAP3K7	0.4486	1.0	0.1464
MAP3K8	0.2066	0.1519	1.0
PPP2CA	0.4146	0.153	1.0
PRKD1	0.4719	1.0	0.1539
ATM	0.2525	0.1547	1.0
VRK1	0.2127	0.1587	1.0
ROCK2	0.2256	0.1701	1.0
YWHAH	0.2292	0.1731	1.0
PPP3CA	0.2419	1.0	0.1771
PPP3R1	0.2397	1.0	0.1775
CCNB2	0.2399	0.1788	1.0
SFN	0.2671	0.2004	1.0
RAF1	0.4645	1.0	0.2044
CAMK2A	0.5696	1.0	0.205
CALM1	0.3479	1.0	0.2149
HIPK2	0.3225	0.2457	1.0
PRKAA1	0.274	0.5281	0.2483
MAPK8	0.2568	0.2938	0.5269
YWHAG	0.3704	0.2805	1.0
STK17A	0.4043	0.3134	1.0
BUB1	0.4109	0.3134	1.0
CLK2	0.4068	0.315	1.0
PRKCZ	0.6651	1.0	0.341
MAPKAPK5	0.4558	0.359	1.0
MAPK9	0.8284	1.0	0.3852
CDK9	0.5064	0.4002	1.0
GSK3A	0.5086	0.4041	1.0
MAPK1	0.6199	0.4516	0.8843
RPS6KA3	0.5921	0.4771	1.0
RPS6KB1	0.6395	0.5184	1.0
MAPK10	0.6892	0.5678	1.0
GSK3B	0.8042	0.8936	0.5763
PRKCA	0.75	0.5815	1.0
CDK7	0.8065	0.6914	1.0
MAPK3	0.7633	0.7262	0.7721
CDK6	0.8388	0.7351	1.0
PRKACA	0.7923	0.756	0.7828
ARAF	1.0	1.0	1.0
ACTB	1.0	1.0	1.0
RPS6KA4	1.0	1.0	1.0
TBK1	1.0	1.0	1.0
RPS6KA5	1.0	1.0	1.0
PPP2R1B	1.0	1.0	1.0
PPP2R1A	1.0	1.0	1.0
PRKACG	1.0	1.0	1.0
AKT2	1.0	1.0	1.0
RPS6KA2	1.0	1.0	1.0
CHEK2	1.0	1.0	1.0
AKT3	1.0	1.0	1.0
RPS6KA1	1.0	1.0	1.0
TRBC1	1.0	1.0	1.0
KDR	1.0	1.0	1.0
AKT1	1.0	1.0	1.0
BTRC	1.0	1.0	1.0
PRKACB	1.0	1.0	1.0
PRKCG	1.0	1.0	1.0
PRKCI	1.0	1.0	1.0
CSNK2A1	1.0	1.0	1.0
PRKCB	1.0	1.0	1.0
DAPK1	1.0	1.0	1.0
PRKCE	1.0	1.0	1.0
CSNK2A2	1.0	1.0	1.0
CSNK1D	1.0	1.0	1.0
CSNK1E	1.0	1.0	1.0
UHMK1	1.0	1.0	1.0
BCR	1.0	1.0	1.0
PRKD3	1.0	1.0	1.0
CSNK2B	1.0	1.0	1.0
BTK	1.0	1.0	1.0
PRKCQ	1.0	1.0	1.0
PRKD2	1.0	1.0	1.0
SIK1	1.0	1.0	1.0
ULK1	1.0	1.0	1.0
TLN1	1.0	1.0	1.0
TP53	1.0	1.0	1.0
PRKDC	1.0	1.0	1.0
PDGFB	1.0	1.0	1.0
PIK3R1	1.0	1.0	1.0
NLK	1.0	1.0	1.0
PLCG2	1.0	1.0	1.0
PLCG1	1.0	1.0	1.0
LYN	1.0	1.0	1.0
SRPK2	1.0	1.0	1.0
PLK3	1.0	1.0	1.0
YES1	1.0	1.0	1.0
FZD2	1.0	1.0	1.0
INSR	1.0	1.0	1.0
FN1	1.0	1.0	1.0
PTK6	1.0	1.0	1.0
BRAF	1.0	1.0	1.0
PTK2	1.0	1.0	1.0
WNK1	1.0	1.0	1.0
GRB2	1.0	1.0	1.0
CALM2	1.0	1.0	1.0
CDK16	1.0	1.0	1.0
ATR	1.0	1.0	1.0
RET	1.0	1.0	1.0
CD3G	1.0	1.0	1.0
CD3E	1.0	1.0	1.0
CD3D	1.0	1.0	1.0
IKBKB	1.0	1.0	1.0
RPTOR	1.0	1.0	1.0
XPO1	1.0	1.0	1.0
SMPD1	1.0	1.0	1.0
RAC1	1.0	1.0	1.0
IKBKG	1.0	1.0	1.0
JAK2	1.0	1.0	1.0
HRAS	1.0	1.0	1.0
IKBKE	1.0	1.0	1.0
JAK1	1.0	1.0	1.0
EDN1	1.0	1.0	1.0
SYK	1.0	1.0	1.0
HCK	1.0	1.0	1.0
KIT	1.0	1.0	1.0
SGK3	1.0	1.0	1.0
SGK1	1.0	1.0	1.0
GNAI3	1.0	1.0	1.0
CK1	1.0	1.0	1.0
CXCR4	1.0	1.0	1.0
CaMK2	1.0	1.0	1.0
EGFR	1.0	1.0	1.0
GNAI1	1.0	1.0	1.0
GNAI2	1.0	1.0	1.0
PPP2CB	1.0	1.0	1.0
NRAS	1.0	1.0	1.0
PAK1	1.0	1.0	1.0
FLNA	1.0	1.0	1.0
PAK2	1.0	1.0	1.0
PAK4	1.0	1.0	1.0
MAP3K1	1.0	1.0	1.0
CSNK1A1	1.0	1.0	1.0
HIPK1	1.0	1.0	1.0
VEGFA	1.0	1.0	1.0
PPP1CA	1.0	1.0	1.0
KITLG	1.0	1.0	1.0
AXL	1.0	1.0	1.0
CAMK4	1.0	1.0	1.0
CTNNB1	1.0	1.0	1.0
PKN1	1.0	1.0	1.0
PF4	1.0	1.0	1.0
EPO	1.0	1.0	1.0
TRAC	1.0	1.0	1.0
STK11	1.0	1.0	1.0
CCND1	1.0	1.0	1.0
CDH1	1.0	1.0	1.0
PIM1	1.0	1.0	1.0
EP300	1.0	1.0	1.0
NEK3	1.0	1.0	1.0
PIM2	1.0	1.0	1.0
NBN	1.0	1.0	1.0
MAP3K5	1.0	1.0	1.0
PDGFRB	1.0	1.0	1.0
MAP2K4	1.0	1.0	1.0
MAP2K1	1.0	1.0	1.0
CDKL5	1.0	1.0	1.0
MAP2K2	1.0	1.0	1.0
WNT5A	1.0	1.0	1.0
DYRK1A	1.0	1.0	1.0
DYRK1B	1.0	1.0	1.0
TNNI3K	1.0	1.0	1.0
MAPKAPK2	1.0	1.0	1.0
BLK	1.0	1.0	1.0
GNAZ	1.0	1.0	1.0
SHC1	1.0	1.0	1.0
PXN	1.0	1.0	1.0
STK4	1.0	1.0	1.0
GRK5	1.0	1.0	1.0
STK38	1.0	1.0	1.0
ABL1	1.0	1.0	1.0
ABL2	1.0	1.0	1.0
RIPK1	1.0	1.0	1.0
MAP2K7	1.0	1.0	1.0
MARK3	1.0	1.0	1.0
SMAD3	1.0	1.0	1.0
BDNF	1.0	1.0	1.0
IL2	1.0	1.0	1.0
GNAO1	1.0	1.0	1.0
GH2	1.0	1.0	1.0
CLK1	1.0	1.0	1.0
GH1	1.0	1.0	1.0
CXCL10	1.0	1.0	1.0
CXCL11	1.0	1.0	1.0
FER	1.0	1.0	1.0
GNAQ	1.0	1.0	1.0
GNB1	1.0	1.0	1.0
PIN1	1.0	1.0	1.0
FGFR1	1.0	1.0	1.0
