Overall graph size pval = 0.7298
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
SRF	0.0095	0.8435	8.0E-4
MYCN	0.0305	0.0013	0.89
MYC	0.5779	0.0026	0.9999
SP1	0.1321	0.9612	0.0026
FOXM1	0.0101	0.0112	0.269
E2F2	0.0558	0.0107	0.8037
EGR1	0.147	0.9092	0.0142
ZEB1	0.1503	1.0	0.0158
SOX9	0.1463	1.0	0.0158
HNF4A	0.2056	1.0	0.0176
RXRA	0.1167	0.8156	0.0202
CEBPB	0.1069	0.7973	0.0206
SMAD4	0.3011	1.0	0.021
IL13	0.3106	1.0	0.0213
SNAI2	0.2638	1.0	0.0223
TRRAP	0.0696	0.0239	0.7358
CEBPD	0.0689	0.7237	0.0266
KAT5	0.0291	0.0368	0.4146
XBP1	0.0958	0.6928	0.0305
ATR	0.1977	0.032	1.0
NELFCD	0.2694	0.0351	1.0
MAX	0.7768	0.0356	0.9999
TWIST2	0.0356	0.1458	0.1529
FOXA3	0.2056	1.0	0.0356
E2F3	0.2419	0.0359	0.9402
HELZ2	0.3066	0.9526	0.0361
PARP1	0.0367	0.0867	0.2946
ACTL6A	0.0517	0.0369	0.5927
RUVBL2	0.0517	0.0369	0.5927
MLX	0.2003	1.0	0.0371
VDR	0.112	0.0385	0.7661
MYBL2	0.0552	0.0389	0.59
KLF8	0.041	0.0805	0.3027
ATF2	0.2476	0.9129	0.0421
AGO2	0.1112	0.0423	0.7624
CTNNB1	0.1861	0.8459	0.0423
MED1	0.3485	0.958	0.044
TP53	0.6216	0.9919	0.0453
HIF1A	0.4089	0.9628	0.0486
NCOA2	0.2545	0.8733	0.0499
CDK12	0.2798	0.0522	1.0
ELOA	0.2798	0.0522	1.0
ELOB	0.2798	0.0522	1.0
NELFA	0.2798	0.0522	1.0
ELOC	0.2798	0.0522	1.0
NELFE	0.2798	0.0522	1.0
CTDP1	0.2798	0.0522	1.0
GTF2H1	0.2798	0.0522	1.0
GTF2H2	0.2798	0.0522	1.0
GTF2H3	0.2798	0.0522	1.0
GTF2H4	0.2798	0.0522	1.0
GTF2H5	0.2798	0.0522	1.0
CCNT2	0.2798	0.0522	1.0
CCNT1	0.2798	0.0522	1.0
SUPT16H	0.2798	0.0522	1.0
GTF2F1	0.2798	0.0522	1.0
GTF2F2	0.2798	0.0522	1.0
ELOA2	0.2798	0.0522	1.0
ELOA3	0.2798	0.0522	1.0
CDK9	0.2798	0.0522	1.0
CDK7	0.2798	0.0522	1.0
MNAT1	0.2798	0.0522	1.0
POLR2A	0.2798	0.0522	1.0
POLR2B	0.2798	0.0522	1.0
POLR2C	0.2798	0.0522	1.0
POLR2D	0.2798	0.0522	1.0
POLR2E	0.2798	0.0522	1.0
POLR2F	0.2798	0.0522	1.0
POLR2G	0.2798	0.0522	1.0
POLR2H	0.2798	0.0522	1.0
POLR2I	0.2798	0.0522	1.0
POLR2J	0.2798	0.0522	1.0
POLR2K	0.2798	0.0522	1.0
POLR2L	0.2798	0.0522	1.0
CCNK	0.2798	0.0522	1.0
CCNH	0.2798	0.0522	1.0
SUPT4H1	0.2798	0.0522	1.0
RAD51D	0.2798	0.0522	1.0
ELOA3D	0.2798	0.0522	1.0
TCEA1	0.2798	0.0522	1.0
ELOA3B	0.2798	0.0522	1.0
SUPT5H	0.2798	0.0522	1.0
ERCC3	0.2798	0.0522	1.0
CHEK1	0.2843	0.0531	1.0
SNAI1	0.0904	0.6402	0.056
MOV10	0.157	0.057	0.7912
AGO3	0.157	0.057	0.7912
AGO4	0.157	0.057	0.7912
AGO1	0.157	0.057	0.7912
TNRC6C	0.157	0.057	0.7912
TNRC6A	0.157	0.057	0.7912
TNRC6B	0.157	0.057	0.7912
RUVBL1	0.0936	0.0571	0.6466
MLXIPL	0.2839	1.0	0.0598
NCOA1	0.2893	0.8856	0.0608
PPARGC1A	0.1486	0.6873	0.0612
E2F4	0.2072	0.8373	0.0626
NOTCH1	0.0971	0.6214	0.0636
YBX1	0.3933	0.9635	0.0648
TBL1X	0.2948	0.8929	0.0666
TBL1XR1	0.2948	0.8929	0.0666
ERG	0.0759	0.4908	0.0694
TWIST1	0.0706	0.1917	0.2059
SSRP1	0.3718	0.074	1.0
NELFB	0.3675	0.0782	1.0
SMARCD3	0.3403	0.9056	0.0798
CHD9	0.3403	0.9056	0.0798
TGS1	0.3403	0.9056	0.0798
FOXA1	0.507	0.9837	0.0835
FOSL2	0.377	1.0	0.0848
LEF1	0.0869	0.329	0.1462
MED8	0.3798	1.0	0.0906
MED9	0.3798	1.0	0.0906
MED4	0.3798	1.0	0.0906
MED6	0.3798	1.0	0.0906
MED7	0.3798	1.0	0.0906
CDK19	0.3798	1.0	0.0906
MED19	0.3798	1.0	0.0906
MED16	0.3798	1.0	0.0906
MED15	0.3798	1.0	0.0906
MED18	0.3798	1.0	0.0906
MED17	0.3798	1.0	0.0906
MED11	0.3798	1.0	0.0906
MED14	0.3798	1.0	0.0906
MED13	0.3798	1.0	0.0906
MED10	0.3798	1.0	0.0906
MED27	0.3798	1.0	0.0906
MED26	0.3798	1.0	0.0906
MED29	0.3798	1.0	0.0906
MED28	0.3798	1.0	0.0906
MED23	0.3798	1.0	0.0906
MED22	0.3798	1.0	0.0906
MED25	0.3798	1.0	0.0906
MED24	0.3798	1.0	0.0906
MED21	0.3798	1.0	0.0906
MED20	0.3798	1.0	0.0906
MED30	0.3798	1.0	0.0906
MED31	0.3798	1.0	0.0906
CDK8	0.3798	1.0	0.0906
ARNT	0.8581	1.0	0.0906
CCNC	0.3798	1.0	0.0906
MED13L	0.3798	1.0	0.0906
THRAP3	0.3798	1.0	0.0906
FAM120B	0.3798	1.0	0.0906
CARM1	0.3856	0.9165	0.0934
IL4	0.2622	0.8472	0.0936
NCOA3	0.5665	1.0	0.0949
RBL2	0.2091	0.7505	0.1026
SMAD3	0.3908	0.9127	0.1027
GABPA	0.4705	0.1041	1.0
GABPB1	0.4713	0.1044	1.0
BCL6	0.554	1.0	0.1051
NFIC	0.2065	0.1054	0.731
ELL	0.4568	0.106	1.0
NCOA6	0.2777	0.7885	0.1066
TCF4	0.107	0.3981	0.154
PTTG1	0.1571	0.1074	0.6071
JUND	0.3247	0.8622	0.1128
ERBB4	0.2071	0.7278	0.1136
ZNF382	0.4574	0.1158	1.0
NR1I2	0.4653	1.0	0.1167
HOXB7	0.2102	0.7309	0.1168
RUNX2	0.1581	0.5756	0.1178
MED12	0.4628	1.0	0.1181
SALL4	0.1274	0.5216	0.1346
TFDP1	0.4686	0.1277	0.9124
NKX3-1	0.1281	0.1415	0.5136
E2F5	0.4135	1.0	0.1294
GATA6	0.1305	0.1428	0.5163
NFKB1	0.4326	0.8638	0.1311
LIN54	0.1329	0.1431	0.5169
LIN52	0.1329	0.1431	0.5169
LIN37	0.1329	0.1431	0.5169
LIN9	0.1329	0.1431	0.5169
SOX17	0.1336	0.5252	0.1392
CDKN2A	0.269	0.7761	0.1352
VEGFA	0.4108	1.0	0.1375
HMGA1	0.4132	1.0	0.1379
FOXA2	0.1412	0.3662	0.2089
ETS1	0.5174	0.9367	0.1417
RAD51	0.4056	1.0	0.1436
KLF5	0.1448	0.2947	0.3012
VHL	0.5474	1.0	0.1451
HDAC7	0.5423	0.1481	1.0
STAT6	0.6153	1.0	0.1497
TFAP2A	0.6338	0.9804	0.1569
RELA	0.4738	0.8666	0.1616
FOS	0.3259	0.7365	0.1623
FANCI	0.515	0.1767	1.0
MDC1	0.52	0.1775	1.0
POU2F1	0.2042	0.1833	0.5962
CREBBP	0.7775	0.9895	0.1873
NR4A1	0.5212	1.0	0.1875
ESR1	0.719	0.9787	0.1898
NPM1	0.2019	0.5745	0.1942
HDGF	0.5213	1.0	0.1948
ZBTB16	0.5201	0.1953	1.0
DCT	0.5221	1.0	0.1992
SOX2	0.204	0.4986	0.231
ASCL1	0.5217	0.2048	1.0
RBPJ	0.205	0.4868	0.2292
ERCC2	0.6758	0.2083	1.0
KLF4	0.2158	0.4362	0.2573
JUN	0.4142	0.7418	0.2198
EZH2	0.2253	0.3582	0.3378
RBL1	0.6069	1.0	0.2263
MTF1	0.2869	0.2318	0.6421
GLI2	0.4321	0.8257	0.2326
AHR	0.2916	0.2331	0.653
FANCD2	0.6028	0.235	1.0
SMARCA4	0.5988	0.2363	1.0
IL8	0.6118	0.2379	1.0
REST	0.6081	0.2497	1.0
ETV4	0.6052	1.0	0.252
EDN1	0.2868	0.6284	0.2539
PITX1	0.6131	0.2585	1.0
ZBTB17	0.2703	0.2601	0.553
MITF	0.616	1.0	0.2623
CEBPA	0.4189	0.7428	0.2641
HDAC4	0.2734	0.4104	0.3905
SP3	0.7418	0.9707	0.2738
EP300	0.7483	0.9588	0.2835
ATM	0.7813	0.2915	1.0
TCF7L2	0.382	0.2931	0.6974
SIRT1	0.4012	0.2937	0.6612
RBBP4	0.3749	0.297	0.684
DNMT1	0.3296	0.588	0.2981
SREBF1	0.4002	0.6631	0.3001
MYB	0.3087	0.302	0.5139
SPP1	0.6849	1.0	0.311
STAT3	0.8464	0.9798	0.3121
MAML2	0.6869	1.0	0.3138
NRF1	0.8228	0.3144	1.0
SATB1	0.389	0.6813	0.3173
BCL2	0.6899	1.0	0.3202
IRF1	0.8208	0.9841	0.3397
E2F6	0.7524	1.0	0.3415
FLI1	0.7412	0.349	1.0
ELK1	0.7481	0.3497	1.0
JUNB	0.8179	1.0	0.3499
GLI1	0.4665	0.7358	0.3614
MAML1	0.7488	1.0	0.3648
FOSL1	0.4459	0.6526	0.3813
ATF4	0.6664	0.8955	0.3862
TP73	0.8974	0.9947	0.3912
ING4	0.5423	0.7624	0.403
PPARD	0.8019	0.4044	1.0
CBFB	0.7973	0.9637	0.4057
FOXF2	0.4076	0.5063	0.5227
PAX6	0.4116	0.5113	0.524
ATF1	0.4124	0.5105	0.5296
PURA	0.4148	0.5357	0.5087
PAX3	0.4188	0.5058	0.5258
E2F1	0.8308	0.4208	0.9454
PPARA	0.6124	0.7708	0.4271
CREB1	0.5458	0.4398	0.6916
HDAC3	0.6157	0.805	0.4532
POU5F1	0.617	0.7979	0.4624
MTA1	0.6189	0.463	0.8061
ETS2	0.8421	1.0	0.4631
RB1	0.8018	0.9385	0.4773
IL37	0.6768	0.4854	0.8399
GATA3	0.4858	0.5401	0.5503
HOXA10	0.7912	1.0	0.5062
TNFRSF11B	0.7974	0.5069	1.0
TERT	0.7873	1.0	0.5077
AKT1	0.7951	0.5087	1.0
SUPT3H	0.7962	0.5099	1.0
USF2	0.6246	0.7381	0.5105
USF1	0.8352	0.513	0.95
BTF3	0.5137	0.5847	0.5794
HBP1	0.5154	0.5899	0.5783
REL	0.5155	0.5765	0.5902
AIP	0.7975	1.0	0.5167
HDAC5	0.517	0.5906	0.5774
HEY2	0.7967	1.0	0.5181
TCF3	0.7993	1.0	0.5201
MSX2	0.7995	0.5215	1.0
SP2	0.8033	1.0	0.5224
MEF2A	0.8011	1.0	0.525
IRF8	0.8014	1.0	0.5253
KLK3	0.7904	1.0	0.5257
TFE3	0.7961	1.0	0.5282
MET	0.7939	1.0	0.5284
HIPK2	0.796	0.5288	1.0
STAT4	0.5318	0.5656	0.5502
CDC6	0.7984	1.0	0.5355
PTGS2	0.7954	1.0	0.536
NANOG	0.7305	0.5374	0.857
NFYB	0.6694	0.7676	0.5413
NFYC	0.6694	0.7676	0.5413
CIITA	0.9072	0.5456	1.0
KAT2B	0.7315	0.8377	0.5628
PPARG	0.9009	0.9648	0.564
CDKN1A	0.733	0.8416	0.5653
RUNX3	0.9274	0.5679	0.9861
NR5A1	0.8506	0.5715	1.0
SP4	0.8539	0.5766	1.0
TAF9	0.8535	0.577	1.0
SOX6	0.8514	0.5834	1.0
HDAC1	0.9691	0.9966	0.5841
ESRRA	0.8514	0.5859	1.0
ELF3	0.8491	1.0	0.5876
HNF1A	0.8485	1.0	0.5886
MAPK1	0.8474	1.0	0.5914
MAPK3	0.8474	1.0	0.5914
HIC1	0.6028	0.6483	0.6272
ATF3	0.6038	0.6423	0.6359
TBP	0.6175	0.6418	0.6449
KLF6	0.8886	0.6258	1.0
MECP2	0.8239	0.6307	0.8849
KLF2	0.8852	1.0	0.6357
SPDEF	0.8917	0.6379	1.0
NFYA	0.7854	0.8325	0.6408
SREBF2	0.6771	0.6418	0.6681
KLF10	0.8898	1.0	0.6431
NOTCH3	0.8951	1.0	0.6514
MAML3	0.8924	1.0	0.6541
MAMLD1	0.8924	1.0	0.6541
TFAP2C	0.8962	1.0	0.6564
HDAC2	0.6771	0.6778	0.6575
ABCB1	0.6872	0.6751	0.7063
GATA2	0.6809	0.6853	0.6925
EPAS1	0.9582	1.0	0.6813
HSF1	0.6824	0.6859	0.6914
LMO2	0.6847	0.6844	0.6939
ATF6	0.9232	1.0	0.7011
KAT2A	0.7433	0.72	0.7459
CREB5	0.9436	1.0	0.732
HES1	0.9439	0.7385	1.0
FOXO1	0.8963	0.8964	0.74
YY1	0.9155	0.7495	0.9184
BRCA1	0.9026	0.8842	0.7497
WT1	0.9142	0.755	0.9112
CDX2	0.7972	0.7561	0.7759
CCND1	0.796	0.7588	0.7728
AR	0.8283	0.7592	0.7618
NCOR1	0.8072	0.7762	0.7597
NR1H4	0.9594	1.0	0.7756
TFDP2	0.9401	0.7913	0.9345
HEY1	0.8427	0.7921	0.8045
