Overall graph size pval = 0.7668
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MYCN	3.0E-4	1.0E-4	1.0
PTGDR	0.0033	4.0E-4	1.0
TFDP1	0.0151	5.0E-4	1.0
E2F3	0.0037	7.0E-4	1.0
E2F1	0.0075	0.0028	0.7832
RBL2	0.0413	1.0	0.0124
TP63	0.3812	1.0	0.069
TFDP2	0.2631	0.072	1.0
HDAC1	0.1782	1.0	0.0764
TP53	0.3673	0.9248	0.1047
ATR	0.108	0.2355	0.3131
MDC1	0.1088	0.2372	0.3145
CCNK	0.1774	0.3164	0.3618
CCNT2	0.1774	0.3164	0.3618
ELL	0.1774	0.3164	0.3618
CCNT1	0.1774	0.3164	0.3618
CCNH	0.1774	0.3164	0.3618
ELOA	0.1774	0.3164	0.3618
NELFB	0.1774	0.3164	0.3618
ELOB	0.1774	0.3164	0.3618
NELFA	0.1774	0.3164	0.3618
NELFCD	0.1774	0.3164	0.3618
ELOC	0.1774	0.3164	0.3618
NELFE	0.1774	0.3164	0.3618
SUPT16H	0.1774	0.3164	0.3618
GTF2F1	0.1774	0.3164	0.3618
GTF2F2	0.1774	0.3164	0.3618
RAD51D	0.1774	0.3164	0.3618
CTDP1	0.1774	0.3164	0.3618
SUPT4H1	0.1774	0.3164	0.3618
POLR2A	0.1774	0.3164	0.3618
POLR2B	0.1774	0.3164	0.3618
POLR2C	0.1774	0.3164	0.3618
POLR2D	0.1774	0.3164	0.3618
POLR2E	0.1774	0.3164	0.3618
POLR2F	0.1774	0.3164	0.3618
POLR2G	0.1774	0.3164	0.3618
POLR2H	0.1774	0.3164	0.3618
POLR2I	0.1774	0.3164	0.3618
POLR2J	0.1774	0.3164	0.3618
POLR2K	0.1774	0.3164	0.3618
POLR2L	0.1774	0.3164	0.3618
ELOA2	0.1774	0.3164	0.3618
GTF2H1	0.1774	0.3164	0.3618
ELOA3	0.1774	0.3164	0.3618
GTF2H2	0.1774	0.3164	0.3618
SSRP1	0.1774	0.3164	0.3618
GTF2H3	0.1774	0.3164	0.3618
SUPT5H	0.1774	0.3164	0.3618
GTF2H4	0.1774	0.3164	0.3618
GTF2H5	0.1774	0.3164	0.3618
CDK9	0.1774	0.3164	0.3618
CDK7	0.1774	0.3164	0.3618
ERCC3	0.1774	0.3164	0.3618
ELOA3D	0.1774	0.3164	0.3618
TCEA1	0.1774	0.3164	0.3618
ELOA3B	0.1774	0.3164	0.3618
CDK12	0.1774	0.3164	0.3618
MNAT1	0.1774	0.3164	0.3618
CHEK1	0.1807	0.2693	0.4436
E2F4	0.4389	1.0	0.2334
ERCC2	0.2626	0.3943	0.4126
ATM	0.4905	0.2676	1.0
YBX1	0.5045	1.0	0.27
JUN	0.5949	0.3027	1.0
FANCI	0.3836	0.6551	0.3085
FANCD2	0.3865	0.6516	0.3125
BRCA1	0.338	0.4671	0.4502
MYC	0.9172	1.0	0.4668
SIRT1	0.7884	1.0	0.5429
ATF2	0.7852	0.5439	1.0
FOS	0.7914	0.5456	1.0
ESR1	0.788	0.6035	1.0
FOXM1	0.7879	0.6514	1.0
SP1	0.7925	0.822	0.69
RELA	1.0	1.0	1.0
STAT3	1.0	1.0	1.0
