Overall graph size pval = 0.0601
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
CDK2	0.0011	7.0E-4	1.0
E2F1	0.0081	8.0E-4	1.0
E2F5	0.0036	1.0	0.0017
E2F4	0.0062	1.0	0.002
JUN	0.0041	0.0029	0.3907
FOS	0.0379	0.0042	1.0
TFDP1	0.0675	0.01	1.0
YBX1	0.0342	1.0	0.0151
CSNK2A1	0.3452	0.7994	0.0168
RBL2	0.0354	1.0	0.0193
RBL1	0.0358	1.0	0.0221
PLK3	0.1063	0.4516	0.0254
CHEK1	0.0511	0.0282	1.0
HDAC1	0.0562	1.0	0.0347
ESR1	0.0356	0.1151	0.2048
MYCN	0.1117	0.0718	1.0
LIN54	0.1374	1.0	0.0732
LIN52	0.1374	1.0	0.0732
LIN37	0.1374	1.0	0.0732
LIN9	0.1374	1.0	0.0732
E2F3	0.1123	0.0751	1.0
TP53	0.0787	0.2968	0.1323
PTGDR	0.1794	0.0817	1.0
CDK5	0.0938	0.0852	1.0
ATF2	0.1966	0.087	1.0
RBBP4	0.188	1.0	0.1099
PRKACA	0.1974	0.1817	1.0
AR	0.5196	1.0	0.1817
RELA	0.5207	1.0	0.1818
EP300	0.1819	0.4599	0.1919
PLK1	0.263	0.2015	1.0
FOXM1	0.2918	0.2281	1.0
TFDP2	0.5124	0.27	1.0
STAT3	0.585	1.0	0.2738
CDK7	0.3904	0.3222	1.0
MYC	0.5954	0.3914	1.0
MAX	0.6494	0.427	1.0
MRE11	0.4552	0.4394	1.0
SP1	0.5516	0.7345	0.443
YY1	0.5162	0.452	1.0
E2F6	0.5925	1.0	0.5288
AKT1	0.5851	0.5594	1.0
FANCD2	0.644	0.5802	1.0
RAD51D	0.6475	0.582	1.0
MAPK1	0.6165	0.591	1.0
CCNK	0.6941	0.6303	1.0
CCNT2	0.6941	0.6303	1.0
CCNT1	0.6941	0.6303	1.0
SUPT16H	0.6941	0.6303	1.0
GTF2F1	0.6941	0.6303	1.0
GTF2F2	0.6941	0.6303	1.0
SUPT4H1	0.6941	0.6303	1.0
ELOA2	0.6941	0.6303	1.0
ELOA3	0.6941	0.6303	1.0
SUPT5H	0.6941	0.6303	1.0
ELOA	0.6941	0.6303	1.0
NELFB	0.6941	0.6303	1.0
ELOB	0.6941	0.6303	1.0
NELFCD	0.6941	0.6303	1.0
NELFA	0.6941	0.6303	1.0
ELOC	0.6941	0.6303	1.0
NELFE	0.6941	0.6303	1.0
CTDP1	0.6941	0.6303	1.0
POLR2A	0.6941	0.6303	1.0
POLR2B	0.6941	0.6303	1.0
POLR2C	0.6941	0.6303	1.0
POLR2D	0.6941	0.6303	1.0
POLR2E	0.6941	0.6303	1.0
POLR2F	0.6941	0.6303	1.0
POLR2G	0.6941	0.6303	1.0
POLR2H	0.6941	0.6303	1.0
POLR2I	0.6941	0.6303	1.0
POLR2J	0.6941	0.6303	1.0
POLR2K	0.6941	0.6303	1.0
POLR2L	0.6941	0.6303	1.0
GTF2H2	0.6941	0.6303	1.0
GTF2H3	0.6941	0.6303	1.0
GTF2H4	0.6941	0.6303	1.0
GTF2H5	0.6941	0.6303	1.0
ERCC3	0.6941	0.6303	1.0
ELOA3D	0.6941	0.6303	1.0
TCEA1	0.6941	0.6303	1.0
ELOA3B	0.6941	0.6303	1.0
ELL	0.7429	0.6385	1.0
MDC1	0.7071	0.6536	1.0
CCNH	0.7229	0.6642	1.0
MNAT1	0.7229	0.6642	1.0
GTF2H1	0.7244	0.6655	1.0
ERCC2	0.7343	0.6714	1.0
SSRP1	0.7429	0.679	1.0
CDK1	0.7664	0.7306	1.0
ATR	0.8257	0.7877	1.0
BRCA1	0.8442	0.7955	1.0
MAPK3	0.8536	0.8363	1.0
CDK12	0.8772	0.8469	1.0
CDK9	0.8877	0.8595	1.0
ATM	0.9554	0.9345	1.0
NR3C1	1.0	1.0	1.0
TP63	1.0	1.0	1.0
FANCI	1.0	1.0	1.0
TP73	1.0	1.0	1.0
SIRT1	1.0	1.0	1.0
