Overall graph size pval = 0.4661
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
PTGDR	0.0011	1.0	1.0E-4
MYCN	1.0E-4	0.5857	1.0E-4
TFDP1	5.0E-4	1.0	1.0E-4
E2F1	2.0E-4	0.6103	1.0E-4
E2F3	1.0E-4	1.0	1.0E-4
RBL2	0.0043	5.0E-4	1.0
E2F5	0.0051	8.0E-4	1.0
RBL1	0.0047	0.0012	1.0
TFDP2	0.0277	1.0	0.0014
SREBF2	0.0506	1.0	0.0037
ATR	0.004	0.1603	0.0181
MDC1	0.0043	0.1619	0.0199
E2F2	0.043	1.0	0.0078
CCNK	0.0081	0.1895	0.0277
CCNH	0.0081	0.1895	0.0277
SUPT4H1	0.0081	0.1895	0.0277
CDK12	0.0081	0.1895	0.0277
ELOA	0.0081	0.1895	0.0277
NELFB	0.0081	0.1895	0.0277
ELOB	0.0081	0.1895	0.0277
NELFA	0.0081	0.1895	0.0277
ELOC	0.0081	0.1895	0.0277
NELFE	0.0081	0.1895	0.0277
RAD51D	0.0081	0.1895	0.0277
CTDP1	0.0081	0.1895	0.0277
GTF2H1	0.0081	0.1895	0.0277
GTF2H2	0.0081	0.1895	0.0277
GTF2H3	0.0081	0.1895	0.0277
GTF2H4	0.0081	0.1895	0.0277
GTF2H5	0.0081	0.1895	0.0277
ELOA3D	0.0081	0.1895	0.0277
TCEA1	0.0081	0.1895	0.0277
ELOA3B	0.0081	0.1895	0.0277
CCNT2	0.0081	0.1895	0.0277
CCNT1	0.0081	0.1895	0.0277
SUPT16H	0.0081	0.1895	0.0277
GTF2F1	0.0081	0.1895	0.0277
GTF2F2	0.0081	0.1895	0.0277
ELOA2	0.0081	0.1895	0.0277
ELOA3	0.0081	0.1895	0.0277
SUPT5H	0.0081	0.1895	0.0277
CDK9	0.0081	0.1895	0.0277
CDK7	0.0081	0.1895	0.0277
MNAT1	0.0081	0.1895	0.0277
POLR2A	0.0081	0.1895	0.0277
POLR2B	0.0081	0.1895	0.0277
POLR2C	0.0081	0.1895	0.0277
POLR2D	0.0081	0.1895	0.0277
POLR2E	0.0081	0.1895	0.0277
POLR2F	0.0081	0.1895	0.0277
POLR2G	0.0081	0.1895	0.0277
POLR2H	0.0081	0.1895	0.0277
POLR2I	0.0081	0.1895	0.0277
POLR2J	0.0081	0.1895	0.0277
POLR2K	0.0081	0.1895	0.0277
POLR2L	0.0081	0.1895	0.0277
ERCC3	0.0081	0.1895	0.0277
CHEK1	0.0093	0.1991	0.0253
SOX2	0.0101	0.3377	0.0113
BRCA1	0.0458	0.7372	0.0115
E2F4	0.0522	0.0119	1.0
SREBF1	0.0364	0.687	0.0125
SSRP1	0.0134	0.2148	0.039
POU5F1	0.0874	1.0	0.0173
NANOG	0.1035	1.0	0.019
ELL	0.0217	0.2702	0.0428
CREB5	0.1049	0.0267	1.0
NELFCD	0.0289	0.2924	0.0563
BTF3	0.1057	0.0333	1.0
AHR	0.1084	1.0	0.0386
POU2F1	0.1107	1.0	0.0403
EZH2	0.0848	0.6124	0.0406
IL12B	0.1313	1.0	0.0504
JAK2	0.1313	1.0	0.0504
TYK2	0.1313	1.0	0.0504
IL12RB1	0.1313	1.0	0.0504
NFYB	0.1845	1.0	0.0528
NFYC	0.1845	1.0	0.0528
FANCI	0.0528	0.1632	0.2182
ERCC2	0.0537	0.3413	0.0855
HDAC7	0.1918	1.0	0.0549
REST	0.0551	0.2175	0.156
TP63	0.1072	0.056	0.5314
E2F6	0.1637	0.0692	1.0
NFYA	0.0735	0.4999	0.0697
HDAC1	0.1585	0.0717	0.7317
NRF1	0.318	0.0775	1.0
FANCD2	0.078	0.1977	0.2443
MLX	0.0789	0.1855	0.2545
SOX17	0.0821	0.2414	0.196
MAX	0.1563	0.5803	0.0978
ATM	0.2905	1.0	0.1014
MLXIPL	0.1035	0.2155	0.2909
DNMT1	0.3207	0.1221	1.0
TP53	0.2046	0.1392	0.5239
ATF2	0.4539	1.0	0.1556
IRF9	0.3513	0.1574	1.0
JUNB	0.3599	1.0	0.1647
RB1	0.4021	0.1758	1.0
TWIST2	0.4728	0.1794	1.0
SP4	0.4018	0.1828	1.0
ATF3	0.3539	1.0	0.1841
LIN54	0.3513	0.1855	1.0
LIN52	0.3513	0.1855	1.0
LIN37	0.3513	0.1855	1.0
LIN9	0.3513	0.1855	1.0
SIRT1	0.3216	0.1932	0.7521
WWTR1	0.4131	0.2006	1.0
AGO2	0.2006	0.3973	0.293
PURA	0.3444	0.2014	1.0
YBX1	0.5302	0.2201	1.0
SNAI1	0.4485	1.0	0.2202
ZBTB16	0.4065	0.222	1.0
RBBP4	0.4025	0.2231	1.0
PGR	0.4134	1.0	0.224
TFAP2C	0.4533	0.2278	1.0
MYBL2	0.4021	1.0	0.2289
MOV10	0.2305	0.4258	0.3155
AGO3	0.2305	0.4258	0.3155
AGO4	0.2305	0.4258	0.3155
AGO1	0.2305	0.4258	0.3155
TNRC6C	0.2305	0.4258	0.3155
TNRC6A	0.2305	0.4258	0.3155
TNRC6B	0.2305	0.4258	0.3155
GABPB1	0.4831	0.2349	1.0
SOX6	0.407	0.2356	1.0
GABPA	0.4864	0.2358	1.0
ESRRA	0.4072	1.0	0.2368
IL8	0.4496	0.2454	1.0
CREM	0.4109	0.2484	1.0
KLF6	0.4575	0.2488	1.0
NR4A1	0.4562	0.2498	1.0
REL	0.4073	1.0	0.2505
IL23R	0.4076	1.0	0.2658
IL23A	0.4076	1.0	0.2658
NFIC	0.4996	0.2659	1.0
NR1I2	0.4992	0.2686	1.0
HDAC9	0.5314	1.0	0.2735
CBFB	0.5582	1.0	0.286
FOSL2	0.4579	1.0	0.2886
TWIST1	0.6662	0.2956	1.0
STAT1	0.4554	0.3003	0.7539
USF1	0.3026	0.5733	0.3042
SPDEF	0.4963	1.0	0.3098
SATB1	0.4965	1.0	0.318
IL37	0.6138	0.3181	1.0
GLI1	0.5032	1.0	0.3278
YY1	0.3857	0.6503	0.3367
IRF1	0.3805	0.6415	0.3398
SMAD7	0.5767	0.3409	1.0
CREB1	0.6472	1.0	0.3415
DDIT3	0.5715	0.3435	1.0
SRF	0.6505	0.3469	1.0
TCF4	0.6186	0.3526	1.0
HIF1A	0.814	1.0	0.3616
FOS	0.3619	0.5182	0.3874
KAT2B	0.5773	1.0	0.3695
PAX5	0.6232	0.3703	1.0
VHL	0.6126	0.3755	1.0
GLI2	0.5785	1.0	0.3759
HEY1	0.5795	1.0	0.3775
GATA3	0.3803	0.4556	0.5197
NR3C1	0.7567	0.3892	1.0
BCL6	0.6761	1.0	0.3897
KLF5	0.5736	1.0	0.3916
RARA	0.6711	0.3947	1.0
XBP1	0.8618	0.4073	1.0
VDR	0.649	1.0	0.4173
STAT6	0.7314	0.4199	1.0
ERG	0.665	1.0	0.4286
CDKN1A	0.6483	1.0	0.4304
MYC	0.6485	0.8427	0.4323
ING4	0.678	0.4327	1.0
STAT5B	0.7043	1.0	0.4812
GATA1	0.7852	0.4893	1.0
PTTG1	0.6991	1.0	0.4926
TP73	0.7878	1.0	0.4983
HNF4A	0.7018	1.0	0.5001
ATF4	0.7235	1.0	0.5116
JUND	0.7291	1.0	0.5134
STAT5A	0.7517	1.0	0.5162
USF2	0.535	0.5231	0.6585
HDAC2	0.7411	0.5392	1.0
FOSL1	0.773	1.0	0.5533
MYB	0.8637	1.0	0.5695
SMAD3	0.8747	0.5744	1.0
PPARGC1A	0.8845	0.5767	1.0
SP1	0.7477	0.8225	0.5813
TBL1X	0.6473	0.5896	0.7334
TBL1XR1	0.6473	0.5896	0.7334
CHD9	0.6495	0.5896	0.7344
SMARCD3	0.6495	0.5896	0.7344
TGS1	0.6495	0.5896	0.7344
CARM1	0.6495	0.5896	0.7344
CEBPA	0.7984	1.0	0.6046
NCOA6	0.6692	0.6057	0.7479
RUNX1	0.6514	0.6297	0.7095
HELZ2	0.7268	0.642	0.7832
FOXA1	0.9151	0.645	1.0
FOXA2	0.8428	1.0	0.6475
MED1	0.7433	0.6531	0.7928
FOXM1	0.8537	1.0	0.6576
NCOA2	0.746	0.6587	0.7909
WT1	0.8879	0.66	1.0
SP3	0.7319	0.6683	0.7707
CEBPB	0.9355	0.6733	1.0
NCOA1	0.7727	0.6735	0.8107
ETS1	0.757	0.6854	0.7967
ARNT	0.7813	0.8239	0.6881
CTNNB1	0.9395	0.6892	1.0
RUNX3	0.9107	1.0	0.7068
RXRA	0.823	0.7225	0.846
PPARA	0.7888	0.7248	0.8019
JUN	0.8523	0.8239	0.7737
STAT3	0.9355	0.9576	0.7759
EGR1	0.9731	0.7865	1.0
STAT4	0.9587	1.0	0.7879
AR	0.9692	0.7986	1.0
ESR1	0.912	0.8244	0.8984
CREBBP	0.9428	0.8417	0.9286
EP300	0.9899	0.8486	1.0
RELA	0.9944	0.9837	0.9612
NFKB1	0.9996	1.0	0.9896
ATF1	1.0	1.0	1.0
SPI1	1.0	1.0	1.0
MAML2	1.0	1.0	1.0
TRRAP	1.0	1.0	1.0
MAML1	1.0	1.0	1.0
CCNC	1.0	1.0	1.0
RBPJ	1.0	1.0	1.0
ELK1	1.0	1.0	1.0
KAT5	1.0	1.0	1.0
SOX9	1.0	1.0	1.0
MEF2A	1.0	1.0	1.0
MED8	1.0	1.0	1.0
MED9	1.0	1.0	1.0
HNF1A	1.0	1.0	1.0
MED4	1.0	1.0	1.0
MED6	1.0	1.0	1.0
RUNX2	1.0	1.0	1.0
MED7	1.0	1.0	1.0
MAML3	1.0	1.0	1.0
CLOCK	1.0	1.0	1.0
ATF6	1.0	1.0	1.0
HOXB7	1.0	1.0	1.0
ABCB1	1.0	1.0	1.0
EPAS1	1.0	1.0	1.0
GATA4	1.0	1.0	1.0
KLK3	1.0	1.0	1.0
GATA2	1.0	1.0	1.0
TERT	1.0	1.0	1.0
TP53BP2	1.0	1.0	1.0
CDK19	1.0	1.0	1.0
FOXF2	1.0	1.0	1.0
ZNF382	1.0	1.0	1.0
NFATC3	1.0	1.0	1.0
NFATC2	1.0	1.0	1.0
NFATC1	1.0	1.0	1.0
CDC6	1.0	1.0	1.0
FLI1	1.0	1.0	1.0
SMARCA4	1.0	1.0	1.0
MED13L	1.0	1.0	1.0
SNAI2	1.0	1.0	1.0
HBP1	1.0	1.0	1.0
MED19	1.0	1.0	1.0
MED16	1.0	1.0	1.0
MED15	1.0	1.0	1.0
CD3D	1.0	1.0	1.0
MED18	1.0	1.0	1.0
MED17	1.0	1.0	1.0
MED12	1.0	1.0	1.0
MECP2	1.0	1.0	1.0
MED11	1.0	1.0	1.0
MED14	1.0	1.0	1.0
MED13	1.0	1.0	1.0
MED10	1.0	1.0	1.0
IL10	1.0	1.0	1.0
EDN1	1.0	1.0	1.0
PARP1	1.0	1.0	1.0
NCOA3	1.0	1.0	1.0
TSC22D3	1.0	1.0	1.0
ACTL6A	1.0	1.0	1.0
IL13	1.0	1.0	1.0
PAX6	1.0	1.0	1.0
MED27	1.0	1.0	1.0
F2	1.0	1.0	1.0
MED26	1.0	1.0	1.0
MED29	1.0	1.0	1.0
SERPINB5	1.0	1.0	1.0
MED28	1.0	1.0	1.0
MED23	1.0	1.0	1.0
MED22	1.0	1.0	1.0
MED25	1.0	1.0	1.0
KAT2A	1.0	1.0	1.0
MED24	1.0	1.0	1.0
ZEB1	1.0	1.0	1.0
NCOR1	1.0	1.0	1.0
PAX8	1.0	1.0	1.0
MED21	1.0	1.0	1.0
MTF1	1.0	1.0	1.0
MED20	1.0	1.0	1.0
PPARG	1.0	1.0	1.0
PPARD	1.0	1.0	1.0
PTGS2	1.0	1.0	1.0
ASCL1	1.0	1.0	1.0
ARNTL	1.0	1.0	1.0
HSF1	1.0	1.0	1.0
SPP1	1.0	1.0	1.0
NPM1	1.0	1.0	1.0
CDX2	1.0	1.0	1.0
CDKN2A	1.0	1.0	1.0
NR1H4	1.0	1.0	1.0
VEGFA	1.0	1.0	1.0
HIPK2	1.0	1.0	1.0
PER1	1.0	1.0	1.0
MAMLD1	1.0	1.0	1.0
FOXA3	1.0	1.0	1.0
ETS2	1.0	1.0	1.0
HOXA10	1.0	1.0	1.0
ZFP36	1.0	1.0	1.0
CCND1	1.0	1.0	1.0
RUVBL2	1.0	1.0	1.0
RUVBL1	1.0	1.0	1.0
PITX1	1.0	1.0	1.0
MSX2	1.0	1.0	1.0
LMO2	1.0	1.0	1.0
MITF	1.0	1.0	1.0
CDC25A	1.0	1.0	1.0
HIC1	1.0	1.0	1.0
NOTCH3	1.0	1.0	1.0
