Overall graph size pval = 0.0166
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
RHOA	0.0281	0.0141	1.0
MET	0.0303	0.0183	1.0
ERBB3	0.0359	0.0188	1.0
NRG1	0.0381	0.0199	1.0
INSR	0.0381	0.02	1.0
PF4	0.0372	0.0207	1.0
CXCL10	0.0372	0.0207	1.0
CXCL11	0.0372	0.0207	1.0
CXCL9	0.0372	0.0207	1.0
YWHAG	0.0557	1.0	0.0209
NBN	0.0508	1.0	0.0211
HLA-DRB1	0.0415	0.0217	1.0
HLA-DRA	0.0415	0.0217	1.0
CD4	0.0415	0.0217	1.0
FLNA	0.0417	0.0225	1.0
WNT5A	0.0417	0.0225	1.0
FZD2	0.0437	0.0235	1.0
FN1	0.0358	0.0245	1.0
ITGB3	0.0358	0.0245	1.0
TLN1	0.0358	0.0248	1.0
ZAP70	0.048	0.0253	1.0
ERBB2	0.0463	0.0255	1.0
TRBC1	0.0471	0.0259	1.0
CD3E	0.0471	0.0259	1.0
CD3D	0.0471	0.0259	1.0
TRAC	0.0471	0.0259	1.0
KDR	0.0429	0.0275	1.0
CD3G	0.0493	0.0275	1.0
VEGFA	0.0429	0.0275	1.0
CD247	0.0493	0.0275	1.0
FGR	0.0452	0.0286	1.0
RET	0.0451	0.0291	1.0
RAC1	0.0507	0.0322	1.0
CDC42	0.0532	0.0322	1.0
YES1	0.0511	0.0331	1.0
SYK	0.055	0.0343	1.0
JAK1	0.0608	0.0356	1.0
PRKCQ	0.0632	0.0369	1.0
GNAI3	0.0666	0.0373	1.0
GNAI1	0.0666	0.0373	1.0
GNAI2	0.0666	0.0373	1.0
GNAZ	0.0666	0.0373	1.0
GNAO1	0.0666	0.0373	1.0
CDK1	0.2681	1.0	0.0505
JAK2	0.0871	0.0537	1.0
LCK	0.1066	0.0646	1.0
CHEK1	0.1861	1.0	0.0711
LYN	0.1191	0.0777	1.0
FYN	0.1281	0.0858	1.0
PRKCD	0.1596	0.1041	1.0
SRC	0.1856	0.123	1.0
AKT1	0.3761	1.0	0.1633
CSNK2A1	0.5534	1.0	0.2517
ARAF	1.0	1.0	1.0
ACTB	1.0	1.0	1.0
RPS6KA4	1.0	1.0	1.0
RPS6KA3	1.0	1.0	1.0
TBK1	1.0	1.0	1.0
RPS6KA5	1.0	1.0	1.0
PPP2R1B	1.0	1.0	1.0
PPP2R1A	1.0	1.0	1.0
PRKACG	1.0	1.0	1.0
AKT2	1.0	1.0	1.0
RPS6KA2	1.0	1.0	1.0
CHEK2	1.0	1.0	1.0
AKT3	1.0	1.0	1.0
RPS6KA1	1.0	1.0	1.0
PRKACA	1.0	1.0	1.0
BTRC	1.0	1.0	1.0
PRKACB	1.0	1.0	1.0
PRKCG	1.0	1.0	1.0
PRKCI	1.0	1.0	1.0
PRKCH	1.0	1.0	1.0
PRKCB	1.0	1.0	1.0
DAPK1	1.0	1.0	1.0
PRKCE	1.0	1.0	1.0
CSNK2A2	1.0	1.0	1.0
CSNK1D	1.0	1.0	1.0
PRKCA	1.0	1.0	1.0
UHMK1	1.0	1.0	1.0
BCR	1.0	1.0	1.0
PRKD3	1.0	1.0	1.0
CSNK2B	1.0	1.0	1.0
BTK	1.0	1.0	1.0
PRKD2	1.0	1.0	1.0
SIK1	1.0	1.0	1.0
ULK1	1.0	1.0	1.0
PRKD1	1.0	1.0	1.0
TP53	1.0	1.0	1.0
PRKDC	1.0	1.0	1.0
PDGFB	1.0	1.0	1.0
PIK3R1	1.0	1.0	1.0
NLK	1.0	1.0	1.0
PRKCZ	1.0	1.0	1.0
PPP3R1	1.0	1.0	1.0
PLCG2	1.0	1.0	1.0
SFN	1.0	1.0	1.0
PLCG1	1.0	1.0	1.0
SRPK2	1.0	1.0	1.0
PLK3	1.0	1.0	1.0
PLK1	1.0	1.0	1.0
PTK6	1.0	1.0	1.0
CDC7	1.0	1.0	1.0
BRAF	1.0	1.0	1.0
PTK2	1.0	1.0	1.0
WNK1	1.0	1.0	1.0
