Overall graph size pval = 0.3578
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
FAM20C	2.0E-4	1.0E-4	1.0
CDK2	0.142	0.9999	1.0E-4
FYN	0.0073	9.0E-4	1.0
CHEK1	0.1494	1.0	0.0043
CAMK2D	0.0176	0.0048	1.0
WNK1	0.0309	0.0125	1.0
STK4	0.043	0.0164	1.0
ERBB2	0.0192	0.0475	0.2665
PKC	0.0623	0.0268	1.0
BTK	0.0782	0.0324	1.0
ZAP70	0.1075	0.0371	1.0
PRKCD	0.1688	0.0425	1.0
CSNK1D	0.1099	0.0468	1.0
PRKCA	0.1567	0.0473	0.8813
FGR	0.1265	0.0578	1.0
CDC42	0.1481	0.0648	1.0
SYK	0.1551	0.0675	1.0
YES1	0.1565	0.0722	1.0
PDPK1	0.0739	0.1558	0.4146
CSK	0.1763	0.0749	1.0
CAMK2A	0.2226	0.0756	1.0
DAPK1	0.21	1.0	0.0823
SRC	0.1336	0.0875	0.6621
UHMK1	0.1955	0.0906	1.0
GNAI3	0.2282	0.0922	1.0
GNAI1	0.2282	0.0922	1.0
GNAI2	0.2282	0.0922	1.0
GNAZ	0.2282	0.0922	1.0
GNAO1	0.2282	0.0922	1.0
SHC1	0.2131	0.0943	1.0
MRE11	0.2394	1.0	0.0993
ABL1	0.2196	0.1061	1.0
HDAC1	0.2244	1.0	0.1153
SIN3A	0.2454	1.0	0.1175
PPP2R5C	0.298	0.1239	1.0
CCNA2	0.2911	1.0	0.1242
AURKB	0.2077	0.6002	0.126
CBL	0.2367	1.0	0.1299
PIK3CA	0.2071	0.1338	1.0
NEK3	0.3297	1.0	0.1391
MAPKAPK5	0.3072	0.1504	1.0
DYRK2	0.3079	0.1522	1.0
JAK2	0.3387	0.1594	1.0
ABL2	0.2498	0.1636	1.0
SRPK1	0.255	0.1637	1.0
RHOA	0.2973	0.1671	1.0
HIPK1	0.2663	0.1698	1.0
ACTB	0.3071	1.0	0.1701
BCR	0.2664	0.1731	1.0
PTK2B	0.2684	0.1777	1.0
PTPN11	0.2954	0.1802	1.0
PTK2	0.2978	0.1855	1.0
SMPD1	0.375	1.0	0.1915
BLK	0.2924	0.1937	1.0
PDGFB	0.2964	0.195	1.0
NEK9	0.3016	0.1972	1.0
SOS1	0.3048	0.1988	1.0
CDK5	0.2701	0.2009	0.7198
BTRC	0.4348	1.0	0.2037
MET	0.3247	0.2153	1.0
TP53	0.3538	0.2174	1.0
NBN	0.4952	1.0	0.2248
LYN	0.2284	0.286	0.4767
PRKD2	0.3488	0.2304	1.0
PIK3R1	0.3495	0.2334	1.0
PF4	0.4082	0.2337	1.0
CXCL10	0.4082	0.2337	1.0
CXCL11	0.4082	0.2337	1.0
CXCL9	0.4082	0.2337	1.0
CLK1	0.3533	0.2339	1.0
ERBB3	0.4087	0.2346	1.0
PPP2R3B	0.4002	1.0	0.2361
EDN1	0.3572	0.2364	1.0
EPO	0.3542	0.2383	1.0
EPOR	0.3542	0.2383	1.0
CSNK2A2	0.7025	1.0	0.2388
LCK	0.4774	0.2404	1.0
TLN1	0.3743	0.2461	1.0
FN1	0.3738	0.2474	1.0
ITGB3	0.3738	0.2474	1.0
PDGFRB	0.3727	0.2479	1.0
INSR	0.4036	0.2504	1.0
NRG1	0.4314	0.2529	1.0
MAP2K4	0.3756	0.2538	1.0
PKN1	0.386	0.2562	1.0
GNAQ	0.4023	0.257	1.0
PAK1	0.5519	0.2601	1.0
HLA-DRB1	0.4469	0.2603	1.0
