Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
ESR1	upregulates-expression	ZEB1		ESR1-active-by-network-sig	1.0		ZEB1-R	18.113306490382545	1.3598498014923098E-8
MAX	downregulates-expression	PDGFRB		MAX-G	-4.048184010595176	0.0174540422325496	PDGFRB-R	18.113306490382545	1.3598498014923098E-8
MAX	downregulates-expression	PDGFRB		MAX-inactive-by-network-sig	-1.0		PDGFRB-R	18.113306490382545	1.3598498014923098E-8
TP53	upregulates-expression	PDGFRB		TP53-active-by-network-sig	1.0		PDGFRB-R	18.113306490382545	1.3598498014923098E-8
MYC	downregulates-expression	PDGFRB		MYC-inactive-by-network-sig	-1.0		PDGFRB-R	18.113306490382545	1.3598498014923098E-8
TP53	upregulates-expression	MMP2		TP53-active-by-network-sig	1.0		MMP2-R	16.777317578672214	5.172536386816781E-8
RUNX2	upregulates-expression	MMP2		RUNX2-active-by-network-sig	1.0		MMP2-R	16.777317578672214	5.172536386816781E-8
RUNX2	upregulates-expression	MMP2		RUNX2-G	7.466476082822157	5.719402198361E-4	MMP2-R	16.777317578672214	5.172536386816781E-8
TP53	upregulates-expression	VCAN		TP53-active-by-network-sig	1.0		VCAN-R	15.927195294453584	1.21033884367964E-7
RUNX2	upregulates-expression	COL1A1		RUNX2-active-by-network-sig	1.0		COL1A1-R	15.40657205781681	2.03709259576636E-7
RUNX2	upregulates-expression	COL1A1		RUNX2-G	7.466476082822157	5.719402198361E-4	COL1A1-R	15.40657205781681	2.03709259576636E-7
MAX	downregulates-expression	COL1A2		MAX-inactive-by-network-sig	-1.0		COL1A2-R	15.044626020166282	2.92551235893509E-7
MAX	downregulates-expression	COL1A2		MAX-G	-4.048184010595176	0.0174540422325496	COL1A2-R	15.044626020166282	2.92551235893509E-7
MYC	downregulates-expression	COL1A2		MYC-inactive-by-network-sig	-1.0		COL1A2-R	15.044626020166282	2.92551235893509E-7
TP53	upregulates-expression	HIC1		TP53-active-by-network-sig	1.0		HIC1-R	14.11923005414598	7.380678682720441E-7
NOTCH1	upregulates-expression	HEYL		NOTCH1-active-by-network-sig	1.0		HEYL-R	14.091262028587302	7.590015415028459E-7
RUNX2	upregulates-expression	ITGBL1		RUNX2-active-by-network-sig	1.0		ITGBL1-R	13.635109042584553	1.19769816082335E-6
RUNX2	upregulates-expression	ITGBL1		RUNX2-G	7.466476082822157	5.719402198361E-4	ITGBL1-R	13.635109042584553	1.19769816082335E-6
E2F2	downregulates-expression	PLAU		E2F2-inactive-by-network-sig	-1.0		PLAU-R	12.48964134182167	3.76545692888838E-6
E2F3	downregulates-expression	PLAU		E2F3-inactive-by-network-sig	-1.0		PLAU-R	12.48964134182167	3.76545692888838E-6
TFDP1	downregulates-expression	PLAU		TFDP1-inactive-by-network-sig	-1.0		PLAU-R	12.48964134182167	3.76545692888838E-6
ESR1	upregulates-expression	CXCL12		ESR1-active-by-network-sig	1.0		CXCL12-R	11.525277026581136	9.87724405832351E-6
SMAD4	upregulates-expression	ITGB5		SMAD4-active-by-network-sig	1.0		ITGB5-R	11.194897874723765	1.37441418113045E-5
TP53	upregulates-expression	THBS1		TP53-active-by-network-sig	1.0		THBS1-R	10.984890849614114	1.6955965322637698E-5
RUNX2	upregulates-expression	SNAI2		RUNX2-G	7.466476082822157	5.719402198361E-4	SNAI2-R	10.612487768670267	2.46067990597544E-5
RUNX2	upregulates-expression	SNAI2		RUNX2-active-by-network-sig	1.0		SNAI2-R	10.612487768670267	2.46067990597544E-5
TP53	upregulates-expression	SNAI2		TP53-active-by-network-sig	1.0		SNAI2-R	10.612487768670267	2.46067990597544E-5
ESRRA	downregulates-expression	SNAI2		ESRRA-G	-2.688864473795917	0.0679580637372577	SNAI2-R	10.612487768670267	2.46067990597544E-5
ESRRA	downregulates-expression	SNAI2		ESRRA-inactive-by-network-sig	-1.0		SNAI2-R	10.612487768670267	2.46067990597544E-5
RUNX2	upregulates-expression	ITGA5		RUNX2-active-by-network-sig	1.0		ITGA5-R	10.27171592574981	3.45979569355391E-5
RUNX2	upregulates-expression	ITGA5		RUNX2-G	7.466476082822157	5.719402198361E-4	ITGA5-R	10.27171592574981	3.45979569355391E-5
ESR1	upregulates-expression	RARA		ESR1-active-by-network-sig	1.0		RARA-R	9.961087523407446	4.72013755208056E-5
NOTCH1	upregulates-expression	ACTA2		NOTCH1-active-by-network-sig	1.0		ACTA2-R	9.726598986905383	5.96749044504953E-5
NOTCH1	upregulates-expression	GATA3		NOTCH1-active-by-network-sig	1.0		GATA3-R	9.66538845387853	6.344174632163579E-5
MAX	downregulates-expression	SFXN3		MAX-G	-4.048184010595176	0.0174540422325496	SFXN3-R	8.255104759557064	2.599282934118E-4
MAX	downregulates-expression	SFXN3		MAX-inactive-by-network-sig	-1.0		SFXN3-R	8.255104759557064	2.599282934118E-4
MYC	downregulates-expression	SFXN3		MYC-inactive-by-network-sig	-1.0		SFXN3-R	8.255104759557064	2.599282934118E-4
SMAD4	upregulates-expression	RUNX1T1		SMAD4-active-by-network-sig	1.0		RUNX1T1-R	8.255104759557064	2.599282934118E-4
ESR1	upregulates-expression	FOXA1		ESR1-active-by-network-sig	1.0		FOXA1-R	8.185939559587855	2.785425967713E-4
MYC	upregulates-expression	DKC1		MYC-inactive-by-network-sig	-1.0		DKC1-R	-7.939179866562783	3.564987349788E-4
MAX	upregulates-expression	DKC1		MAX-inactive-by-network-sig	-1.0		DKC1-R	-7.939179866562783	3.564987349788E-4
MAX	upregulates-expression	DKC1		MAX-G	-4.048184010595176	0.0174540422325496	DKC1-R	-7.939179866562783	3.564987349788E-4
SMAD4	upregulates-expression	ENG		SMAD4-active-by-network-sig	1.0		ENG-R	7.565525327473786	5.180051739295E-4
ESR1	upregulates-expression	FOXP1		ESR1-active-by-network-sig	1.0		FOXP1-R	7.0569453591390126	8.614053632699E-4
COL10A1	upregulates-expression	RUNX2		COL10A1-G	7.055553510896642	8.626051435731E-4	RUNX2-R	11.109727398214611	1.49660328966735E-5
ESRRA	downregulates-expression	NR2F1		ESRRA-G	-2.688864473795917	0.0679580637372577	NR2F1-R	7.0524130615393545	8.653183694862E-4
ESRRA	downregulates-expression	NR2F1		ESRRA-inactive-by-network-sig	-1.0		NR2F1-R	7.0524130615393545	8.653183694862E-4
FAM20C	phosphorylates	VCAN	S2116	FAM20C-active-by-network-sig	1.0		VCAN-P-S2116	7.001224057774199	9.107664522111E-4
TP53	upregulates-expression	HGF		TP53-active-by-network-sig	1.0		HGF-R	6.6777128768542635	0.0012586533783795
PARP1	downregulates-expression	SERPINF1		PARP1-G	-6.556743494723124	0.0014205040654014	SERPINF1-R	14.08161526816415	7.663588777083452E-7
HSF1	downregulates-expression	HSD17B6		HSF1-G	-6.62689756532415	0.0013242651656832	HSD17B6-R	6.320820752008881	0.0017984668050676
FAM20C	phosphorylates	FBN1	S2702	FAM20C-active-by-network-sig	1.0		FBN1-P-S2702	6.256209590993587	0.0019185039469028
TP53	upregulates-expression	ZNF385A		TP53-active-by-network-sig	1.0		ZNF385A-R	5.756484462868239	0.0031622089434099
E2F2	downregulates-expression	SERPINE1		E2F2-inactive-by-network-sig	-1.0		SERPINE1-R	5.3479631935628165	0.0047578319196653
E2F3	downregulates-expression	SERPINE1		E2F3-inactive-by-network-sig	-1.0		SERPINE1-R	5.3479631935628165	0.0047578319196653
MAX	downregulates-expression	SERPINE1		MAX-G	-4.048184010595176	0.0174540422325496	SERPINE1-R	5.3479631935628165	0.0047578319196653
MAX	downregulates-expression	SERPINE1		MAX-inactive-by-network-sig	-1.0		SERPINE1-R	5.3479631935628165	0.0047578319196653
TGIF2	downregulates-expression	SERPINE1		TGIF2-G	-6.212166797233725	0.0020048885671814	SERPINE1-R	5.3479631935628165	0.0047578319196653
