Overall graph size pval = 0.0832
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MYC	0.0079	0.9998	1.0E-4
LIN54	1.0E-4	1.0E-4	0.0134
LIN52	1.0E-4	1.0E-4	0.0134
LIN37	1.0E-4	1.0E-4	0.0134
FOXM1	1.0E-4	0.0978	1.0E-4
RBBP4	1.0E-4	6.0E-4	0.0311
E2F1	1.0E-4	0.0874	1.0E-4
E2F2	0.001	0.5806	1.0E-4
E2F3	1.0E-4	0.7338	1.0E-4
E2F4	1.0E-4	1.0E-4	0.6528
E2F5	1.0E-4	1.0E-4	1.0
E2F6	0.0052	1.0E-4	1.0
TP53	4.0E-4	1.0E-4	0.4548
MYCN	1.0E-4	0.8582	1.0E-4
ESR1	6.0E-4	1.0E-4	0.7141
RBL2	1.0E-4	1.0E-4	1.0
RBL1	7.0E-4	1.0E-4	1.0
LIN9	1.0E-4	1.0E-4	0.0134
MAX	0.0365	0.9806	4.0E-4
TFDP1	0.0014	0.5239	5.0E-4
TFDP2	5.0E-4	0.0735	0.0042
MYBL2	0.0057	1.0	7.0E-4
GATA3	0.0383	8.0E-4	1.0
ATM	0.0098	0.7205	0.0016
NELFB	0.0132	1.0	0.0017
NKX3-1	0.0145	1.0	0.0017
IRF1	0.0019	0.1818	0.0031
TERT	0.0248	0.002	1.0
MCM6	0.0156	1.0	0.0021
BRCA1	0.0038	0.308	0.0023
YBX1	0.0191	0.0023	0.7655
MSC	0.0236	0.0025	1.0
HIST3H2BB	0.0239	0.0026	1.0
H3F3B	0.0239	0.0026	1.0
HIST2H3C	0.0239	0.0026	1.0
HIST1H3E	0.0239	0.0026	1.0
HIST1H4C	0.0239	0.0026	1.0
HIST1H2AC	0.0239	0.0026	1.0
HIST1H2BH	0.0239	0.0026	1.0
HIST1H2BG	0.0239	0.0026	1.0
HIST1H2BB	0.0239	0.0026	1.0
HIST1H2BA	0.0239	0.0026	1.0
HIST1H2BD	0.0239	0.0026	1.0
H2BFS	0.0239	0.0026	1.0
HIST1H2BN	0.0239	0.0026	1.0
HIST1H2BM	0.0239	0.0026	1.0
HIST1H2BO	0.0239	0.0026	1.0
HIST1H2BJ	0.0239	0.0026	1.0
HIST1H2BL	0.0239	0.0026	1.0
HIST1H2BK	0.0239	0.0026	1.0
PTGDR	0.0087	0.5972	0.0027
ASF1B	0.0142	1.0	0.0028
MCM5	0.0167	1.0	0.0031
POLE3	0.0138	1.0	0.0033
NELFCD	0.0316	1.0	0.0039
VHL	0.0464	0.0048	1.0
CCND3	0.0287	1.0	0.005
HIST2H2BE	0.0393	0.0052	1.0
NCOA3	0.0513	0.0055	0.7944
CDC6	0.006	0.3058	0.0099
ERCC2	0.0533	1.0	0.0064
ATR	0.0376	1.0	0.0076
RELA	0.0273	0.5534	0.0077
MDC1	0.0384	1.0	0.008
RAD51D	0.0374	1.0	0.0083
PPP1R13B	0.0429	1.0	0.0093
TP53BP2	0.0429	1.0	0.0093
CDKN2A	0.0106	0.0781	0.0728
CDK12	0.0562	1.0	0.0125
ELOA	0.0562	1.0	0.0125
ELOB	0.0562	1.0	0.0125
ELOC	0.0562	1.0	0.0125
NELFA	0.0562	1.0	0.0125
NELFE	0.0562	1.0	0.0125
CTDP1	0.0562	1.0	0.0125
GTF2H1	0.0562	1.0	0.0125
GTF2H3	0.0562	1.0	0.0125
GTF2H4	0.0562	1.0	0.0125
GTF2H5	0.0562	1.0	0.0125
CCNT2	0.0562	1.0	0.0125
SUPT16H	0.0562	1.0	0.0125
ELOA2	0.0562	1.0	0.0125
ELOA3	0.0562	1.0	0.0125
CDK7	0.0562	1.0	0.0125
MNAT1	0.0562	1.0	0.0125
CCNK	0.0562	1.0	0.0125
CCNH	0.0562	1.0	0.0125
SUPT4H1	0.0562	1.0	0.0125
ELOA3D	0.0562	1.0	0.0125
TCEA1	0.0562	1.0	0.0125
ELOA3B	0.0562	1.0	0.0125
SUPT5H	0.0562	1.0	0.0125
ERCC3	0.0562	1.0	0.0125
CCNT1	0.0132	0.3754	0.0174
GTF2F1	0.0132	0.3754	0.0174
GTF2F2	0.0132	0.3754	0.0174
CDK9	0.0132	0.3754	0.0174
POLR2A	0.0132	0.3754	0.0174
POLR2B	0.0132	0.3754	0.0174
POLR2C	0.0132	0.3754	0.0174
POLR2D	0.0132	0.3754	0.0174
POLR2E	0.0132	0.3754	0.0174
POLR2G	0.0132	0.3754	0.0174
