Overall graph size pval = 0.5517
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
SRF	0.0105	8.0E-4	0.8381
MYCN	0.0269	0.8889	8.0E-4
MYC	0.5826	0.9998	0.0021
SP1	0.1387	0.0037	0.9599
FOXM1	0.0068	0.2588	0.015
E2F2	0.0487	0.8021	0.0107
EGR1	0.1501	0.0138	0.909
ZEB1	0.1469	0.0148	1.0
SOX9	0.1476	0.0157	1.0
HNF4A	0.1993	0.0168	1.0
RXRA	0.1211	0.0199	0.8108
IL13	0.3087	0.0211	1.0
SMAD4	0.3036	0.0212	1.0
CEBPB	0.1025	0.0213	0.7922
SNAI2	0.2638	0.0222	1.0
TRRAP	0.0642	0.7342	0.0233
CEBPD	0.0687	0.0277	0.7166
KAT5	0.03	0.4048	0.0362
TWIST2	0.03	0.1428	0.1426
XBP1	0.0996	0.0304	0.6924
MAX	0.7834	0.9998	0.0312
VDR	0.1066	0.7688	0.0322
ATR	0.2059	1.0	0.0332
E2F3	0.2359	0.9422	0.0342
NELFCD	0.2771	1.0	0.0351
ACTL6A	0.0477	0.5861	0.0354
RUVBL2	0.0477	0.5861	0.0354
HELZ2	0.3058	0.0362	0.9503
PARP1	0.0362	0.2958	0.0846
FOXA3	0.2057	0.0364	1.0
AGO2	0.108	0.7604	0.0376
MYBL2	0.0509	0.5904	0.0383
KLF8	0.0388	0.3	0.0827
MLX	0.2069	0.0396	1.0
ATF2	0.2449	0.0414	0.9095
CTNNB1	0.1797	0.0424	0.8531
MED1	0.3481	0.0452	0.9552
TP53	0.6118	0.0476	0.9915
HIF1A	0.422	0.0497	0.9637
CDK12	0.2923	1.0	0.0517
ELOA	0.2923	1.0	0.0517
ELOB	0.2923	1.0	0.0517
NELFA	0.2923	1.0	0.0517
ELOC	0.2923	1.0	0.0517
NELFE	0.2923	1.0	0.0517
CTDP1	0.2923	1.0	0.0517
GTF2H1	0.2923	1.0	0.0517
GTF2H2	0.2923	1.0	0.0517
GTF2H3	0.2923	1.0	0.0517
GTF2H4	0.2923	1.0	0.0517
GTF2H5	0.2923	1.0	0.0517
CCNT2	0.2923	1.0	0.0517
CCNT1	0.2923	1.0	0.0517
SUPT16H	0.2923	1.0	0.0517
GTF2F1	0.2923	1.0	0.0517
GTF2F2	0.2923	1.0	0.0517
ELOA2	0.2923	1.0	0.0517
ELOA3	0.2923	1.0	0.0517
CDK9	0.2923	1.0	0.0517
CDK7	0.2923	1.0	0.0517
MNAT1	0.2923	1.0	0.0517
POLR2A	0.2923	1.0	0.0517
POLR2B	0.2923	1.0	0.0517
POLR2C	0.2923	1.0	0.0517
POLR2D	0.2923	1.0	0.0517
POLR2E	0.2923	1.0	0.0517
POLR2F	0.2923	1.0	0.0517
POLR2G	0.2923	1.0	0.0517
POLR2H	0.2923	1.0	0.0517
POLR2I	0.2923	1.0	0.0517
POLR2J	0.2923	1.0	0.0517
POLR2K	0.2923	1.0	0.0517
POLR2L	0.2923	1.0	0.0517
CCNK	0.2923	1.0	0.0517
CCNH	0.2923	1.0	0.0517
SUPT4H1	0.2923	1.0	0.0517
RAD51D	0.2923	1.0	0.0517
ELOA3D	0.2923	1.0	0.0517
TCEA1	0.2923	1.0	0.0517
ELOA3B	0.2923	1.0	0.0517
SUPT5H	0.2923	1.0	0.0517
ERCC3	0.2923	1.0	0.0517
CHEK1	0.2893	1.0	0.0521
NCOA2	0.2541	0.0525	0.8693
MOV10	0.1595	0.7919	0.0533
AGO3	0.1595	0.7919	0.0533
AGO4	0.1595	0.7919	0.0533
AGO1	0.1595	0.7919	0.0533
TNRC6C	0.1595	0.7919	0.0533
TNRC6A	0.1595	0.7919	0.0533
TNRC6B	0.1595	0.7919	0.0533
SNAI1	0.0935	0.0535	0.6483
RUVBL1	0.0893	0.641	0.0569
PPARGC1A	0.1382	0.059	0.6785
NOTCH1	0.094	0.06	0.6303
MLXIPL	0.2888	0.0606	1.0
E2F4	0.196	0.0617	0.8295
NCOA1	0.2918	0.0626	0.8803
YBX1	0.3887	0.0659	0.9612
TWIST1	0.066	0.1935	0.1892
ERG	0.0798	0.0708	0.4934
NELFB	0.3778	1.0	0.0758
TBL1X	0.2987	0.0762	0.8899
TBL1XR1	0.2987	0.0762	0.8899
SSRP1	0.3794	1.0	0.0773
FOXA1	0.5003	0.0827	0.9828
FOSL2	0.3729	0.0852	1.0
LEF1	0.0855	0.1489	0.3246
SMARCD3	0.3438	0.0879	0.9012
CHD9	0.3438	0.0879	0.9012
TGS1	0.3438	0.0879	0.9012
MED8	0.3724	0.0899	1.0
MED9	0.3724	0.0899	1.0
MED4	0.3724	0.0899	1.0
MED6	0.3724	0.0899	1.0
MED7	0.3724	0.0899	1.0
