Overall graph size pval = 0.5735
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MED1	3.0E-4	0.4184	1.0E-4
MED8	1.0E-4	0.0998	1.0E-4
MED9	1.0E-4	0.0998	1.0E-4
MED4	1.0E-4	0.0998	1.0E-4
MED6	1.0E-4	0.0998	1.0E-4
MED7	1.0E-4	0.0998	1.0E-4
CDK19	1.0E-4	0.0998	1.0E-4
MED19	1.0E-4	0.0998	1.0E-4
MED16	1.0E-4	0.0998	1.0E-4
MED15	1.0E-4	0.0998	1.0E-4
MED18	1.0E-4	0.0998	1.0E-4
MED17	1.0E-4	0.0998	1.0E-4
MED12	1.0E-4	0.1193	1.0E-4
MED11	1.0E-4	0.0998	1.0E-4
MED14	1.0E-4	0.0998	1.0E-4
MED13	1.0E-4	0.0998	1.0E-4
MED10	1.0E-4	0.0998	1.0E-4
MED27	1.0E-4	0.0998	1.0E-4
MED26	1.0E-4	0.0998	1.0E-4
MED29	1.0E-4	0.0998	1.0E-4
MED28	1.0E-4	0.0998	1.0E-4
MED23	1.0E-4	0.1075	1.0E-4
MED22	1.0E-4	0.0998	1.0E-4
MED25	1.0E-4	0.0998	1.0E-4
MED24	1.0E-4	0.0998	1.0E-4
MED21	1.0E-4	0.0998	1.0E-4
MED20	1.0E-4	0.0998	1.0E-4
MITF	0.001	1.0	1.0E-4
MED30	1.0E-4	0.0998	1.0E-4
MED31	1.0E-4	0.0998	1.0E-4
CDK8	1.0E-4	0.0998	1.0E-4
KLF8	1.0E-4	0.0063	0.0072
CCNC	1.0E-4	0.0998	1.0E-4
HELZ2	2.0E-4	0.4051	1.0E-4
MED13L	1.0E-4	0.0998	1.0E-4
NCOA1	5.0E-4	0.444	1.0E-4
NCOA2	4.0E-4	0.4362	1.0E-4
NCOA3	1.0E-4	0.2253	1.0E-4
RXRA	1.0E-4	0.5007	1.0E-4
THRAP3	1.0E-4	0.1092	1.0E-4
FAM120B	1.0E-4	0.0998	1.0E-4
NFKB1	0.0019	0.6203	2.0E-4
PPARGC1A	3.0E-4	0.281	4.0E-4
PPARG	0.0021	0.5728	4.0E-4
CTNNB1	0.0034	1.0	4.0E-4
