Overall graph size pval = 0.6294
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
TFDP1	0.0095	0.4466	0.0079
RBL2	0.0183	0.0107	1.0
E2F1	0.0762	1.0	0.0191
E2F4	0.0365	0.0199	1.0
RBL1	0.0364	0.0236	1.0
TP53	0.1303	0.0566	0.6813
YBX1	0.1633	0.0801	1.0
MYC	0.2571	1.0	0.0885
PTGDR	0.1139	0.5455	0.1309
MYCN	0.1624	1.0	0.1143
E2F3	0.1715	1.0	0.1195
E2F6	0.1739	0.1293	1.0
E2F5	0.1744	0.1321	1.0
FOS	0.4739	1.0	0.1607
TFDP2	0.1616	0.3163	0.2898
LIN54	0.3714	0.2304	1.0
LIN52	0.3714	0.2304	1.0
LIN37	0.3714	0.2304	1.0
LIN9	0.3714	0.2304	1.0
RELA	0.772	0.3005	1.0
EP300	0.3773	0.3084	0.6571
RBBP4	0.4716	0.3219	1.0
ESR1	0.4709	0.3252	0.7306
SP1	0.6793	1.0	0.4149
TP73	0.5646	1.0	0.4184
JUN	0.7224	1.0	0.4473
NR3C1	0.7705	1.0	0.448
ATR	0.5673	1.0	0.4935
HDAC1	0.5698	0.4948	1.0
FANCD2	0.5675	1.0	0.4971
RAD51D	0.5693	1.0	0.4985
MDC1	0.5699	1.0	0.501
FOXM1	0.6467	1.0	0.5719
CCNK	0.6468	1.0	0.5736
CCNT2	0.6468	1.0	0.5736
CCNT1	0.6468	1.0	0.5736
CCNH	0.6468	1.0	0.5736
ELOA	0.6468	1.0	0.5736
NELFB	0.6468	1.0	0.5736
ELOB	0.6468	1.0	0.5736
NELFA	0.6468	1.0	0.5736
NELFCD	0.6468	1.0	0.5736
ELOC	0.6468	1.0	0.5736
NELFE	0.6468	1.0	0.5736
SUPT16H	0.6468	1.0	0.5736
GTF2F1	0.6468	1.0	0.5736
GTF2F2	0.6468	1.0	0.5736
CTDP1	0.6468	1.0	0.5736
SUPT4H1	0.6468	1.0	0.5736
POLR2A	0.6468	1.0	0.5736
POLR2B	0.6468	1.0	0.5736
POLR2C	0.6468	1.0	0.5736
POLR2D	0.6468	1.0	0.5736
POLR2E	0.6468	1.0	0.5736
POLR2F	0.6468	1.0	0.5736
POLR2G	0.6468	1.0	0.5736
POLR2H	0.6468	1.0	0.5736
POLR2I	0.6468	1.0	0.5736
POLR2J	0.6468	1.0	0.5736
POLR2K	0.6468	1.0	0.5736
POLR2L	0.6468	1.0	0.5736
ELOA2	0.6468	1.0	0.5736
GTF2H1	0.6468	1.0	0.5736
ELOA3	0.6468	1.0	0.5736
GTF2H2	0.6468	1.0	0.5736
GTF2H3	0.6468	1.0	0.5736
SUPT5H	0.6468	1.0	0.5736
GTF2H4	0.6468	1.0	0.5736
GTF2H5	0.6468	1.0	0.5736
CDK9	0.6468	1.0	0.5736
CDK7	0.6468	1.0	0.5736
ERCC3	0.6468	1.0	0.5736
ELOA3D	0.6468	1.0	0.5736
TCEA1	0.6468	1.0	0.5736
ELOA3B	0.6468	1.0	0.5736
CDK12	0.6468	1.0	0.5736
MNAT1	0.6468	1.0	0.5736
ELL	0.7144	1.0	0.5821
ATM	0.7187	1.0	0.5887
ERCC2	0.717	1.0	0.6457
SSRP1	0.7144	1.0	0.6477
ATF2	0.8337	1.0	0.6612
MAX	0.8721	1.0	0.6613
YY1	0.7686	1.0	0.7226
BRCA1	0.8112	1.0	0.7516
FANCI	0.8747	1.0	0.8413
CHEK1	0.9038	1.0	0.8416
TP63	0.9049	1.0	0.8424
SIRT1	1.0	1.0	1.0
AR	1.0	1.0	1.0
STAT3	1.0	1.0	1.0
