Overall graph size pval = 0.9345
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
E2F1	0.0018	1.0E-4	0.9695
E2F4	1.0E-4	1.0	1.0E-4
MYCN	0.0127	0.0014	1.0
E2F3	0.0155	0.0019	1.0
FOXM1	0.0295	0.0061	1.0
RBL2	0.0336	1.0	0.007
E2F5	0.0309	1.0	0.007
HDAC1	0.0689	1.0	0.0191
RBBP4	0.0295	0.5534	0.033
E2F6	0.1427	1.0	0.0534
RBL1	0.1421	1.0	0.0567
TP53	0.4938	0.9776	0.0614
LIN54	0.0698	0.5074	0.0928
LIN52	0.0698	0.5074	0.0928
LIN37	0.0698	0.5074	0.0928
LIN9	0.0698	0.5074	0.0928
PTGDR	0.4018	0.1022	1.0
ESR1	0.1395	0.1584	0.57
TFDP1	0.2743	0.1506	0.7586
MYC	0.6531	0.2196	1.0
TFDP2	0.2632	0.2465	0.5888
MDC1	0.5223	0.3047	1.0
ATR	0.5256	0.3076	1.0
RAD51D	0.5262	0.3107	1.0
AR	0.6208	0.3543	1.0
EP300	0.6192	0.3568	1.0
CCNK	0.6324	0.4002	1.0
CCNT2	0.6324	0.4002	1.0
CCNT1	0.6324	0.4002	1.0
CCNH	0.6324	0.4002	1.0
ELOA	0.6324	0.4002	1.0
NELFB	0.6324	0.4002	1.0
ELOB	0.6324	0.4002	1.0
NELFA	0.6324	0.4002	1.0
NELFCD	0.6324	0.4002	1.0
ELOC	0.6324	0.4002	1.0
NELFE	0.6324	0.4002	1.0
SUPT16H	0.6324	0.4002	1.0
GTF2F1	0.6324	0.4002	1.0
GTF2F2	0.6324	0.4002	1.0
CTDP1	0.6324	0.4002	1.0
SUPT4H1	0.6324	0.4002	1.0
POLR2A	0.6324	0.4002	1.0
POLR2B	0.6324	0.4002	1.0
POLR2C	0.6324	0.4002	1.0
POLR2D	0.6324	0.4002	1.0
POLR2E	0.6324	0.4002	1.0
POLR2F	0.6324	0.4002	1.0
POLR2G	0.6324	0.4002	1.0
POLR2H	0.6324	0.4002	1.0
POLR2I	0.6324	0.4002	1.0
POLR2J	0.6324	0.4002	1.0
POLR2K	0.6324	0.4002	1.0
POLR2L	0.6324	0.4002	1.0
ELOA2	0.6324	0.4002	1.0
GTF2H1	0.6324	0.4002	1.0
ELOA3	0.6324	0.4002	1.0
GTF2H2	0.6324	0.4002	1.0
GTF2H3	0.6324	0.4002	1.0
SUPT5H	0.6324	0.4002	1.0
GTF2H4	0.6324	0.4002	1.0
GTF2H5	0.6324	0.4002	1.0
CDK9	0.6324	0.4002	1.0
CDK7	0.6324	0.4002	1.0
ERCC3	0.6324	0.4002	1.0
ELOA3D	0.6324	0.4002	1.0
TCEA1	0.6324	0.4002	1.0
ELOA3B	0.6324	0.4002	1.0
CDK12	0.6324	0.4002	1.0
MNAT1	0.6324	0.4002	1.0
JUN	0.456	0.6316	0.4257
ELL	0.7201	0.4286	1.0
ATM	0.7165	0.4294	1.0
YBX1	0.7321	1.0	0.4698
SSRP1	0.7201	0.4829	1.0
ERCC2	0.7226	0.4889	1.0
TP73	0.5183	0.5682	0.5978
FANCI	0.81	0.6326	1.0
FANCD2	0.8142	0.634	1.0
SP1	0.7806	0.6352	0.8617
BRCA1	0.847	0.6401	1.0
CHEK1	0.8723	0.6613	1.0
TP63	0.8741	0.6617	1.0
FOS	0.7311	0.7249	0.7268
RELA	0.9081	0.7564	1.0
STAT3	0.9417	0.777	1.0
ATF2	0.9455	0.7844	1.0
MAX	0.9641	0.8022	1.0
YY1	0.9078	0.8159	1.0
NR3C1	1.0	1.0	1.0
SIRT1	1.0	1.0	1.0
