Overall graph size pval = 0.5724
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MED1	1.0E-4	1.0E-4	0.4106
MED8	1.0E-4	1.0E-4	0.1015
MED9	1.0E-4	1.0E-4	0.1015
MED4	1.0E-4	1.0E-4	0.1015
MED6	1.0E-4	1.0E-4	0.1015
MED7	1.0E-4	1.0E-4	0.1015
CDK19	1.0E-4	1.0E-4	0.1015
MED19	1.0E-4	1.0E-4	0.1015
MED16	1.0E-4	1.0E-4	0.1015
MED15	1.0E-4	1.0E-4	0.1015
MED18	1.0E-4	1.0E-4	0.1015
MED17	1.0E-4	1.0E-4	0.1015
MED12	1.0E-4	1.0E-4	0.1189
MED11	1.0E-4	1.0E-4	0.1015
MED14	1.0E-4	1.0E-4	0.1015
MED13	1.0E-4	1.0E-4	0.1015
MED10	1.0E-4	1.0E-4	0.1015
MED27	1.0E-4	1.0E-4	0.1015
MED26	1.0E-4	1.0E-4	0.1015
MED29	1.0E-4	1.0E-4	0.1015
MED28	1.0E-4	1.0E-4	0.1015
MED23	1.0E-4	1.0E-4	0.1106
MED22	1.0E-4	1.0E-4	0.1015
MED25	1.0E-4	1.0E-4	0.1015
MED24	1.0E-4	1.0E-4	0.1015
MED21	1.0E-4	1.0E-4	0.1015
MED20	1.0E-4	1.0E-4	0.1015
MED30	1.0E-4	1.0E-4	0.1015
MED31	1.0E-4	1.0E-4	0.1015
CDK8	1.0E-4	1.0E-4	0.1015
KLF8	1.0E-4	0.0086	0.0058
CCNC	1.0E-4	1.0E-4	0.1015
HELZ2	1.0E-4	1.0E-4	0.3996
MED13L	1.0E-4	1.0E-4	0.1015
NCOA1	3.0E-4	1.0E-4	0.4355
NCOA2	1.0E-4	1.0E-4	0.4259
NCOA3	1.0E-4	1.0E-4	0.2195
RXRA	1.0E-4	1.0E-4	0.4947
THRAP3	1.0E-4	1.0E-4	0.1103
FAM120B	1.0E-4	1.0E-4	0.1015
PPARG	0.0012	3.0E-4	0.5735
MITF	0.0018	3.0E-4	1.0
PPARGC1A	8.0E-4	5.0E-4	0.2868
NFKB1	0.0034	5.0E-4	0.6282
CTNNB1	0.0044	5.0E-4	1.0
CREBBP	0.0031	6.0E-4	0.6503
RELA	0.0069	7.0E-4	0.6723
ETV4	0.0047	0.0011	1.0
TWIST1	0.0022	0.0015	0.3774
ESR1	0.081	1.0	0.0019
SRF	0.0108	0.0026	1.0
TWIST2	0.0033	0.0045	0.2928
CREB3L3	0.0097	0.0039	1.0
CEBPB	0.021	0.004	1.0
IL4	0.024	0.0045	1.0
EGR1	0.0097	0.0055	0.5232
SPDEF	0.0376	1.0	0.007
CBFB	0.0072	0.1849	0.009
HIPK2	0.02	1.0	0.0075
ERBB4	0.0459	1.0	0.0087
EP300	0.009	0.0361	0.0865
MSC	0.0373	0.0103	1.0
IL13	0.0468	0.0111	1.0
ARNT	0.0191	0.0118	0.5254
FOXA2	0.0361	0.5592	0.0124
NCOR1	0.0126	0.1595	0.0427
ELF1	0.0331	0.0138	1.0
FOS	0.0267	0.0139	0.5819
NR4A1	0.052	0.0155	1.0
ATF4	0.0508	0.016	1.0
WT1	0.1181	0.0184	1.0
HIF1A	0.0196	0.031	0.271
IL2RG	0.0481	0.0225	1.0
REL	0.0621	0.0228	1.0
