Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
ESR1	upregulates-expression	TFF3		ESR1-inactive-by-network-sig	-1.0		TFF3-R	-11.92859298457274	6.59899637708565E-6
GATA3	upregulates-expression	TFF3		GATA3-inactive-by-network-sig	-1.0		TFF3-R	-11.92859298457274	6.59899637708565E-6
GATA3	upregulates-expression	TFF3		GATA3-G	-2.900327748120986	0.0550051892543653	TFF3-R	-11.92859298457274	6.59899637708565E-6
ESR1	upregulates-expression	TFF1		ESR1-inactive-by-network-sig	-1.0		TFF1-R	-9.41498112557312	8.149400281042629E-5
GATA3	upregulates-expression	TFF1		GATA3-G	-2.900327748120986	0.0550051892543653	TFF1-R	-9.41498112557312	8.149400281042629E-5
GATA3	upregulates-expression	TFF1		GATA3-inactive-by-network-sig	-1.0		TFF1-R	-9.41498112557312	8.149400281042629E-5
NELFB	downregulates-expression	TFF1		NELFB-active-by-network-sig	1.0		TFF1-R	-9.41498112557312	8.149400281042629E-5
BRCA1	downregulates-expression	TFF1		BRCA1-active-by-network-sig	1.0		TFF1-R	-9.41498112557312	8.149400281042629E-5
YBX1	downregulates-expression	KPNA2		YBX1-inactive-by-network-sig	-1.0		KPNA2-R	7.87284536234974	3.809488810355E-4
TFDP1	upregulates-expression	CDC45		TFDP1-active-by-network-sig	1.0		CDC45-R	7.844028844582476	3.92086199924E-4
E2F1	upregulates-expression	CDC45		E2F1-active-by-network-sig	1.0		CDC45-R	7.844028844582476	3.92086199924E-4
TFDP1	upregulates-expression	ORC1		TFDP1-active-by-network-sig	1.0		ORC1-R	7.67956911029839	4.621740019006E-4
E2F3	upregulates-expression	ORC1		E2F3-active-by-network-sig	1.0		ORC1-R	7.67956911029839	4.621740019006E-4
E2F1	upregulates-expression	ORC1		E2F1-active-by-network-sig	1.0		ORC1-R	7.67956911029839	4.621740019006E-4
E2F2	upregulates-expression	ORC1		E2F2-active-by-network-sig	1.0		ORC1-R	7.67956911029839	4.621740019006E-4
E2F4	downregulates-expression	MCM10		E2F4-inactive-by-network-sig	-1.0		MCM10-R	7.67956911029839	4.621740019006E-4
ESR1	upregulates-expression	FOXA1		ESR1-inactive-by-network-sig	-1.0		FOXA1-R	-7.67956911029839	4.621740019006E-4
MYCN	upregulates-expression	MCM10		MYCN-active-by-network-sig	1.0		MCM10-R	7.67956911029839	4.621740019006E-4
MYC	upregulates-expression	FOXM1		MYC-active-by-network-sig	1.0		FOXM1-R	7.295904267719166	6.783112749951E-4
E2F1	upregulates-expression	FOXM1		E2F1-active-by-network-sig	1.0		FOXM1-R	7.295904267719166	6.783112749951E-4
TP53	downregulates-expression	FOXM1		TP53-inactive-by-network-sig	-1.0		FOXM1-R	7.295904267719166	6.783112749951E-4
ATM	upregulates-expression	FOXM1		ATM-active-by-network-sig	1.0		FOXM1-R	7.295904267719166	6.783112749951E-4
YBX1	downregulates-expression	CDC20		YBX1-inactive-by-network-sig	-1.0		CDC20-R	6.8974998242596355	0.0010103082221286
PTGDR	upregulates-expression	RRM2		PTGDR-active-by-network-sig	1.0		RRM2-R	6.871313600905778	0.0010371138157811
E2F6	downregulates-expression	RRM2		E2F6-inactive-by-network-sig	-1.0		RRM2-R	6.871313600905778	0.0010371138157811
E2F1	upregulates-expression	RRM2		E2F1-active-by-network-sig	1.0		RRM2-R	6.871313600905778	0.0010371138157811
E2F3	upregulates-expression	RRM2		E2F3-active-by-network-sig	1.0		RRM2-R	6.871313600905778	0.0010371138157811
E2F4	downregulates-expression	PLK1		E2F4-inactive-by-network-sig	-1.0		PLK1-R	6.7752104572961205	0.0011417301892144
E2F1	upregulates-expression	PLK1		E2F1-active-by-network-sig	1.0		PLK1-R	6.7752104572961205	0.0011417301892144
FOXM1	upregulates-expression	PLK1		FOXM1-active-by-network-sig	1.0		PLK1-R	6.7752104572961205	0.0011417301892144
MYBL2	upregulates-expression	PLK1		MYBL2-active-by-network-sig	1.0		PLK1-R	6.7752104572961205	0.0011417301892144
MYCN	upregulates-expression	BIRC5		MYCN-active-by-network-sig	1.0		BIRC5-R	6.334458011891978	0.0017741071230359
FOXM1	upregulates-expression	BIRC5		FOXM1-active-by-network-sig	1.0		BIRC5-R	6.334458011891978	0.0017741071230359
MAX	upregulates-expression	BIRC5		MAX-active-by-network-sig	1.0		BIRC5-R	6.334458011891978	0.0017741071230359
E2F1	upregulates-expression	BIRC5		E2F1-active-by-network-sig	1.0		BIRC5-R	6.334458011891978	0.0017741071230359
MYC	upregulates-expression	BIRC5		MYC-active-by-network-sig	1.0		BIRC5-R	6.334458011891978	0.0017741071230359
TP53	downregulates-expression	BIRC5		TP53-inactive-by-network-sig	-1.0		BIRC5-R	6.334458011891978	0.0017741071230359
E2F4	downregulates-expression	TTK		E2F4-inactive-by-network-sig	-1.0		TTK-R	6.274003470548902	0.0018846682456975
FOXM1	upregulates-expression	AURKB		FOXM1-active-by-network-sig	1.0		AURKB-R	6.263607525649142	0.0019043633501647
E2F5	downregulates-expression	MYBL2		E2F5-inactive-by-network-sig	-1.0		MYBL2-R	6.252333311912423	0.0019259550355391
E2F4	downregulates-expression	MYBL2		E2F4-inactive-by-network-sig	-1.0		MYBL2-R	6.252333311912423	0.0019259550355391
E2F1	upregulates-expression	MYBL2		E2F1-active-by-network-sig	1.0		MYBL2-R	6.252333311912423	0.0019259550355391
MYCN	upregulates-expression	MYBL2		MYCN-active-by-network-sig	1.0		MYBL2-R	6.252333311912423	0.0019259550355391
TFDP1	upregulates-expression	MYBL2		TFDP1-active-by-network-sig	1.0		MYBL2-R	6.252333311912423	0.0019259550355391
RBL2	downregulates-expression	MYBL2		RBL2-inactive-by-network-sig	-1.0		MYBL2-R	6.252333311912423	0.0019259550355391
RBL1	downregulates-expression	MYBL2		RBL1-inactive-by-network-sig	-1.0		MYBL2-R	6.252333311912423	0.0019259550355391
ASF1B	upregulates-expression	E2F3		ASF1B-active-by-network-sig	1.0		E2F3-R	6.210957309072218	0.0020073149231972
ASF1B	upregulates-expression	E2F3		ASF1B-G	4.000099303344225	0.0183138201748446	E2F3-R	6.210957309072218	0.0020073149231972
TERT	downregulates-expression	E2F3		TERT-inactive-by-network-sig	-1.0		E2F3-R	6.210957309072218	0.0020073149231972
MYC	upregulates-expression	E2F3		MYC-active-by-network-sig	1.0		E2F3-R	6.210957309072218	0.0020073149231972
BRCA1	upregulates-expression	ASPM		BRCA1-active-by-network-sig	1.0		ASPM-R	6.210957309072218	0.0020073149231972
MAX	upregulates-expression	E2F3		MAX-active-by-network-sig	1.0		E2F3-R	6.210957309072218	0.0020073149231972
E2F1	upregulates-expression	E2F3		E2F1-active-by-network-sig	1.0		E2F3-R	6.210957309072218	0.0020073149231972
MCM5	upregulates-expression	E2F3		MCM5-G	5.587998015351471	0.0037425128230209	E2F3-R	6.210957309072218	0.0020073149231972
MCM5	upregulates-expression	E2F3		MCM5-active-by-network-sig	1.0		E2F3-R	6.210957309072218	0.0020073149231972
MCM6	upregulates-expression	E2F3		MCM6-active-by-network-sig	1.0		E2F3-R	6.210957309072218	0.0020073149231972
MCM6	upregulates-expression	E2F3		MCM6-G	5.350900608708593	0.004743876698297	E2F3-R	6.210957309072218	0.0020073149231972
TP53	downregulates-expression	E2F3		TP53-inactive-by-network-sig	-1.0		E2F3-R	6.210957309072218	0.0020073149231972
E2F3	upregulates-expression	AURKA		E2F3-active-by-network-sig	1.0		AURKA-R	6.210957309072218	0.0020073149231972
E2F1	upregulates-expression	AURKA		E2F1-active-by-network-sig	1.0		AURKA-R	6.210957309072218	0.0020073149231972
MYCN	upregulates-expression	E2F3		MYCN-active-by-network-sig	1.0		E2F3-R	6.210957309072218	0.0020073149231972
TP53	downregulates-expression	PRC1		TP53-inactive-by-network-sig	-1.0		PRC1-R	6.037220314899122	0.0023881881067121
TFDP1	upregulates-expression	MCM3		TFDP1-active-by-network-sig	1.0		MCM3-R	5.987269992058919	0.0025105084112701
E2F3	upregulates-expression	MCM3		E2F3-active-by-network-sig	1.0		MCM3-R	5.987269992058919	0.0025105084112701
E2F2	upregulates-expression	MCM3		E2F2-active-by-network-sig	1.0		MCM3-R	5.987269992058919	0.0025105084112701
E2F1	upregulates-expression	MCM3		E2F1-active-by-network-sig	1.0		MCM3-R	5.987269992058919	0.0025105084112701
MYCN	upregulates-expression	MCM3		MYCN-active-by-network-sig	1.0		MCM3-R	5.987269992058919	0.0025105084112701
MYC	downregulates-expression	MST1		MYC-active-by-network-sig	1.0		MST1-R	-5.877945784276642	0.0028005322676526
E2F1	upregulates-expression	CCNA2		E2F1-active-by-network-sig	1.0		CCNA2-R	5.725944333450509	0.0032602730369321
E2F5	downregulates-expression	CCNA2		E2F5-inactive-by-network-sig	-1.0		CCNA2-R	5.725944333450509	0.0032602730369321
E2F4	downregulates-expression	CCNA2		E2F4-inactive-by-network-sig	-1.0		CCNA2-R	5.725944333450509	0.0032602730369321
PTGDR	upregulates-expression	CCNA2		PTGDR-active-by-network-sig	1.0		CCNA2-R	5.725944333450509	0.0032602730369321
RBL2	downregulates-expression	CCNA2		RBL2-inactive-by-network-sig	-1.0		CCNA2-R	5.725944333450509	0.0032602730369321
RBL1	downregulates-expression	CCNA2		RBL1-inactive-by-network-sig	-1.0		CCNA2-R	5.725944333450509	0.0032602730369321
