Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
YBX1	downregulates-expression	TYMS		YBX1-inactive-by-network-sig	-1.0		TYMS-R	23.77209995238074	4.74141716298288E-11
E2F1	upregulates-expression	TYMS		E2F1-active-by-network-sig	1.0		TYMS-R	23.77209995238074	4.74141716298288E-11
LEF1	upregulates-expression	AXIN2		LEF1-inactive-by-network-sig	-1.0		AXIN2-R	-18.162880312278013	1.2940805353668202E-8
CTNNB1	upregulates-expression	AXIN2		CTNNB1-inactive-by-network-sig	-1.0		AXIN2-R	-18.162880312278013	1.2940805353668202E-8
E2F4	downregulates-expression	PCLAF		E2F4-inactive-by-network-sig	-1.0		PCLAF-R	16.497855148700438	6.840258992046632E-8
E2F6	downregulates-expression	PCLAF		E2F6-inactive-by-network-sig	-1.0		PCLAF-R	16.497855148700438	6.840258992046632E-8
RBL2	downregulates-expression	DHFR		RBL2-inactive-by-network-sig	-1.0		DHFR-R	14.750284693892667	3.92674546588118E-7
RBL1	downregulates-expression	DHFR		RBL1-inactive-by-network-sig	-1.0		DHFR-R	14.750284693892667	3.92674546588118E-7
E2F1	upregulates-expression	DHFR		E2F1-active-by-network-sig	1.0		DHFR-R	14.750284693892667	3.92674546588118E-7
CDX2	upregulates-expression	AXIN2		CDX2-G	-14.746654493178124	3.94102624544224E-7	AXIN2-R	-18.162880312278013	1.2940805353668202E-8
E2F1	upregulates-expression	CDC45		E2F1-active-by-network-sig	1.0		CDC45-R	14.508784206138179	4.99936770191366E-7
E2F1	upregulates-expression	CCNA2		E2F1-active-by-network-sig	1.0		CCNA2-R	14.10609346132036	7.47827529330213E-7
E2F4	downregulates-expression	CCNA2		E2F4-inactive-by-network-sig	-1.0		CCNA2-R	14.10609346132036	7.47827529330213E-7
RBL2	downregulates-expression	CCNA2		RBL2-inactive-by-network-sig	-1.0		CCNA2-R	14.10609346132036	7.47827529330213E-7
RBL1	downregulates-expression	CCNA2		RBL1-inactive-by-network-sig	-1.0		CCNA2-R	14.10609346132036	7.47827529330213E-7
E2F1	upregulates-expression	RRM1		E2F1-active-by-network-sig	1.0		RRM1-R	13.654912802884812	1.17421255277178E-6
E2F6	downregulates-expression	RBBP4		E2F6-inactive-by-network-sig	-1.0		RBBP4-R	13.237074173333648	1.78324793580839E-6
CDX2	upregulates-expression	CFTR		CDX2-G	-14.746654493178124	3.94102624544224E-7	CFTR-R	-12.042667533995669	5.88756808712968E-6
E2F1	upregulates-expression	SERPINB5		E2F1-active-by-network-sig	1.0		SERPINB5-R	11.271179092524202	1.27347116447698E-5
E2F1	upregulates-expression	RAD51		E2F1-active-by-network-sig	1.0		RAD51-R	11.271179092524202	1.27347116447698E-5
E2F6	downregulates-expression	RAD51		E2F6-inactive-by-network-sig	-1.0		RAD51-R	11.271179092524202	1.27347116447698E-5
E2F4	downregulates-expression	RAD51		E2F4-inactive-by-network-sig	-1.0		RAD51-R	11.271179092524202	1.27347116447698E-5
RBL2	downregulates-expression	RAD51		RBL2-inactive-by-network-sig	-1.0		RAD51-R	11.271179092524202	1.27347116447698E-5
E2F1	upregulates-expression	ORC1		E2F1-active-by-network-sig	1.0		ORC1-R	11.052167014465711	1.58527588243984E-5
E2F6	downregulates-expression	BRCA1		E2F6-inactive-by-network-sig	-1.0		BRCA1-R	10.562022747297595	2.58804487898506E-5
E2F4	downregulates-expression	BRCA1		E2F4-inactive-by-network-sig	-1.0		BRCA1-R	10.562022747297595	2.58804487898506E-5
RBL2	downregulates-expression	BRCA1		RBL2-inactive-by-network-sig	-1.0		BRCA1-R	10.562022747297595	2.58804487898506E-5
RBL1	downregulates-expression	BRCA1		RBL1-inactive-by-network-sig	-1.0		BRCA1-R	10.562022747297595	2.58804487898506E-5
E2F1	upregulates-expression	E2F2		E2F1-active-by-network-sig	1.0		E2F2-R	10.394534219784058	3.05992756827622E-5
CTNNB1	upregulates-expression	SALL4		CTNNB1-inactive-by-network-sig	-1.0		SALL4-R	-10.189692654100423	3.75554273304815E-5
LEF1	upregulates-expression	SALL4		LEF1-inactive-by-network-sig	-1.0		SALL4-R	-10.189692654100423	3.75554273304815E-5
YBX1	downregulates-expression	CCNB1		YBX1-inactive-by-network-sig	-1.0		CCNB1-R	9.998618529338197	4.54626917754579E-5
RBL2	downregulates-expression	CDC6		RBL2-inactive-by-network-sig	-1.0		CDC6-R	9.892534270433886	5.0550674445829794E-5
E2F1	upregulates-expression	CDC6		E2F1-active-by-network-sig	1.0		CDC6-R	9.892534270433886	5.0550674445829794E-5
E2F4	downregulates-expression	CDC6		E2F4-inactive-by-network-sig	-1.0		CDC6-R	9.892534270433886	5.0550674445829794E-5
E2F6	downregulates-expression	CDC7		E2F6-inactive-by-network-sig	-1.0		CDC7-R	9.677725941801478	6.26638430956726E-5
E2F6	downregulates-expression	TK1		E2F6-inactive-by-network-sig	-1.0		TK1-R	9.659753612189219	6.3800239596521E-5
E2F1	upregulates-expression	TK1		E2F1-active-by-network-sig	1.0		TK1-R	9.659753612189219	6.3800239596521E-5
CTNNB1	upregulates-expression	TCF7		CTNNB1-inactive-by-network-sig	-1.0		TCF7-R	-9.657380668974959	6.39518137093966E-5
LEF1	upregulates-expression	TCF7		LEF1-inactive-by-network-sig	-1.0		TCF7-R	-9.657380668974959	6.39518137093966E-5
E2F1	upregulates-expression	TP73		E2F1-active-by-network-sig	1.0		TP73-R	9.426903557780994	8.052816509459007E-5
YBX1	upregulates-expression	AGT		YBX1-inactive-by-network-sig	-1.0		AGT-R	-9.339643707610708	8.787073818542241E-5
CDX2	upregulates-expression	CDH17		CDX2-G	-14.746654493178124	3.94102624544224E-7	CDH17-R	-9.25444529183131	9.568535592694408E-5
E2F6	downregulates-expression	RRM2		E2F6-inactive-by-network-sig	-1.0		RRM2-R	9.191270345274141	1.019253021046E-4
E2F1	upregulates-expression	RRM2		E2F1-active-by-network-sig	1.0		RRM2-R	9.191270345274141	1.019253021046E-4
E2F1	upregulates-expression	CDT1		E2F1-active-by-network-sig	1.0		CDT1-R	8.947272700265275	1.3009147511E-4
YBX1	downregulates-expression	SKP2		YBX1-inactive-by-network-sig	-1.0		SKP2-R	8.343846499116962	2.378556694528E-4
E2F1	upregulates-expression	SKP2		E2F1-active-by-network-sig	1.0		SKP2-R	8.343846499116962	2.378556694528E-4
CDX2	upregulates-expression	MEP1A		CDX2-G	-14.746654493178124	3.94102624544224E-7	MEP1A-R	-8.185030709947567	2.787958651842E-4
MCM7	upregulates-expression	E2F2		MCM7-G	8.175039540943642	2.815953234335E-4	E2F2-R	10.394534219784058	3.05992756827622E-5
UHRF1	downregulates-expression	ABCB1		UHRF1-G	8.130608155004047	2.943891121428E-4	ABCB1-R	-11.98409725714732	6.24270324440849E-6
MOV10	downregulates-expression	MECP2		MOV10-G	8.105224481948655	3.019574387089E-4	MECP2-R	-8.321072497345211	2.43334748356E-4
E2F1	upregulates-expression	FBXO5		E2F1-active-by-network-sig	1.0		FBXO5-R	8.073255096335876	3.117667966285E-4
E2F1	upregulates-expression	FANCA		E2F1-active-by-network-sig	1.0		FANCA-R	8.039466138106793	3.224810645239E-4
MCM5	upregulates-expression	E2F2		MCM5-G	8.021056023023363	3.284729645824E-4	E2F2-R	10.394534219784058	3.05992756827622E-5
MECP2	downregulates-expression	TFF1		MECP2-G	-7.696602899091216	4.543680983621E-4	TFF1-R	10.167494748242259	3.8398400678234E-5
LEF1	upregulates-expression	NRCAM		LEF1-inactive-by-network-sig	-1.0		NRCAM-R	-7.50599528083361	5.49778394054E-4
CBFB	upregulates-expression	OCLN		CBFB-G	7.433403722673993	5.911718983639E-4	OCLN-R	9.524128422063843	7.30673878013033E-5
LEF1	upregulates-expression	OCA2		LEF1-inactive-by-network-sig	-1.0		OCA2-R	-7.427273890413261	5.948068122626E-4
E2F1	upregulates-expression	UHRF1		E2F1-active-by-network-sig	1.0		UHRF1-R	7.416780254937717	6.010813619701E-4
