Overall graph size pval = 0.3504
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
FAM20C	1.0E-4	1.0	1.0E-4
CDK2	0.1427	1.0E-4	0.9998
FYN	0.0099	1.0	0.001
CAMK2D	0.0141	1.0	0.0037
CHEK1	0.1484	0.0052	1.0
WNK1	0.0354	1.0	0.0149
ERBB2	0.016	0.268	0.0425
STK4	0.0464	1.0	0.0198
PKC	0.0546	1.0	0.0221
BTK	0.0773	1.0	0.0293
ZAP70	0.1097	1.0	0.0358
PRKCD	0.1708	1.0	0.0453
PRKCA	0.1602	0.8825	0.0478
CSNK1D	0.1117	1.0	0.0492
FGR	0.1269	1.0	0.0538
SYK	0.1539	1.0	0.0636
CDC42	0.15	1.0	0.0637
YES1	0.1589	1.0	0.0699
CSK	0.1767	1.0	0.0784
PDPK1	0.0786	0.4146	0.1512
CAMK2A	0.2279	1.0	0.0797
GNAI3	0.2178	1.0	0.0815
GNAI1	0.2178	1.0	0.0815
GNAI2	0.2178	1.0	0.0815
GNAZ	0.2178	1.0	0.0815
GNAO1	0.2178	1.0	0.0815
UHMK1	0.1847	1.0	0.0832
DAPK1	0.2097	0.0855	1.0
SRC	0.1283	0.6593	0.0878
SHC1	0.2108	1.0	0.091
ABL1	0.215	1.0	0.1025
MRE11	0.2423	0.1028	1.0
HDAC1	0.2196	0.1155	1.0
SIN3A	0.2482	0.1178	1.0
PPP2R5C	0.2908	1.0	0.1242
AURKB	0.2027	0.127	0.5999
CCNA2	0.3052	0.1289	1.0
CBL	0.2474	0.1328	1.0
NEK3	0.3223	0.1344	1.0
PIK3CA	0.213	1.0	0.1359
DYRK2	0.3018	1.0	0.1486
JAK2	0.3359	1.0	0.1538
ABL2	0.2393	1.0	0.1564
SRPK1	0.2437	1.0	0.1605
ACTB	0.3008	0.1608	1.0
RHOA	0.302	1.0	0.1636
MAPKAPK5	0.3173	1.0	0.1648
PTK2B	0.2705	1.0	0.1756
BCR	0.2749	1.0	0.1779
HIPK1	0.2749	1.0	0.1783
PTPN11	0.3004	1.0	0.188
PTK2	0.2941	1.0	0.189
SMPD1	0.385	0.193	1.0
SOS1	0.2978	1.0	0.195
NEK9	0.3011	1.0	0.1958
PDGFB	0.3011	1.0	0.1968
BLK	0.3051	1.0	0.1999
BTRC	0.4236	0.2031	1.0
CDK5	0.2698	0.7275	0.2035
MET	0.3282	1.0	0.2151
TP53	0.3565	1.0	0.2171
NBN	0.4867	0.2223	1.0
PF4	0.4007	1.0	0.2285
CXCL10	0.4007	1.0	0.2285
CXCL11	0.4007	1.0	0.2285
CXCL9	0.4007	1.0	0.2285
LYN	0.2292	0.4735	0.2789
ERBB3	0.4022	1.0	0.2303
EPO	0.3485	1.0	0.2314
EPOR	0.3485	1.0	0.2314
LCK	0.4672	1.0	0.2337
CSNK2A2	0.7009	0.2357	1.0
PIK3R1	0.3537	1.0	0.2361
PRKD2	0.3528	1.0	0.2364
EDN1	0.355	1.0	0.2366
CLK1	0.3533	1.0	0.238
NRG1	0.4223	1.0	0.2437
PPP2R3B	0.3985	0.246	1.0
INSR	0.3929	1.0	0.2466
PDGFRB	0.3772	1.0	0.2543
MAP2K4	0.3788	1.0	0.2556
HLA-DRB1	0.4456	1.0	0.2567
HLA-DRA	0.4456	1.0	0.2567
CD4	0.4456	1.0	0.2567
TLN1	0.3785	1.0	0.2584
FN1	0.3764	1.0	0.2588
ITGB3	0.3764	1.0	0.2588
GNAQ	0.4014	1.0	0.2609
PKN1	0.3795	1.0	0.2615
PAK1	0.546	1.0	0.2625
EGFR	0.5261	0.2661	1.0
PLCG2	0.4022	1.0	0.2663
CSNK2B	0.3938	1.0	0.2668
FLNA	0.4507	1.0	0.2687
WNT5A	0.4507	1.0	0.2687
YWHAG	0.5712	0.2744	1.0
CD3E	0.4684	1.0	0.2762
CD3D	0.4684	1.0	0.2762
SIK1	0.4198	1.0	0.2812
FZD2	0.4717	1.0	0.2854
WEE1	0.6009	0.2868	1.0
MAP3K7	0.2889	0.3417	0.492
CD3G	0.4872	1.0	0.2914
CD247	0.4872	1.0	0.2914
TRBC1	0.4907	1.0	0.2929
TRAC	0.4907	1.0	0.2929
DYRK1A	0.2975	0.3528	0.499
MAPK11	0.5354	1.0	0.3008
KDR	0.4417	1.0	0.3019
VEGFA	0.4417	1.0	0.3019
IKBKE	0.449	1.0	0.3039
RET	0.4527	1.0	0.3146
PRKG1	0.3152	0.3577	0.5123
HCK	0.4722	1.0	0.3244
CAMK2G	0.4769	1.0	0.3269
STK38	0.4701	1.0	0.3288
AKT2	0.5772	1.0	0.3305
TRAF2	0.4883	1.0	0.3317
AKT1	0.4232	0.7043	0.3346
PRKCE	0.4863	1.0	0.3354
BUB1	0.6853	0.3445	1.0
CK1	0.5047	1.0	0.3485
GRB2	0.5472	1.0	0.3501
CDK7	0.3665	0.3518	0.616
RAC1	0.5249	1.0	0.3641
JAK1	0.5787	1.0	0.3845
GSK3A	0.3955	0.4127	0.5772
TBK1	0.565	1.0	0.3984
CDK5R1	0.5697	1.0	0.4028
CSNK1A1	0.7616	0.408	1.0
PRKCQ	0.6136	1.0	0.4094
ATR	0.5873	1.0	0.4137
CDK9	0.7716	0.419	1.0
MAPK3	0.8762	1.0	0.4259
YWHAE	0.7634	0.4285	1.0
PAK2	0.6003	1.0	0.4347
PAK4	0.6291	1.0	0.4622
CLK2	0.6356	1.0	0.4639
MAPK10	0.7192	1.0	0.4661
YWHAB	0.6004	0.8088	0.4747
PIN1	0.7281	1.0	0.5182
PRKCB	0.7104	1.0	0.5256
PRKCZ	0.8307	0.5264	1.0
PRKACA	0.6656	0.8035	0.5342
CSNK2A1	0.9749	0.54	0.998
MAPKAPK2	0.5863	0.541	0.707
MAPK7	0.7339	1.0	0.5559
PRKD1	0.7323	1.0	0.5594
PRKAA2	0.7493	1.0	0.569
CDK1	0.931	0.5883	0.9749
CDK4	0.8886	0.5986	0.9669
CDK6	0.8653	1.0	0.6408
MAPK9	0.8823	1.0	0.6644
YWHAZ	0.8456	1.0	0.6797
MAPK8	0.8136	0.893	0.6861
GSK3B	0.8175	0.8998	0.6983
MTOR	0.96	0.7096	1.0
PRKAA1	0.8994	1.0	0.7557
MAPK1	0.9931	0.9969	0.9017
MAPK14	0.9902	1.0	0.9447
ARAF	1.0	1.0	1.0
RPS6KA4	1.0	1.0	1.0
RPS6KA3	1.0	1.0	1.0
RPS6KA5	1.0	1.0	1.0
PPP2R1B	1.0	1.0	1.0
PPP2R1A	1.0	1.0	1.0
PRKACG	1.0	1.0	1.0
RPS6KA2	1.0	1.0	1.0
CHEK2	1.0	1.0	1.0
AKT3	1.0	1.0	1.0
RPS6KA1	1.0	1.0	1.0
PRKACB	1.0	1.0	1.0
PRKCG	1.0	1.0	1.0
PRKCI	1.0	1.0	1.0
PRKCH	1.0	1.0	1.0
