Overall graph size pval = 0.0013
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
CDK1	0.0019	1.0	5.0E-4
MET	0.0137	0.0048	1.0
FN1	0.0218	0.0076	1.0
ITGB3	0.0218	0.0076	1.0
INSR	0.0226	0.0094	1.0
RET	0.0234	0.0094	1.0
KDR	0.0241	0.0109	1.0
VEGFA	0.0241	0.0109	1.0
FGR	0.0256	0.0113	1.0
NRG1	0.022	0.0116	1.0
PF4	0.023	0.0118	1.0
CXCL10	0.023	0.0118	1.0
CXCL11	0.023	0.0118	1.0
CXCL9	0.023	0.0118	1.0
TRBC1	0.0239	0.0123	1.0
CD3E	0.0239	0.0123	1.0
CD3D	0.0239	0.0123	1.0
TRAC	0.0239	0.0123	1.0
ZAP70	0.0233	0.0126	1.0
FZD2	0.0246	0.0127	1.0
YES1	0.0296	0.0129	1.0
CD3G	0.0257	0.0129	1.0
CD247	0.0257	0.0129	1.0
SYK	0.0311	0.014	1.0
ERBB2	0.028	0.0156	1.0
GNAI3	0.0343	0.0178	1.0
GNAI1	0.0343	0.0178	1.0
GNAI2	0.0343	0.0178	1.0
GNAZ	0.0343	0.0178	1.0
GNAO1	0.0343	0.0178	1.0
JAK1	0.0375	0.018	1.0
PRKCQ	0.0373	0.0183	1.0
JAK2	0.0524	0.024	1.0
LYN	0.0632	0.0268	1.0
LCK	0.0607	0.0277	1.0
FYN	0.0695	0.0312	1.0
SRC	0.1074	0.0486	1.0
FAM20C	0.1545	0.0668	1.0
CHEK1	0.1217	1.0	0.0705
CDK2	0.4293	1.0	0.276
ARAF	1.0	1.0	1.0
ACTB	1.0	1.0	1.0
RPS6KA4	1.0	1.0	1.0
RPS6KA3	1.0	1.0	1.0
TBK1	1.0	1.0	1.0
RPS6KA5	1.0	1.0	1.0
PPP2R1B	1.0	1.0	1.0
PPP2R1A	1.0	1.0	1.0
PRKACG	1.0	1.0	1.0
AKT2	1.0	1.0	1.0
RPS6KA2	1.0	1.0	1.0
CHEK2	1.0	1.0	1.0
AKT3	1.0	1.0	1.0
RPS6KA1	1.0	1.0	1.0
AKT1	1.0	1.0	1.0
PRKACA	1.0	1.0	1.0
BTRC	1.0	1.0	1.0
PRKACB	1.0	1.0	1.0
PRKCG	1.0	1.0	1.0
PRKCI	1.0	1.0	1.0
PRKCH	1.0	1.0	1.0
CSNK2A1	1.0	1.0	1.0
PRKCB	1.0	1.0	1.0
DAPK1	1.0	1.0	1.0
PRKCE	1.0	1.0	1.0
PRKCD	1.0	1.0	1.0
CSNK2A2	1.0	1.0	1.0
CSNK1D	1.0	1.0	1.0
PRKCA	1.0	1.0	1.0
UHMK1	1.0	1.0	1.0
BCR	1.0	1.0	1.0
PRKD3	1.0	1.0	1.0
CSNK2B	1.0	1.0	1.0
BTK	1.0	1.0	1.0
PRKD2	1.0	1.0	1.0
SIK1	1.0	1.0	1.0
ULK1	1.0	1.0	1.0
PRKD1	1.0	1.0	1.0
TP53	1.0	1.0	1.0
PRKDC	1.0	1.0	1.0
PDGFB	1.0	1.0	1.0
PIK3R1	1.0	1.0	1.0
NLK	1.0	1.0	1.0
PRKCZ	1.0	1.0	1.0
PPP3R1	1.0	1.0	1.0
PLCG2	1.0	1.0	1.0
SFN	1.0	1.0	1.0
PLCG1	1.0	1.0	1.0
PLK3	1.0	1.0	1.0
PLK1	1.0	1.0	1.0
PTK6	1.0	1.0	1.0
CDC7	1.0	1.0	1.0
BRAF	1.0	1.0	1.0
PTK2	1.0	1.0	1.0
GRB2	1.0	1.0	1.0
ATM	1.0	1.0	1.0
CALM1	1.0	1.0	1.0
CALM2	1.0	1.0	1.0
CDK16	1.0	1.0	1.0
ATR	1.0	1.0	1.0
IKBKB	1.0	1.0	1.0
RPTOR	1.0	1.0	1.0
PPP3CA	1.0	1.0	1.0
RAC1	1.0	1.0	1.0
IKBKG	1.0	1.0	1.0
HRAS	1.0	1.0	1.0
IKBKE	1.0	1.0	1.0
HCK	1.0	1.0	1.0
SGK3	1.0	1.0	1.0
SGK1	1.0	1.0	1.0
CK1	1.0	1.0	1.0
CXCR4	1.0	1.0	1.0
CaMK2	1.0	1.0	1.0
EGFR	1.0	1.0	1.0
PPP2CA	1.0	1.0	1.0
PPP2CB	1.0	1.0	1.0
NRAS	1.0	1.0	1.0
PAK1	1.0	1.0	1.0
PAK2	1.0	1.0	1.0
PAK4	1.0	1.0	1.0
MAP3K1	1.0	1.0	1.0
CSNK1A1	1.0	1.0	1.0
HIPK2	1.0	1.0	1.0
STK17A	1.0	1.0	1.0
AXL	1.0	1.0	1.0
CAMK4	1.0	1.0	1.0
CTNNB1	1.0	1.0	1.0
PKN1	1.0	1.0	1.0
CDK5R1	1.0	1.0	1.0
MRE11	1.0	1.0	1.0
STK11	1.0	1.0	1.0
CCND1	1.0	1.0	1.0
PIM1	1.0	1.0	1.0
MAP3K8	1.0	1.0	1.0
NEK3	1.0	1.0	1.0
PIM2	1.0	1.0	1.0
NBN	1.0	1.0	1.0
MAP3K7	1.0	1.0	1.0
MAP3K5	1.0	1.0	1.0
PDGFRB	1.0	1.0	1.0
MAP2K1	1.0	1.0	1.0
CDKL5	1.0	1.0	1.0
MAP2K2	1.0	1.0	1.0
DYRK1A	1.0	1.0	1.0
DYRK1B	1.0	1.0	1.0
VRK1	1.0	1.0	1.0
TNNI3K	1.0	1.0	1.0
MAPKAPK2	1.0	1.0	1.0
MAPKAPK5	1.0	1.0	1.0
RAF1	1.0	1.0	1.0
BLK	1.0	1.0	1.0
SHC1	1.0	1.0	1.0
PXN	1.0	1.0	1.0
STK3	1.0	1.0	1.0
CCNB2	1.0	1.0	1.0
CCNB1	1.0	1.0	1.0
GRK5	1.0	1.0	1.0
STK38	1.0	1.0	1.0
ABL1	1.0	1.0	1.0
ABL2	1.0	1.0	1.0
RIPK1	1.0	1.0	1.0
MAP2K7	1.0	1.0	1.0
MARK3	1.0	1.0	1.0
MARK2	1.0	1.0	1.0
NEK9	1.0	1.0	1.0
NEK6	1.0	1.0	1.0
IL2	1.0	1.0	1.0
CLK2	1.0	1.0	1.0
GH2	1.0	1.0	1.0
CLK1	1.0	1.0	1.0
CDK9	1.0	1.0	1.0
GH1	1.0	1.0	1.0
CDK7	1.0	1.0	1.0
CDK6	1.0	1.0	1.0
CDK5	1.0	1.0	1.0
CDK4	1.0	1.0	1.0
GNAQ	1.0	1.0	1.0
CDK3	1.0	1.0	1.0
GNB1	1.0	1.0	1.0
PIN1	1.0	1.0	1.0
YWHAE	1.0	1.0	1.0
DYRK4	1.0	1.0	1.0
GSK3B	1.0	1.0	1.0
DYRK3	1.0	1.0	1.0
GSK3A	1.0	1.0	1.0
DYRK2	1.0	1.0	1.0
YWHAB	1.0	1.0	1.0
YWHAQ	1.0	1.0	1.0
MLST8	1.0	1.0	1.0
PRKG2	1.0	1.0	1.0
TOPBP1	1.0	1.0	1.0
PRKG1	1.0	1.0	1.0
YWHAG	1.0	1.0	1.0
