Overall graph size pval = 0.3932
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
E2F5	0.0038	1.0	0.0015
JUN	0.0019	0.0031	0.3881
E2F1	0.0108	0.0029	1.0
FOS	0.0317	0.0034	1.0
E2F4	0.0069	1.0	0.0034
TFDP1	0.0696	0.0098	1.0
YBX1	0.0387	1.0	0.016
RBL2	0.0351	1.0	0.0192
RBL1	0.0369	1.0	0.0232
ESR1	0.0358	0.1159	0.2036
HDAC1	0.058	1.0	0.0385
TP53	0.0732	0.2722	0.13
LIN54	0.1417	1.0	0.075
LIN52	0.1417	1.0	0.075
LIN37	0.1417	1.0	0.075
LIN9	0.1417	1.0	0.075
E2F3	0.111	0.076	1.0
MYCN	0.114	0.0773	1.0
MRE11	0.0795	0.0795	1.0
PTGDR	0.1808	0.0826	1.0
ATF2	0.1946	0.087	1.0
RBBP4	0.1924	1.0	0.1104
PLK1	0.2396	0.1389	1.0
EP300	0.1421	0.4089	0.1894
CDK2	0.159	0.159	1.0
AR	0.5185	1.0	0.1838
RELA	0.5217	1.0	0.1903
CDK5	0.1933	0.1933	1.0
MAPK3	0.204	0.204	1.0
FOXM1	0.3129	0.2429	1.0
TFDP2	0.515	0.2662	1.0
MAPK1	0.2719	0.2719	1.0
STAT3	0.5924	1.0	0.2879
CDK7	0.3661	0.2975	1.0
MYC	0.5917	0.3925	1.0
MAX	0.6455	0.4279	1.0
SP1	0.5587	0.7273	0.4497
CDK1	0.4672	0.4672	1.0
YY1	0.5278	0.4694	1.0
E2F6	0.5903	1.0	0.5258
FANCD2	0.6409	0.5791	1.0
RAD51D	0.644	0.5838	1.0
MDC1	0.6536	0.5901	1.0
ATR	0.6735	0.6145	1.0
CCNK	0.6901	0.628	1.0
CCNT2	0.6901	0.628	1.0
CCNT1	0.6901	0.628	1.0
SUPT16H	0.6901	0.628	1.0
GTF2F1	0.6901	0.628	1.0
GTF2F2	0.6901	0.628	1.0
SUPT4H1	0.6901	0.628	1.0
ELOA2	0.6901	0.628	1.0
ELOA3	0.6901	0.628	1.0
SUPT5H	0.6901	0.628	1.0
ELOA	0.6901	0.628	1.0
NELFB	0.6901	0.628	1.0
ELOB	0.6901	0.628	1.0
NELFA	0.6901	0.628	1.0
NELFCD	0.6901	0.628	1.0
ELOC	0.6901	0.628	1.0
NELFE	0.6901	0.628	1.0
CTDP1	0.6901	0.628	1.0
POLR2A	0.6901	0.628	1.0
POLR2B	0.6901	0.628	1.0
POLR2C	0.6901	0.628	1.0
POLR2D	0.6901	0.628	1.0
POLR2E	0.6901	0.628	1.0
POLR2F	0.6901	0.628	1.0
POLR2G	0.6901	0.628	1.0
POLR2H	0.6901	0.628	1.0
POLR2I	0.6901	0.628	1.0
POLR2J	0.6901	0.628	1.0
POLR2K	0.6901	0.628	1.0
POLR2L	0.6901	0.628	1.0
GTF2H2	0.6901	0.628	1.0
GTF2H3	0.6901	0.628	1.0
GTF2H4	0.6901	0.628	1.0
GTF2H5	0.6901	0.628	1.0
ERCC3	0.6901	0.628	1.0
ELOA3D	0.6901	0.628	1.0
TCEA1	0.6901	0.628	1.0
ELOA3B	0.6901	0.628	1.0
CCNH	0.6934	0.6321	1.0
MNAT1	0.6934	0.6321	1.0
GTF2H1	0.6941	0.6327	1.0
ELL	0.7366	0.6357	1.0
CHEK1	0.7284	0.6377	1.0
ERCC2	0.7322	0.6698	1.0
CDK12	0.7281	0.6727	1.0
SSRP1	0.7366	0.6739	1.0
CDK9	0.7315	0.6766	1.0
ATM	0.789	0.7096	1.0
BRCA1	0.8162	0.7589	1.0
NR3C1	1.0	1.0	1.0
AKT1	1.0	1.0	1.0
PRKACA	1.0	1.0	1.0
TP63	1.0	1.0	1.0
CSNK2A1	1.0	1.0	1.0
FANCI	1.0	1.0	1.0
TP73	1.0	1.0	1.0
SIRT1	1.0	1.0	1.0
