Overall graph size pval = 0.412
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
CDK6	0.0341	0.0061	1.0
FAM20C	0.0289	1.0	0.0111
CDK2	0.1059	0.0124	1.0
CTNNB1	0.0363	1.0	0.0179
CDK5	0.1085	0.0239	1.0
CHEK1	0.0268	0.1055	0.1408
HIPK2	0.0921	0.0417	1.0
PIN1	0.0981	0.0451	1.0
AURKA	0.0789	1.0	0.0477
ROCK1	0.0859	1.0	0.0498
SGK1	0.1094	1.0	0.0649
MAPK3	0.0818	0.0729	0.4514
YWHAE	0.1214	1.0	0.0759
AKT2	0.1397	1.0	0.0792
CDK1	0.3728	0.104	1.0
RPS6KB1	0.1762	1.0	0.1063
MAPK11	0.1788	1.0	0.1085
RPS6KA1	0.1816	1.0	0.1106
MTOR	0.2456	0.1142	1.0
AKT1	0.118	0.2214	0.2831
CSNK2A2	0.2205	1.0	0.1346
CDK7	0.2925	0.136	1.0
MAPK1	0.4668	0.1442	1.0
CDK4	0.364	0.1731	1.0
MAPK14	0.3819	1.0	0.2435
CSNK2A1	0.6726	1.0	0.4825
ARAF	1.0	1.0	1.0
ACTB	1.0	1.0	1.0
RPS6KA4	1.0	1.0	1.0
RPS6KA3	1.0	1.0	1.0
TBK1	1.0	1.0	1.0
RPS6KA5	1.0	1.0	1.0
PPP2R1B	1.0	1.0	1.0
PPP2R1A	1.0	1.0	1.0
PRKACG	1.0	1.0	1.0
RPS6KA2	1.0	1.0	1.0
CHEK2	1.0	1.0	1.0
AKT3	1.0	1.0	1.0
TRBC1	1.0	1.0	1.0
TRIM24	1.0	1.0	1.0
KDR	1.0	1.0	1.0
PRKACA	1.0	1.0	1.0
BTRC	1.0	1.0	1.0
PRKACB	1.0	1.0	1.0
PRKCG	1.0	1.0	1.0
PRKCI	1.0	1.0	1.0
PRKCH	1.0	1.0	1.0
PRKCB	1.0	1.0	1.0
DAPK1	1.0	1.0	1.0
PRKCE	1.0	1.0	1.0
PRKCD	1.0	1.0	1.0
CSNK1D	1.0	1.0	1.0
PRKCA	1.0	1.0	1.0
CSNK1E	1.0	1.0	1.0
UHMK1	1.0	1.0	1.0
BCR	1.0	1.0	1.0
PRKD3	1.0	1.0	1.0
CSNK2B	1.0	1.0	1.0
BTK	1.0	1.0	1.0
PRKCQ	1.0	1.0	1.0
PRKD2	1.0	1.0	1.0
SIK1	1.0	1.0	1.0
ULK1	1.0	1.0	1.0
PRKD1	1.0	1.0	1.0
TP53	1.0	1.0	1.0
PRKDC	1.0	1.0	1.0
PDGFB	1.0	1.0	1.0
PIK3R1	1.0	1.0	1.0
NLK	1.0	1.0	1.0
PRKCZ	1.0	1.0	1.0
PLCG2	1.0	1.0	1.0
SFN	1.0	1.0	1.0
PLCG1	1.0	1.0	1.0
LYN	1.0	1.0	1.0
SRPK2	1.0	1.0	1.0
PLK3	1.0	1.0	1.0
YES1	1.0	1.0	1.0
FZD2	1.0	1.0	1.0
INSR	1.0	1.0	1.0
PLK1	1.0	1.0	1.0
FN1	1.0	1.0	1.0
PTK6	1.0	1.0	1.0
CDC7	1.0	1.0	1.0
BRAF	1.0	1.0	1.0
PTK2	1.0	1.0	1.0
WNK1	1.0	1.0	1.0
GRB2	1.0	1.0	1.0
ATM	1.0	1.0	1.0
CALM1	1.0	1.0	1.0
CALM2	1.0	1.0	1.0
