Overall graph size pval = 0.6252
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MAX	0.0394	1.0E-4	0.9999
E2F1	7.0E-4	1.0E-4	0.5817
E2F4	2.0E-4	0.9573	1.0E-4
E2F6	0.0054	1.0	1.0E-4
MYC	0.0289	1.0E-4	1.0
CDK7	1.0E-4	1.0E-4	0.3936
TFDP1	1.0E-4	1.0E-4	0.0639
RBL2	9.0E-4	1.0	1.0E-4
FOXM1	0.009	2.0E-4	0.8851
TFDP2	2.0E-4	0.001	0.1698
E2F3	0.0135	6.0E-4	0.8873
MYCN	0.0188	7.0E-4	0.9082
RBL1	0.0065	0.8138	8.0E-4
YBX1	0.0482	0.9847	9.0E-4
FOXA2	0.001	0.0761	0.0142
RBBP4	0.001	0.313	0.0026
PTGDR	0.0013	0.0019	0.3058
GLI2	0.0188	0.8057	0.0018
SF1	0.0038	0.5987	0.0024
STAT4	0.0195	0.6971	0.0026
E2F5	0.0026	0.2679	0.0083
CTNNB1	0.2482	0.9933	0.0027
NCOA1	0.0625	0.8529	0.0032
NPM1	0.0318	0.8515	0.0037
EZH2	0.0369	0.0045	0.7839
CDK2	0.0074	0.0046	0.5702
SP1	0.0051	0.0191	0.1547
RAD51D	0.0052	0.0205	0.2647
JAK1	0.1141	1.0	0.0053
HELZ2	0.0575	0.7524	0.0054
GATA6	0.084	1.0	0.0057
NELFB	0.0062	0.0538	0.1307
MDC1	0.0064	0.0234	0.2657
GTF2H2	0.0066	0.0114	0.3851
LIN54	0.0068	0.1536	0.0452
LIN37	0.0068	0.1536	0.0452
LIN9	0.0068	0.1536	0.0452
LIN52	0.007	0.1546	0.0457
NKX2-5	0.0898	0.0073	1.0
NRF1	0.0226	0.0079	0.6591
MED1	0.0843	0.7901	0.008
ZNF382	0.1803	0.0083	1.0
PRKAB1	0.019	0.0084	1.0
TRRAP	0.052	0.0101	0.8472
TCF7L2	0.0105	0.3809	0.0105
ACTL6A	0.0889	0.011	1.0
FOXA1	0.0734	0.0111	0.8038
RXRA	0.0963	0.7653	0.0122
TERT	0.1835	1.0	0.0122
NCOA2	0.0718	0.7	0.0123
POLR2F	0.0143	0.0808	0.1596
SSRP1	0.0149	0.017	0.4319
ATF6	0.2071	0.015	1.0
NELFA	0.0155	0.0364	0.3195
NELFE	0.0155	0.0364	0.3195
CCNT2	0.0155	0.0364	0.3195
ELOA2	0.0155	0.0364	0.3195
ELOA3	0.0155	0.0364	0.3195
CCNK	0.0155	0.0364	0.3195
SUPT4H1	0.0155	0.0364	0.3195
ELOA3D	0.0155	0.0364	0.3195
TCEA1	0.0155	0.0364	0.3195
ELOA3B	0.0155	0.0364	0.3195
SUPT5H	0.0155	0.0364	0.3195
ERCC3	0.0155	0.0364	0.3195
ELOA	0.0155	0.0364	0.3195
ELOB	0.0155	0.0364	0.3195
ELOC	0.0155	0.0364	0.3195
CTDP1	0.0155	0.0364	0.3195
GTF2H1	0.0155	0.0364	0.3195
GTF2H3	0.0155	0.0364	0.3195
GTF2H4	0.0155	0.0364	0.3195
GTF2H5	0.0155	0.0364	0.3195
SUPT16H	0.0155	0.0364	0.3195
MNAT1	0.0159	0.0373	0.32
CCNH	0.0159	0.0373	0.32
LCK	0.164	1.0	0.0172
IFNG	0.0172	0.5294	0.0179
NF1	0.0344	0.018	0.6876
MYBL2	0.0354	0.0188	0.6916
CREBBP	0.0195	0.1639	0.0615
CDK12	0.0195	0.0431	0.3275
RUVBL1	0.0375	0.0196	0.6757
MLXIPL	0.2306	1.0	0.0206
CDK6	0.0548	0.0207	1.0
CTBP1	0.1048	1.0	0.0209
CHEK1	0.021	0.0969	0.1378
RUVBL2	0.0354	0.0215	0.6623
JAK3	0.2025	1.0	0.023
LEF1	0.5315	0.998	0.024
CHD9	0.0692	0.5885	0.0243
