Source	Relation	Target	Sites	Source data ID	Source change	 Source change pval	Target data ID	Target change	Target change pval
E2F1	upregulates-expression	TYMS		E2F1-active-by-network-sig	1.0		TYMS-R	21.828729791610634	3.31057251050033E-10
E2F3	upregulates-expression	TYMS		E2F3-active-by-network-sig	1.0		TYMS-R	21.828729791610634	3.31057251050033E-10
TFDP1	upregulates-expression	TYMS		TFDP1-active-by-network-sig	1.0		TYMS-R	21.828729791610634	3.31057251050033E-10
TFDP2	upregulates-expression	TYMS		TFDP2-active-by-network-sig	1.0		TYMS-R	21.828729791610634	3.31057251050033E-10
E2F1	upregulates-expression	CDC45		E2F1-active-by-network-sig	1.0		CDC45-R	19.02893164939643	5.4430207275164405E-9
TFDP2	upregulates-expression	CDC45		TFDP2-active-by-network-sig	1.0		CDC45-R	19.02893164939643	5.4430207275164405E-9
TFDP1	upregulates-expression	CDC45		TFDP1-active-by-network-sig	1.0		CDC45-R	19.02893164939643	5.4430207275164405E-9
E2F4	downregulates-expression	PCLAF		E2F4-inactive-by-network-sig	-1.0		PCLAF-R	18.89622193497195	6.2154858891206906E-9
E2F6	downregulates-expression	PCLAF		E2F6-inactive-by-network-sig	-1.0		PCLAF-R	18.89622193497195	6.2154858891206906E-9
TFDP2	upregulates-expression	ORC1		TFDP2-active-by-network-sig	1.0		ORC1-R	16.761132396416937	5.2569360000845896E-8
TFDP1	upregulates-expression	ORC1		TFDP1-active-by-network-sig	1.0		ORC1-R	16.761132396416937	5.2569360000845896E-8
E2F3	upregulates-expression	ORC1		E2F3-active-by-network-sig	1.0		ORC1-R	16.761132396416937	5.2569360000845896E-8
E2F1	upregulates-expression	ORC1		E2F1-active-by-network-sig	1.0		ORC1-R	16.761132396416937	5.2569360000845896E-8
RBL2	downregulates-expression	DHFR		RBL2-inactive-by-network-sig	-1.0		DHFR-R	16.10060653273534	1.01764294832686E-7
E2F1	upregulates-expression	DHFR		E2F1-active-by-network-sig	1.0		DHFR-R	16.10060653273534	1.01764294832686E-7
TFDP1	upregulates-expression	DHFR		TFDP1-active-by-network-sig	1.0		DHFR-R	16.10060653273534	1.01764294832686E-7
E2F1	upregulates-expression	E2F2		E2F1-active-by-network-sig	1.0		E2F2-R	15.932492680609142	1.20394416394366E-7
TFDP1	upregulates-expression	E2F2		TFDP1-active-by-network-sig	1.0		E2F2-R	15.932492680609142	1.20394416394366E-7
TFDP2	upregulates-expression	E2F2		TFDP2-active-by-network-sig	1.0		E2F2-R	15.932492680609142	1.20394416394366E-7
MYCN	upregulates-expression	E2F2		MYCN-active-by-network-sig	1.0		E2F2-R	15.932492680609142	1.20394416394366E-7
E2F1	upregulates-expression	CCNA2		E2F1-active-by-network-sig	1.0		CCNA2-R	14.23620208021006	6.56592614387311E-7
E2F4	downregulates-expression	CCNA2		E2F4-inactive-by-network-sig	-1.0		CCNA2-R	14.23620208021006	6.56592614387311E-7
RBL2	downregulates-expression	CCNA2		RBL2-inactive-by-network-sig	-1.0		CCNA2-R	14.23620208021006	6.56592614387311E-7
E2F1	upregulates-expression	RAD51		E2F1-active-by-network-sig	1.0		RAD51-R	13.820807441403623	9.947171203114142E-7
E2F6	downregulates-expression	RAD51		E2F6-inactive-by-network-sig	-1.0		RAD51-R	13.820807441403623	9.947171203114142E-7
E2F4	downregulates-expression	RAD51		E2F4-inactive-by-network-sig	-1.0		RAD51-R	13.820807441403623	9.947171203114142E-7
RBL2	downregulates-expression	RAD51		RBL2-inactive-by-network-sig	-1.0		RAD51-R	13.820807441403623	9.947171203114142E-7
MYCN	upregulates-expression	MCM5		MYCN-active-by-network-sig	1.0		MCM5-R	13.488697108842189	1.38654279227694E-6
E2F1	upregulates-expression	CDT1		E2F1-active-by-network-sig	1.0		CDT1-R	13.401966398291862	1.5121676627508004E-6
TFDP2	upregulates-expression	CDT1		TFDP2-active-by-network-sig	1.0		CDT1-R	13.401966398291862	1.5121676627508004E-6
TFDP1	upregulates-expression	CDT1		TFDP1-active-by-network-sig	1.0		CDT1-R	13.401966398291862	1.5121676627508004E-6
MAX	upregulates-expression	SHMT1		MAX-active-by-network-sig	1.0		SHMT1-R	12.503185592097186	3.71480046415453E-6
MYC	upregulates-expression	SHMT1		MYC-active-by-network-sig	1.0		SHMT1-R	12.503185592097186	3.71480046415453E-6
E2F1	upregulates-expression	RRM1		E2F1-active-by-network-sig	1.0		RRM1-R	12.456075643423295	3.89399224156697E-6
E2F3	upregulates-expression	RRM1		E2F3-active-by-network-sig	1.0		RRM1-R	12.456075643423295	3.89399224156697E-6
TFDP1	upregulates-expression	RRM1		TFDP1-active-by-network-sig	1.0		RRM1-R	12.456075643423295	3.89399224156697E-6
TFDP2	upregulates-expression	RRM1		TFDP2-active-by-network-sig	1.0		RRM1-R	12.456075643423295	3.89399224156697E-6
FOXM1	upregulates-expression	AURKB		FOXM1-active-by-network-sig	1.0		AURKB-R	12.278056945025718	4.65272752865187E-6
E2F1	upregulates-expression	FANCA		E2F1-active-by-network-sig	1.0		FANCA-R	11.645665190130625	8.75692983301083E-6
