Overall graph size pval = 0.4706
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
TFDP1	0.0051	0.3877	0.0047
RBL2	0.0117	0.007	1.0
E2F1	0.0363	1.0	0.0079
E2F4	0.0199	0.0103	1.0
RBL1	0.0231	0.0148	1.0
TP53	0.0679	0.0324	0.5942
MYC	0.1864	1.0	0.0561
YBX1	0.1347	0.0641	1.0
PTGDR	0.0743	0.4939	0.0879
MYCN	0.1145	1.0	0.0782
E2F3	0.1197	1.0	0.0808
E2F5	0.1254	0.0927	1.0
E2F6	0.1268	0.0958	1.0
TFDP2	0.1058	0.264	0.2258
FOS	0.4044	1.0	0.1325
LIN54	0.3186	0.1875	1.0
LIN52	0.3186	0.1875	1.0
LIN37	0.3186	0.1875	1.0
LIN9	0.3186	0.1875	1.0
NFKB1	0.6477	0.2649	1.0
RBBP4	0.4105	0.2691	1.0
RELA	0.7283	0.2774	1.0
EP300	0.3143	0.283	0.5944
ESR1	0.3979	0.2979	0.6766
SP1	0.5863	1.0	0.3441
TP73	0.4883	1.0	0.3506
JUN	0.6337	1.0	0.368
NR3C1	0.7207	1.0	0.403
RAD51D	0.4926	1.0	0.4215
HDAC1	0.4912	0.4228	1.0
ATR	0.4944	1.0	0.425
MDC1	0.4914	1.0	0.4255
FANCD2	0.4952	1.0	0.4258
FOXM1	0.5687	1.0	0.4901
CCNK	0.5698	1.0	0.4979
CCNT2	0.5698	1.0	0.4979
CCNT1	0.5698	1.0	0.4979
SUPT16H	0.5698	1.0	0.4979
GTF2F1	0.5698	1.0	0.4979
GTF2F2	0.5698	1.0	0.4979
SUPT4H1	0.5698	1.0	0.4979
ELOA2	0.5698	1.0	0.4979
ELOA3	0.5698	1.0	0.4979
SUPT5H	0.5698	1.0	0.4979
ELOA	0.5698	1.0	0.4979
NELFB	0.5698	1.0	0.4979
ELOB	0.5698	1.0	0.4979
NELFCD	0.5698	1.0	0.4979
NELFA	0.5698	1.0	0.4979
ELOC	0.5698	1.0	0.4979
NELFE	0.5698	1.0	0.4979
CTDP1	0.5698	1.0	0.4979
POLR2A	0.5698	1.0	0.4979
POLR2B	0.5698	1.0	0.4979
POLR2C	0.5698	1.0	0.4979
POLR2D	0.5698	1.0	0.4979
POLR2E	0.5698	1.0	0.4979
POLR2F	0.5698	1.0	0.4979
POLR2G	0.5698	1.0	0.4979
POLR2H	0.5698	1.0	0.4979
POLR2I	0.5698	1.0	0.4979
POLR2J	0.5698	1.0	0.4979
POLR2K	0.5698	1.0	0.4979
POLR2L	0.5698	1.0	0.4979
GTF2H2	0.5698	1.0	0.4979
GTF2H3	0.5698	1.0	0.4979
GTF2H4	0.5698	1.0	0.4979
GTF2H5	0.5698	1.0	0.4979
ERCC3	0.5698	1.0	0.4979
ELOA3D	0.5698	1.0	0.4979
TCEA1	0.5698	1.0	0.4979
ELOA3B	0.5698	1.0	0.4979
CCNH	0.5699	1.0	0.4981
MNAT1	0.5699	1.0	0.4981
GTF2H1	0.5701	1.0	0.4982
CDK12	0.5742	1.0	0.5033
CDK9	0.5752	1.0	0.5045
ELL	0.6357	1.0	0.5047
CDK7	0.5782	1.0	0.5075
ATM	0.6418	1.0	0.5145
ERCC2	0.6373	1.0	0.5648
SSRP1	0.6357	1.0	0.5649
ATF2	0.7823	1.0	0.6102
MAX	0.8328	1.0	0.6207
YY1	0.7241	1.0	0.6714
BRCA1	0.7421	1.0	0.6737
FANCI	0.83	1.0	0.7884
TP63	0.8729	1.0	0.7987
CHEK1	0.8746	1.0	0.8002
MRE11	1.0	1.0	1.0
KAT5	1.0	1.0	1.0
AKT1	1.0	1.0	1.0
NBN	1.0	1.0	1.0
PRKACA	1.0	1.0	1.0
CSNK2A1	1.0	1.0	1.0
AR	1.0	1.0	1.0
PLK1	1.0	1.0	1.0
CDK5	1.0	1.0	1.0
CDK2	1.0	1.0	1.0
CDK1	1.0	1.0	1.0
TOPBP1	1.0	1.0	1.0
SIRT1	1.0	1.0	1.0
MAPK1	1.0	1.0	1.0
MAPK3	1.0	1.0	1.0
STAT3	1.0	1.0	1.0
