Overall graph size pval = 0.9333
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
E2F4	1.0E-4	1.0	1.0E-4
RBL2	0.0012	1.0	6.0E-4
TP63	0.0371	0.7337	0.0016
E2F1	0.0021	0.0076	0.3517
HDAC1	0.0054	1.0	0.0032
TFDP1	0.0051	0.0591	0.1057
E2F5	0.0152	1.0	0.0082
RBL1	0.0169	1.0	0.0086
MYCN	0.0201	0.009	1.0
E2F6	0.0182	1.0	0.0107
RBBP4	0.0145	0.5794	0.026
CHEK1	0.1533	0.7235	0.0161
ELL	0.0971	0.5759	0.0206
TP53	0.0424	0.5375	0.024
RAD51D	0.0688	0.4246	0.0314
MDC1	0.0686	0.4261	0.0316
FANCD2	0.2399	0.7162	0.0317
LIN54	0.0327	0.5615	0.0571
LIN52	0.0327	0.5615	0.0571
LIN37	0.0327	0.5615	0.0571
LIN9	0.0327	0.5615	0.0571
FANCI	0.2447	0.7169	0.0328
PTGDR	0.0339	0.0713	0.3942
SP1	0.048	0.04	0.6019
CCNK	0.1552	0.566	0.0418
CCNT2	0.1552	0.566	0.0418
CCNT1	0.1552	0.566	0.0418
CCNH	0.1552	0.566	0.0418
ELOA	0.1552	0.566	0.0418
NELFB	0.1552	0.566	0.0418
ELOB	0.1552	0.566	0.0418
NELFA	0.1552	0.566	0.0418
NELFCD	0.1552	0.566	0.0418
ELOC	0.1552	0.566	0.0418
NELFE	0.1552	0.566	0.0418
SUPT16H	0.1552	0.566	0.0418
GTF2F1	0.1552	0.566	0.0418
GTF2F2	0.1552	0.566	0.0418
CTDP1	0.1552	0.566	0.0418
SUPT4H1	0.1552	0.566	0.0418
POLR2A	0.1552	0.566	0.0418
POLR2B	0.1552	0.566	0.0418
POLR2C	0.1552	0.566	0.0418
POLR2D	0.1552	0.566	0.0418
POLR2E	0.1552	0.566	0.0418
POLR2F	0.1552	0.566	0.0418
POLR2G	0.1552	0.566	0.0418
POLR2H	0.1552	0.566	0.0418
POLR2I	0.1552	0.566	0.0418
POLR2J	0.1552	0.566	0.0418
POLR2K	0.1552	0.566	0.0418
POLR2L	0.1552	0.566	0.0418
ELOA2	0.1552	0.566	0.0418
GTF2H1	0.1552	0.566	0.0418
ELOA3	0.1552	0.566	0.0418
GTF2H2	0.1552	0.566	0.0418
GTF2H3	0.1552	0.566	0.0418
SUPT5H	0.1552	0.566	0.0418
GTF2H4	0.1552	0.566	0.0418
GTF2H5	0.1552	0.566	0.0418
CDK9	0.1552	0.566	0.0418
CDK7	0.1552	0.566	0.0418
ERCC3	0.1552	0.566	0.0418
ELOA3D	0.1552	0.566	0.0418
TCEA1	0.1552	0.566	0.0418
ELOA3B	0.1552	0.566	0.0418
CDK12	0.1552	0.566	0.0418
MNAT1	0.1552	0.566	0.0418
SSRP1	0.0971	0.4175	0.0513
ERCC2	0.0955	0.4183	0.0533
E2F3	0.0993	0.059	1.0
TP73	0.0668	0.2997	0.1147
BRCA1	0.293	0.6502	0.0755
TFDP2	0.0756	0.3312	0.1301
FOXM1	0.1519	0.0981	1.0
ESR1	0.1116	0.1528	0.5661
YY1	0.1973	0.1439	1.0
EP300	0.1909	0.2746	0.5488
MYC	0.4175	0.2221	0.9075
ATR	0.2418	0.4311	0.2762
JUN	0.2682	0.3223	0.5472
NR3C1	0.5158	0.2728	0.8666
MAX	0.7977	0.3159	1.0
FOS	0.3543	0.5028	0.4988
YBX1	0.6803	1.0	0.458
ATM	0.5229	0.5703	0.6298
RELA	0.8268	0.9271	0.5451
ATF2	0.674	0.6523	0.7631
STAT3	0.8994	0.9306	0.7551
SIRT1	0.905	0.8744	0.8661
AR	0.9726	0.9263	1.0
