Overall graph size pval = 0.7387
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MYCN	3.0E-4	1.0E-4	1.0
PTGDR	0.0031	2.0E-4	1.0
TFDP1	0.0138	6.0E-4	1.0
E2F3	0.0037	8.0E-4	1.0
E2F1	0.0072	0.0025	0.7731
RBL2	0.0432	1.0	0.0137
TFDP2	0.259	0.0745	1.0
TP63	0.3889	1.0	0.0762
HDAC1	0.1881	1.0	0.0853
MDC1	0.1091	0.2359	0.3202
ATR	0.1114	0.2339	0.3195
TP53	0.3753	0.929	0.1125
CCNK	0.1811	0.3142	0.3706
CCNT2	0.1811	0.3142	0.3706
ELL	0.1811	0.3142	0.3706
CCNT1	0.1811	0.3142	0.3706
CCNH	0.1811	0.3142	0.3706
ELOA	0.1811	0.3142	0.3706
NELFB	0.1811	0.3142	0.3706
ELOB	0.1811	0.3142	0.3706
NELFA	0.1811	0.3142	0.3706
NELFCD	0.1811	0.3142	0.3706
ELOC	0.1811	0.3142	0.3706
NELFE	0.1811	0.3142	0.3706
SUPT16H	0.1811	0.3142	0.3706
GTF2F1	0.1811	0.3142	0.3706
GTF2F2	0.1811	0.3142	0.3706
RAD51D	0.1811	0.3142	0.3706
CTDP1	0.1811	0.3142	0.3706
SUPT4H1	0.1811	0.3142	0.3706
POLR2A	0.1811	0.3142	0.3706
POLR2B	0.1811	0.3142	0.3706
POLR2C	0.1811	0.3142	0.3706
POLR2D	0.1811	0.3142	0.3706
POLR2E	0.1811	0.3142	0.3706
POLR2F	0.1811	0.3142	0.3706
POLR2G	0.1811	0.3142	0.3706
POLR2H	0.1811	0.3142	0.3706
POLR2I	0.1811	0.3142	0.3706
POLR2J	0.1811	0.3142	0.3706
POLR2K	0.1811	0.3142	0.3706
POLR2L	0.1811	0.3142	0.3706
ELOA2	0.1811	0.3142	0.3706
GTF2H1	0.1811	0.3142	0.3706
ELOA3	0.1811	0.3142	0.3706
GTF2H2	0.1811	0.3142	0.3706
SSRP1	0.1811	0.3142	0.3706
GTF2H3	0.1811	0.3142	0.3706
SUPT5H	0.1811	0.3142	0.3706
GTF2H4	0.1811	0.3142	0.3706
GTF2H5	0.1811	0.3142	0.3706
CDK9	0.1811	0.3142	0.3706
CDK7	0.1811	0.3142	0.3706
ERCC3	0.1811	0.3142	0.3706
ELOA3D	0.1811	0.3142	0.3706
TCEA1	0.1811	0.3142	0.3706
ELOA3B	0.1811	0.3142	0.3706
CDK12	0.1811	0.3142	0.3706
MNAT1	0.1811	0.3142	0.3706
CHEK1	0.1853	0.2642	0.4506
E2F4	0.43	1.0	0.2334
ERCC2	0.2649	0.3895	0.4166
ATM	0.4952	0.2657	1.0
YBX1	0.4938	1.0	0.2702
JUN	0.5892	0.3039	1.0
FANCI	0.391	0.6551	0.3172
FANCD2	0.3897	0.6562	0.3213
BRCA1	0.3478	0.4682	0.4611
MYC	0.9173	1.0	0.4594
SIRT1	0.7835	1.0	0.5428
FOS	0.7905	0.5475	1.0
ATF2	0.789	0.55	1.0
ESR1	0.7836	0.6062	1.0
FOXM1	0.7899	0.6547	1.0
SP1	0.791	0.8249	0.6898
RELA	1.0	1.0	1.0
STAT3	1.0	1.0	1.0
