Overall graph size pval = 0.9215
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MAPK10	0.0306	0.1982	0.0016
CDK6	0.0706	0.2896	0.0054
NEK9	0.0597	0.0466	1.0
AURKB	0.0812	0.0483	1.0
PKN1	0.0668	0.053	1.0
PKC	0.0748	0.0552	1.0
RAC1	0.0822	0.0644	1.0
CDC42	0.0998	0.0732	1.0
UHMK1	0.102	0.0793	1.0
MAPK7	0.1064	0.0831	1.0
FAM20C	0.0844	0.3135	0.1129
CDK7	0.3363	0.271	0.0883
PRKCA	0.1484	0.095	1.0
DYRK2	0.1301	0.1028	1.0
MAPKAPK5	0.1353	0.1067	1.0
PRKAA2	0.1391	0.1097	1.0
CDK5	0.1691	0.1143	0.1568
AKT1	0.1865	0.1213	1.0
MAPK14	0.4389	1.0	0.1231
PRKCB	0.17	0.1329	1.0
MAPK8	0.5032	1.0	0.1486
GSK3B	0.1507	0.4071	0.1511
MAPKAPK2	0.1999	0.1573	1.0
AKT2	0.2451	0.1961	1.0
PRKCD	0.2578	0.2057	1.0
CHEK1	0.2886	0.2336	1.0
CSNK2A1	0.6931	1.0	0.2455
PAK1	0.3287	0.2665	1.0
MAPK3	0.4102	0.2929	1.0
CDK2	0.8312	1.0	0.3432
CDK1	0.5467	0.4123	0.3508
PRKACA	0.7644	0.6702	1.0
MAPK1	0.8683	0.7826	1.0
ARAF	1.0	1.0	1.0
ACTB	1.0	1.0	1.0
RPS6KA4	1.0	1.0	1.0
RPS6KA3	1.0	1.0	1.0
TBK1	1.0	1.0	1.0
RPS6KA5	1.0	1.0	1.0
PPP2R1B	1.0	1.0	1.0
PPP2R1A	1.0	1.0	1.0
PRKACG	1.0	1.0	1.0
RPS6KA2	1.0	1.0	1.0
CHEK2	1.0	1.0	1.0
AKT3	1.0	1.0	1.0
RPS6KA1	1.0	1.0	1.0
KDR	1.0	1.0	1.0
BTRC	1.0	1.0	1.0
PRKACB	1.0	1.0	1.0
PRKCG	1.0	1.0	1.0
PRKCI	1.0	1.0	1.0
PRKCH	1.0	1.0	1.0
DAPK1	1.0	1.0	1.0
PRKCE	1.0	1.0	1.0
CSNK2A2	1.0	1.0	1.0
BCR	1.0	1.0	1.0
PRKD3	1.0	1.0	1.0
CSNK2B	1.0	1.0	1.0
BTK	1.0	1.0	1.0
