Overall graph size pval = 0.0866
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
FAM20C	1.0E-4	1.0E-4	0.6968
PAK2	0.0042	8.0E-4	1.0
GH2	0.0044	0.0013	1.0
GH1	0.0044	0.0013	1.0
CAMK2D	0.0125	0.0046	1.0
PAK1	0.0421	0.0097	1.0
PRKCA	0.0544	0.0172	0.7962
CSK	0.0545	0.0206	1.0
PLCG1	0.0458	0.022	1.0
SRC	0.1027	0.0252	1.0
MAPKAPK5	0.0633	0.0255	1.0
FYN	0.0811	0.0263	1.0
PPP2R5D	0.072	1.0	0.0312
DYRK2	0.0722	0.5227	0.0342
PKN1	0.073	0.0366	1.0
PKC	0.0851	0.0436	1.0
NEK3	0.044	0.2256	0.1064
FN1	0.0862	0.0446	1.0
ITGB3	0.0862	0.0446	1.0
MARK3	0.0845	0.0451	1.0
JAK2	0.1356	0.0464	1.0
ARRB2	0.0959	0.0484	1.0
CALM1	0.1929	0.0546	1.0
MAPKAPK2	0.0562	0.0854	0.3889
RET	0.1056	0.0565	1.0
TP53	0.0567	0.2034	0.1764
YWHAE	0.3613	1.0	0.0577
GSK3A	0.3872	1.0	0.0632
ARAF	0.1175	0.0637	1.0
CDC42	0.1311	0.0642	1.0
YWHAB	0.2488	0.0689	1.0
UHMK1	0.139	0.0742	1.0
PPP2R1B	0.1357	1.0	0.0771
PPP2CB	0.1357	1.0	0.0771
BRAF	0.1713	0.0856	1.0
CSNK2A1	0.9075	1.0	0.0996
SHC1	0.2037	0.0997	1.0
LYN	0.2168	0.1023	1.0
MAPK11	0.1064	0.1356	0.4575
SFN	0.1174	0.3554	0.1798
MAP2K1	0.2119	0.1223	1.0
ACTB	0.2321	1.0	0.1313
PPP2R1A	0.2254	1.0	0.1315
ABL1	0.1419	0.3685	0.1991
CDK6	0.1457	0.1459	0.6472
PRKCI	0.152	0.4017	0.1959
PTPN11	0.2374	0.153	1.0
CDK5	0.2679	0.1575	0.8281
RAF1	0.3189	0.1598	1.0
MAPK13	0.4693	1.0	0.1711
PRKACB	0.4749	1.0	0.1756
MAPK12	0.4759	1.0	0.1764
RPS6KA1	0.3683	0.1865	1.0
PRKACG	0.5021	1.0	0.19
CHEK1	0.2687	0.5496	0.1958
INSR	0.3153	0.1977	1.0
CXCR4	0.2743	0.2009	1.0
PTK6	0.2825	0.2063	1.0
CCND1	0.4056	1.0	0.2074
PPP2CA	0.3682	1.0	0.2154
CAMK2A	0.3546	0.2161	1.0
KITLG	0.3453	0.222	1.0
RPS6KA5	0.5606	1.0	0.2226
BCR	0.3097	0.2239	1.0
DYRK1B	0.3207	0.2308	1.0
AMP	0.3421	0.2476	1.0
ROCK2	0.3381	0.2484	1.0
NEK9	0.3443	0.2508	1.0
LCK	0.4499	0.2514	1.0
PPP2R3B	0.3829	1.0	0.2556
EPO	0.3502	0.2568	1.0
EPOR	0.3502	0.2568	1.0
PDGFB	0.3493	0.2578	1.0
DYRK1A	0.6347	1.0	0.2661
PRKD2	0.3783	0.2755	1.0
STK38	0.3803	0.2805	1.0
PRKG1	0.288	0.5325	0.2811
IKBKB	0.6727	1.0	0.2813
CLK1	0.3853	0.2813	1.0
BTK	0.3807	0.282	1.0
RPS6KA2	0.3854	0.2832	1.0
CSNK1D	0.4065	0.3024	1.0
PLCG2	0.4144	0.305	1.0
GRB2	0.5	0.3075	1.0
TRAF2	0.4181	0.3089	1.0
CDK7	0.3133	0.3243	0.6181
KDR	0.4194	0.3177	1.0
VEGFA	0.4194	0.3177	1.0
CAMK2B	0.4411	0.3279	1.0
CDK5R1	0.4444	0.3287	1.0
RAC1	0.4433	0.3291	1.0
CAMK2G	0.4425	0.3334	1.0
PDGFRB	0.4448	0.335	1.0
CHEK2	0.4465	0.3355	1.0
GNB1	0.4747	0.3593	1.0
PRKACA	0.3678	0.4561	0.4295
IKBKE	0.4953	0.3735	1.0
CDK9	0.8116	1.0	0.3881
PDPK1	0.5216	0.3889	1.0
MAPK14	0.6383	0.8168	0.3917
SYK	0.5354	0.4023	1.0
HCK	0.5328	0.4073	1.0
AURKB	0.4291	0.4077	0.6584
CDK2	0.9609	0.9959	0.4166
TBK1	0.5484	0.4176	1.0
PRKCE	0.5481	0.424	1.0
GSK3B	0.4266	0.5013	0.4934
PRKCD	0.631	0.4312	1.0
CSNK2A2	0.8493	1.0	0.44
PRKDC	0.5712	0.4419	1.0
MAP3K7	0.5772	0.4506	1.0
CLK2	0.5934	0.4597	1.0
PAK4	0.5903	0.4619	1.0
YES1	0.6001	0.4699	1.0
AKT1	0.4746	0.5356	0.5211
PRKCZ	0.5172	0.6657	0.5019
MAPK8	0.8065	0.9077	0.5217
MAPK10	0.7	0.8267	0.5395
MAPK7	0.7122	0.5629	1.0
PRKAA2	0.7369	0.5907	1.0
PRKD1	0.7367	0.6012	1.0
PRKCB	0.7474	0.6082	1.0
MTOR	0.9511	1.0	0.6271
CDK4	0.8675	0.6512	1.0
MAPK3	0.7694	0.6789	0.8214
AKT2	0.8587	0.74	1.0
MAPK1	0.8995	0.7573	0.939
PRKAA1	0.9152	0.8182	1.0
CDK1	0.9208	0.8234	0.9217
PLK1	0.9321	0.8424	1.0
MAPK9	0.9742	0.9187	1.0
RPS6KA4	1.0	1.0	1.0
RPS6KA3	1.0	1.0	1.0
AKT3	1.0	1.0	1.0
TRBC1	1.0	1.0	1.0
BTRC	1.0	1.0	1.0
PRKCG	1.0	1.0	1.0
PRKCH	1.0	1.0	1.0
DAPK1	1.0	1.0	1.0
PRKD3	1.0	1.0	1.0
CSNK2B	1.0	1.0	1.0
ULK1	1.0	1.0	1.0
PRKCQ	1.0	1.0	1.0
SIK1	1.0	1.0	1.0
PIK3R1	1.0	1.0	1.0
NLK	1.0	1.0	1.0
PPP3R1	1.0	1.0	1.0
SRPK2	1.0	1.0	1.0
PLK3	1.0	1.0	1.0
FZD2	1.0	1.0	1.0
CDC7	1.0	1.0	1.0
PTK2	1.0	1.0	1.0
ATM	1.0	1.0	1.0
CALM2	1.0	1.0	1.0
