Overall graph size pval = 0.5795
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MED1	1.0E-4	1.0E-4	0.4159
MED8	1.0E-4	1.0E-4	0.1036
MED9	1.0E-4	1.0E-4	0.1036
MED4	1.0E-4	1.0E-4	0.1036
MED6	1.0E-4	1.0E-4	0.1036
MED7	1.0E-4	1.0E-4	0.1036
PPARGC1A	2.0E-4	1.0E-4	0.2927
CDK19	1.0E-4	1.0E-4	0.1036
MED19	1.0E-4	1.0E-4	0.1036
MED16	1.0E-4	1.0E-4	0.1036
MED15	1.0E-4	1.0E-4	0.1036
MED18	1.0E-4	1.0E-4	0.1036
MED17	1.0E-4	1.0E-4	0.1036
MED12	1.0E-4	1.0E-4	0.1206
MED11	1.0E-4	1.0E-4	0.1036
MED14	1.0E-4	1.0E-4	0.1036
MED13	1.0E-4	1.0E-4	0.1036
MED10	1.0E-4	1.0E-4	0.1036
MED27	1.0E-4	1.0E-4	0.1036
MED26	1.0E-4	1.0E-4	0.1036
MED29	1.0E-4	1.0E-4	0.1036
MED28	1.0E-4	1.0E-4	0.1036
MED23	1.0E-4	1.0E-4	0.1121
MED22	1.0E-4	1.0E-4	0.1036
MED25	1.0E-4	1.0E-4	0.1036
MED24	1.0E-4	1.0E-4	0.1036
MED21	1.0E-4	1.0E-4	0.1036
MED20	1.0E-4	1.0E-4	0.1036
MED30	1.0E-4	1.0E-4	0.1036
MED31	1.0E-4	1.0E-4	0.1036
CDK8	1.0E-4	1.0E-4	0.1036
KLF8	1.0E-4	0.0075	0.0046
CCNC	1.0E-4	1.0E-4	0.1036
HELZ2	1.0E-4	1.0E-4	0.4038
MED13L	1.0E-4	1.0E-4	0.1036
NCOA1	1.0E-4	1.0E-4	0.4389
NCOA2	1.0E-4	1.0E-4	0.4339
NCOA3	1.0E-4	1.0E-4	0.2265
RXRA	1.0E-4	1.0E-4	0.4958
THRAP3	1.0E-4	1.0E-4	0.1131
FAM120B	1.0E-4	1.0E-4	0.1036
CTNNB1	0.0043	2.0E-4	1.0
MITF	0.0017	3.0E-4	1.0
PPARG	0.0021	4.0E-4	0.5707
NFKB1	0.0019	5.0E-4	0.6225
CREBBP	0.0034	9.0E-4	0.6415
RELA	0.0045	0.0013	0.665
TWIST1	0.0033	0.0015	0.3802
ETV4	0.0051	0.0016	1.0
ESR1	0.0799	1.0	0.0019
SRF	0.0117	0.0028	1.0
TWIST2	0.0046	0.0038	0.2982
CREB3L3	0.0088	0.0039	1.0
EGR1	0.0082	0.004	0.5246
CEBPB	0.0205	0.0042	1.0
IL4	0.0266	0.0047	1.0
HIPK2	0.0189	1.0	0.0054
SPDEF	0.0361	1.0	0.0056
EP300	0.0064	0.0371	0.0849
CBFB	0.0065	0.1853	0.0077
ERBB4	0.0471	1.0	0.0085
NCOR1	0.0102	0.1628	0.0386
IL13	0.0505	0.011	1.0
MSC	0.0372	0.0123	1.0
FOS	0.0258	0.0125	0.5825
ARNT	0.0168	0.0125	0.5236
ELF1	0.0309	0.0126	1.0
FOXA2	0.0437	0.5623	0.0135
NR4A1	0.0521	0.017	1.0
ATF4	0.0536	0.0176	1.0
WT1	0.1112	0.0204	1.0
HIF1A	0.0212	0.0326	0.2689
IL2RG	0.0474	0.0227	1.0
REL	0.0636	0.0235	1.0
CEBPA	0.0814	0.028	1.0
LEF1	0.0913	0.0286	1.0
NFKB2	0.0306	0.1595	0.1004
MTA1	0.0845	0.0308	1.0
TCF4	0.0893	0.0328	1.0
HOXB7	0.0372	0.17	0.1263
ATF3	0.0383	0.1363	0.1567
RUNX1	0.041	0.1812	0.0994
STAT6	0.0422	0.2134	0.0768
TP53	0.2071	0.0428	0.9217
AR	0.235	1.0	0.043
TFAP2C	0.0438	0.2032	0.1126
PARP1	0.0475	0.154	0.1704
BCL6	0.1282	1.0	0.0552
SMARCD3	0.1377	0.0554	1.0
CHD9	0.1377	0.0554	1.0
TGS1	0.1377	0.0554	1.0
VHL	0.0555	0.1652	0.1873
FOSL1	0.1411	0.0558	1.0
TBL1X	0.1385	0.0559	1.0
TBL1XR1	0.1385	0.0559	1.0
GATA3	0.2253	1.0	0.0581
FOXO1	0.1768	0.0583	1.0
NR5A2	0.1794	1.0	0.0601
STAT3	0.1648	0.061	0.8246
ZFHX3	0.1538	0.0613	1.0
TFAP2B	0.1507	1.0	0.0619
MSX1	0.1474	1.0	0.0628
PIK3CA	0.1561	1.0	0.0629
NKX3-1	0.1518	0.0643	1.0
NCOA6	0.1585	0.0653	1.0
RUNX2	0.1415	0.0663	1.0
JUN	0.067	0.1346	0.2163
CDC25A	0.1699	1.0	0.069
CARM1	0.1673	0.069	1.0
FOXP2	0.1448	0.0702	1.0
ATF2	0.0704	0.0784	0.4386
IRF4	0.1469	0.0711	1.0
CITED2	0.1461	0.0779	1.0
TAL1	0.1703	1.0	0.0783
FOXA3	0.2241	1.0	0.0788
GATA6	0.1749	1.0	0.0817
EGR2	0.179	0.0839	1.0
ZEB2	0.1705	0.0872	1.0
MAML2	0.088	0.2955	0.1509
SOX2	0.2115	0.0886	1.0
PPARA	0.0902	0.2774	0.1488
IRF2	0.1776	1.0	0.0926
EPAS1	0.1838	0.0928	1.0
CCNT1	0.2538	1.0	0.0934
GTF2F1	0.2538	1.0	0.0934
GTF2F2	0.2538	1.0	0.0934
CDK9	0.2538	1.0	0.0934
POLR2A	0.2538	1.0	0.0934
POLR2B	0.2538	1.0	0.0934
POLR2C	0.2538	1.0	0.0934
POLR2D	0.2538	1.0	0.0934
POLR2E	0.2538	1.0	0.0934
POLR2G	0.2538	1.0	0.0934
POLR2H	0.2538	1.0	0.0934
POLR2I	0.2538	1.0	0.0934
POLR2J	0.2538	1.0	0.0934
POLR2K	0.2538	1.0	0.0934
POLR2L	0.2538	1.0	0.0934
MAZ	0.1456	0.0939	1.0
RUNX3	0.3113	1.0	0.0953
PRDM1	0.1445	1.0	0.0978
HDGF	0.1718	0.0981	1.0
HDAC2	0.1972	1.0	0.1002
NOTCH2	0.1493	0.1028	1.0
POLR2F	0.2765	1.0	0.1033
CCND3	0.1804	0.1035	1.0
SERPINB5	0.1486	0.1043	1.0
JAK3	0.1532	0.1049	1.0
WWTR1	0.2755	1.0	0.1074
ILF3	0.1717	0.1082	1.0
MAML1	0.1091	0.3093	0.1858
SOX17	0.1724	1.0	0.11
INS	0.202	0.1108	1.0
CREB1	0.4567	1.0	0.1132
TFAP2A	0.1156	0.1476	0.4031
ETS1	0.474	1.0	0.1181
JAK1	0.1818	0.124	1.0
SATB1	0.3007	1.0	0.1259
TCF3	0.2201	1.0	0.1266
LMO2	0.2514	1.0	0.1291
NOTCH1	0.363	1.0	0.1297
KLK3	0.1957	0.1298	1.0
FOXO4	0.1325	0.3423	0.2029
CDX2	0.1325	0.3352	0.2056
VEGFA	0.2064	0.1329	1.0
ASCL1	0.1972	1.0	0.1365
ESRRA	0.2753	1.0	0.1388
SIRT1	0.4321	0.1398	1.0
FOXP3	0.2419	0.14	1.0
RBPJ	0.1401	0.3593	0.2005
NRF1	0.3922	1.0	0.1452
HDAC7	0.3172	0.1459	1.0
KLF6	0.3346	1.0	0.1504
