Overall graph size pval = 0.7776
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MED8	1.0E-4	0.3237	1.0E-4
MED9	1.0E-4	0.3237	1.0E-4
MED4	1.0E-4	0.3237	1.0E-4
MED6	1.0E-4	0.3237	1.0E-4
MED7	1.0E-4	0.3237	1.0E-4
CDK19	1.0E-4	0.3237	1.0E-4
MED19	1.0E-4	0.3237	1.0E-4
MED16	1.0E-4	0.3237	1.0E-4
MED15	1.0E-4	0.3237	1.0E-4
MED18	1.0E-4	0.3237	1.0E-4
MED17	1.0E-4	0.3237	1.0E-4
MED11	1.0E-4	0.3237	1.0E-4
MED14	1.0E-4	0.3237	1.0E-4
MED13	1.0E-4	0.3237	1.0E-4
MED10	1.0E-4	0.3237	1.0E-4
MED27	1.0E-4	0.3237	1.0E-4
MED26	1.0E-4	0.3237	1.0E-4
MED29	1.0E-4	0.3237	1.0E-4
MED28	1.0E-4	0.3237	1.0E-4
MED23	1.0E-4	0.3426	2.0E-4
MED22	1.0E-4	0.3237	1.0E-4
MED25	1.0E-4	0.3237	1.0E-4
MED24	1.0E-4	0.3237	1.0E-4
MED21	1.0E-4	0.3237	1.0E-4
MED20	1.0E-4	0.3237	1.0E-4
MED30	1.0E-4	0.3237	1.0E-4
MED31	1.0E-4	0.3237	1.0E-4
CDK8	1.0E-4	0.3237	1.0E-4
CCNC	1.0E-4	0.3237	1.0E-4
MED13L	1.0E-4	0.3237	1.0E-4
PARP1	1.0E-4	0.0498	0.0056
SMAD4	0.0012	1.0	1.0E-4
THRAP3	1.0E-4	0.3416	2.0E-4
FAM120B	1.0E-4	0.3237	1.0E-4
MED12	3.0E-4	0.3622	6.0E-4
HELZ2	5.0E-4	0.1871	0.0012
NCOA1	8.0E-4	0.2344	0.0017
MED1	9.0E-4	0.2035	0.0018
SRF	0.001	0.4893	0.0011
ETS1	0.0072	0.8952	0.0013
CBFB	0.0015	0.0149	0.0293
NCOA2	0.0016	0.2471	0.0029
RXRA	0.0018	0.3584	0.0023
RUNX2	0.0024	0.5606	0.0021
VEGFA	0.0137	1.0	0.0041
SMAD3	0.0146	0.6252	0.0051
E2F3	0.2793	0.0054	1.0
PPARA	0.0055	0.1238	0.0226
IL4	0.0806	1.0	0.0056
PPARGC1A	0.0058	0.0839	0.0282
RELA	0.0604	0.935	0.006
NCOA3	0.0063	0.0399	0.0515
FOXP3	0.0378	1.0	0.0065
MSC	0.0572	1.0	0.0065
TFE3	0.007	0.0137	0.171
IL13	0.0952	1.0	0.0072
EDNRA	0.0273	1.0	0.0073
EPAS1	0.0305	1.0	0.0086
NKX2-5	0.0509	0.0098	1.0
CREBBP	0.012	0.3673	0.0135
NFKB1	0.0804	0.9038	0.012
ELF1	0.0368	1.0	0.0124
SP3	0.0463	0.0128	0.4556
TWIST2	0.0146	0.2436	0.0227
CREB1	0.325	0.0159	0.9235
SMARCD3	0.016	0.3479	0.0276
CHD9	0.016	0.3479	0.0276
TGS1	0.016	0.3479	0.0276
ATF5	0.1729	0.0191	1.0
HIPK2	0.0835	0.0224	1.0
ESRRA	0.1932	0.0243	1.0
HEY1	0.0449	0.0254	0.4878
STAT3	0.026	0.0812	0.1083
