Overall graph size pval = 0.058
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MYC	0.2276	1.0E-4	0.9998
E2F2	0.0133	1.0E-4	1.0
E2F3	0.0054	1.0E-4	0.9286
E2F4	0.0612	1.0	1.0E-4
RBL2	0.0172	1.0	1.0E-4
RBL1	0.007	1.0	1.0E-4
TFDP1	0.0023	3.0E-4	0.4917
RUNX2	6.0E-4	0.4197	3.0E-4
SMAD4	4.0E-4	0.6274	3.0E-4
RUVBL2	0.0249	5.0E-4	1.0
ESRRA	0.0225	5.0E-4	1.0
MAX	0.0534	7.0E-4	0.9275
TRRAP	0.0569	8.0E-4	1.0
E2F5	0.0546	1.0	8.0E-4
MYCN	0.082	0.0012	0.9793
NRF1	0.0447	0.0014	0.8649
ESR1	0.0057	0.5969	0.0014
MYBL2	0.0265	0.0014	1.0
E2F1	0.1226	0.0016	0.9194
E2F6	0.1376	1.0	0.0031
CDKN2A	0.0068	0.0032	0.4666
PTTG1	0.0078	0.0038	0.3418
NOTCH1	0.0073	0.5829	0.0043
ACTL6A	0.08	0.0051	1.0
CDK1	0.0483	0.0059	1.0
KLF2	0.0662	1.0	0.0059
SRF	0.0138	0.6561	0.0061
TP53	0.0866	0.8743	0.0072
RBPJ	0.0276	0.7503	0.0084
PARP1	0.0085	0.0175	0.2615
EPAS1	0.0779	1.0	0.0091
RUVBL1	0.1201	0.0097	1.0
SMAD2	0.0463	1.0	0.0099
KAT5	0.0565	0.0105	0.7513
ETV6	0.0526	1.0	0.0107
ETS1	0.2072	1.0	0.0109
IL4	0.1523	1.0	0.0115
PITX2	0.0483	1.0	0.0126
LIN54	0.0131	0.2345	0.0309
LIN52	0.0131	0.2345	0.0309
LIN37	0.0131	0.2345	0.0309
LIN9	0.0131	0.2345	0.0309
SNW1	0.0135	0.4372	0.0189
GABPB1	0.2281	0.0139	1.0
GABPA	0.2272	0.0141	1.0
MED8	0.068	1.0	0.0142
MED9	0.068	1.0	0.0142
MED4	0.068	1.0	0.0142
MED6	0.068	1.0	0.0142
MED7	0.068	1.0	0.0142
CDK19	0.068	1.0	0.0142
MED19	0.068	1.0	0.0142
MED16	0.068	1.0	0.0142
MED15	0.068	1.0	0.0142
MED18	0.068	1.0	0.0142
MED17	0.068	1.0	0.0142
MED11	0.068	1.0	0.0142
MED14	0.068	1.0	0.0142
MED13	0.068	1.0	0.0142
MED10	0.068	1.0	0.0142
MED27	0.068	1.0	0.0142
MED26	0.068	1.0	0.0142
MED29	0.068	1.0	0.0142
MED28	0.068	1.0	0.0142
MED22	0.068	1.0	0.0142
MED25	0.068	1.0	0.0142
MED24	0.068	1.0	0.0142
MED21	0.068	1.0	0.0142
MED20	0.068	1.0	0.0142
MED30	0.068	1.0	0.0142
MED31	0.068	1.0	0.0142
CDK8	0.068	1.0	0.0142
CCNC	0.068	1.0	0.0142
MED13L	0.068	1.0	0.0142
FAM120B	0.068	1.0	0.0142
HOXB7	0.0257	0.5598	0.0151
FANCD2	0.2321	0.0165	1.0
PPARGC1A	0.017	0.1204	0.076
FOXM1	0.037	0.0175	0.3978
EZH2	0.0178	0.117	0.0753
POLR2F	0.2851	0.0198	1.0
GATA2	0.1611	1.0	0.0205
GATA3	0.1338	0.9135	0.0207
WWTR1	0.0944	1.0	0.0207
KLF4	0.045	0.5658	0.0212
THRAP3	0.0249	0.4961	0.023
MED23	0.0992	1.0	0.0233
ZNF382	0.0234	0.0274	0.4652
CTNNB1	0.0928	0.8333	0.0253
FOSL1	0.0279	0.4609	0.0257
POU1F1	0.0805	1.0	0.0269
KAT2A	0.0276	0.0858	0.1524
KLF10	0.13	1.0	0.0283
ASF1B	0.2308	0.0316	1.0
PCNA	0.2347	0.0327	1.0
POLE3	0.2313	0.0329	1.0
MED12	0.1376	1.0	0.0345
MITF	0.1638	1.0	0.0365
