Overall graph size pval = 0.709
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
RELA	0.1607	1.0	0.0071
SP1	0.0414	0.0093	1.0
NR3C1	0.1609	0.0272	1.0
ATF2	0.154	0.0523	1.0
MYC	0.4521	0.7446	0.2387
FOS	0.5488	0.3656	1.0
ESR1	0.5528	0.4477	1.0
RBL1	0.5535	1.0	0.5173
JUN	0.6737	0.5242	1.0
FANCI	0.6258	0.5837	1.0
MDC1	0.6299	0.5899	1.0
ATR	0.6287	0.5902	1.0
CHEK1	0.6882	0.5927	1.0
ATM	0.6891	0.5951	1.0
RBL2	0.6802	1.0	0.6405
BRCA1	0.682	0.6449	1.0
CCNK	0.6856	0.6461	1.0
CCNT2	0.6856	0.6461	1.0
ELL	0.6856	0.6461	1.0
CCNT1	0.6856	0.6461	1.0
CCNH	0.6856	0.6461	1.0
ELOA	0.6856	0.6461	1.0
NELFB	0.6856	0.6461	1.0
ELOB	0.6856	0.6461	1.0
NELFA	0.6856	0.6461	1.0
NELFCD	0.6856	0.6461	1.0
ELOC	0.6856	0.6461	1.0
NELFE	0.6856	0.6461	1.0
SUPT16H	0.6856	0.6461	1.0
GTF2F1	0.6856	0.6461	1.0
GTF2F2	0.6856	0.6461	1.0
RAD51D	0.6856	0.6461	1.0
CTDP1	0.6856	0.6461	1.0
SUPT4H1	0.6856	0.6461	1.0
POLR2A	0.6856	0.6461	1.0
POLR2B	0.6856	0.6461	1.0
POLR2C	0.6856	0.6461	1.0
POLR2D	0.6856	0.6461	1.0
POLR2E	0.6856	0.6461	1.0
POLR2F	0.6856	0.6461	1.0
POLR2G	0.6856	0.6461	1.0
POLR2H	0.6856	0.6461	1.0
POLR2I	0.6856	0.6461	1.0
POLR2J	0.6856	0.6461	1.0
POLR2K	0.6856	0.6461	1.0
POLR2L	0.6856	0.6461	1.0
ELOA2	0.6856	0.6461	1.0
GTF2H1	0.6856	0.6461	1.0
ELOA3	0.6856	0.6461	1.0
GTF2H2	0.6856	0.6461	1.0
SSRP1	0.6856	0.6461	1.0
GTF2H3	0.6856	0.6461	1.0
SUPT5H	0.6856	0.6461	1.0
GTF2H4	0.6856	0.6461	1.0
GTF2H5	0.6856	0.6461	1.0
CDK9	0.6856	0.6461	1.0
CDK7	0.6856	0.6461	1.0
ERCC3	0.6856	0.6461	1.0
ELOA3D	0.6856	0.6461	1.0
TCEA1	0.6856	0.6461	1.0
ELOA3B	0.6856	0.6461	1.0
CDK12	0.6856	0.6461	1.0
MNAT1	0.6856	0.6461	1.0
PTGDR	0.7788	0.6634	1.0
ERCC2	0.7364	0.6995	1.0
TP53	0.8603	0.7423	0.8709
TFDP1	0.9116	0.7674	1.0
E2F1	0.9712	0.9515	1.0
YBX1	1.0	1.0	1.0
FOXM1	1.0	1.0	1.0
TP63	1.0	1.0	1.0
MYCN	1.0	1.0	1.0
TFDP2	1.0	1.0	1.0
FANCD2	1.0	1.0	1.0
HDAC1	1.0	1.0	1.0
E2F3	1.0	1.0	1.0
E2F4	1.0	1.0	1.0
STAT3	1.0	1.0	1.0
