Overall graph size pval = 0.0387
Gene	Downstream crowded pval	Downstream suggests activation pval	Downstream suggests inhibition pval
MYC	0.0082	1.0	1.0E-4
LIN54	1.0E-4	1.0E-4	0.0112
LIN52	1.0E-4	1.0E-4	0.0112
LIN37	1.0E-4	1.0E-4	0.0112
FOXM1	1.0E-4	0.0923	1.0E-4
RBBP4	1.0E-4	8.0E-4	0.0298
E2F1	1.0E-4	0.0886	1.0E-4
E2F2	5.0E-4	0.5891	1.0E-4
E2F3	1.0E-4	0.7291	1.0E-4
E2F4	1.0E-4	1.0E-4	0.6607
E2F5	1.0E-4	1.0E-4	1.0
TP53	1.0E-4	1.0E-4	0.4537
MYCN	1.0E-4	0.8679	1.0E-4
ESR1	0.001	1.0E-4	0.7135
RBL2	1.0E-4	1.0E-4	1.0
RBL1	5.0E-4	1.0E-4	1.0
LIN9	1.0E-4	1.0E-4	0.0112
MAX	0.0398	0.9789	2.0E-4
TFDP1	0.0017	0.5163	2.0E-4
MYBL2	0.0052	1.0	3.0E-4
E2F6	0.0056	4.0E-4	1.0
GATA3	0.0414	8.0E-4	1.0
NKX3-1	0.0114	1.0	9.0E-4
TFDP2	0.001	0.0778	0.0035
NELFB	0.0172	1.0	0.0015
TERT	0.0244	0.0017	1.0
MCM6	0.0143	1.0	0.0017
ATM	0.0111	0.7186	0.0017
YBX1	0.0188	0.0017	0.7601
MSC	0.024	0.0019	1.0
ASF1B	0.0125	1.0	0.0021
MCM5	0.0143	1.0	0.0022
PTGDR	0.0096	0.599	0.0022
BRCA1	0.0042	0.3086	0.0022
IRF1	0.0025	0.1846	0.0047
HIST3H2BB	0.0247	0.0026	1.0
H3F3B	0.0247	0.0026	1.0
HIST2H3C	0.0247	0.0026	1.0
HIST1H3E	0.0247	0.0026	1.0
HIST1H4C	0.0247	0.0026	1.0
HIST1H2AC	0.0247	0.0026	1.0
HIST1H2BH	0.0247	0.0026	1.0
HIST1H2BG	0.0247	0.0026	1.0
HIST1H2BB	0.0247	0.0026	1.0
HIST1H2BA	0.0247	0.0026	1.0
HIST1H2BD	0.0247	0.0026	1.0
H2BFS	0.0247	0.0026	1.0
HIST1H2BN	0.0247	0.0026	1.0
HIST1H2BM	0.0247	0.0026	1.0
HIST1H2BO	0.0247	0.0026	1.0
HIST1H2BJ	0.0247	0.0026	1.0
HIST1H2BL	0.0247	0.0026	1.0
HIST1H2BK	0.0247	0.0026	1.0
POLE3	0.0135	1.0	0.0029
CCND3	0.0254	1.0	0.0036
NELFCD	0.0342	1.0	0.0045
NCOA3	0.0492	0.0048	0.8001
VHL	0.0432	0.0048	1.0
HIST2H2BE	0.0405	0.005	1.0
CDC6	0.0065	0.3109	0.0098
RAD51D	0.0421	1.0	0.0084
ERCC2	0.0619	1.0	0.0088
CDKN2A	0.0089	0.0776	0.0737
PPP1R13B	0.0414	1.0	0.009
TP53BP2	0.0414	1.0	0.009
ATR	0.0425	1.0	0.0091
RELA	0.0276	0.5504	0.0095
MDC1	0.0426	1.0	0.0104
CDK12	0.0625	1.0	0.0142
ELOA	0.0625	1.0	0.0142
ELOB	0.0625	1.0	0.0142
ELOC	0.0625	1.0	0.0142
NELFA	0.0625	1.0	0.0142
NELFE	0.0625	1.0	0.0142
CTDP1	0.0625	1.0	0.0142
GTF2H1	0.0625	1.0	0.0142
GTF2H3	0.0625	1.0	0.0142
GTF2H4	0.0625	1.0	0.0142
GTF2H5	0.0625	1.0	0.0142
CCNT2	0.0625	1.0	0.0142
SUPT16H	0.0625	1.0	0.0142
ELOA2	0.0625	1.0	0.0142
ELOA3	0.0625	1.0	0.0142
CDK7	0.0625	1.0	0.0142
MNAT1	0.0625	1.0	0.0142
CCNK	0.0625	1.0	0.0142
CCNH	0.0625	1.0	0.0142
SUPT4H1	0.0625	1.0	0.0142
ELOA3D	0.0625	1.0	0.0142
TCEA1	0.0625	1.0	0.0142
ELOA3B	0.0625	1.0	0.0142
SUPT5H	0.0625	1.0	0.0142
ERCC3	0.0625	1.0	0.0142
STAT5B	0.0143	0.1878	0.0378
CCNT1	0.0153	0.3794	0.019
GTF2F1	0.0153	0.3794	0.019
GTF2F2	0.0153	0.3794	0.019
CDK9	0.0153	0.3794	0.019
POLR2A	0.0153	0.3794	0.019
POLR2B	0.0153	0.3794	0.019
POLR2C	0.0153	0.3794	0.019
POLR2D	0.0153	0.3794	0.019
POLR2E	0.0153	0.3794	0.019
POLR2G	0.0153	0.3794	0.019
